image,scheme,selector,area_percent,block_count,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
ducks.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.2828,10.2711,26267,0
ducks.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.2828,11.2981,9566,0
ducks.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,crop_center_50,01100001111011010011110000100010,01100001111001010011110000100010,0.968750,0,42.2828,10.8254,31475,0
ducks.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.2828,32.4943,19739,0
ducks.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.2828,31.2272,19066,0
ducks.jpg,adaptive_q30_5block_texture_top,texture_top,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,42.2828,28.7996,19613,0
ducks.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,45.3560,45.3560,19064,0
ducks.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,45.3560,46.0030,14067,0
ducks.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,45.3560,9.1607,17484,0
ducks.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,01100001111010010011010000100010,0.937500,0,45.3560,10.2692,22345,0
ducks.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,45.3560,11.3039,15621,0
ducks.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,01100001011011000011110000000010,0.906250,0,45.3560,10.8225,2636,0
ducks.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,45.3560,32.6768,18831,0
ducks.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,45.3560,31.3339,16662,0
ducks.jpg,adaptive_q30_5block_low_residual,low_residual,30,5,2.5000,resize_0.25_jpeg_q50,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,45.3560,28.8851,19232,0
ducks.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,none,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,43.0064,43.0064,19608,0
ducks.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,remove_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,43.0064,46.2637,10300,0
ducks.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,black_center_40,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,43.0064,9.1608,18257,0
ducks.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_top_left_50,01100001111011010011110000100010,01100001111010010011110000001010,0.906250,0,43.0064,10.2716,19621,0
ducks.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_bottom_right_50,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,43.0064,11.2981,10276,0
ducks.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,crop_center_50,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,43.0064,10.8197,24664,0
ducks.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q30,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,43.0064,32.5499,19197,0
ducks.jpg,adaptive_q30_5block_hybrid_texture_residual,hybrid_texture_residual,30,5,2.5000,jpeg_q20,01100001111011010011110000100010,01100001111011010011110000100010,1.000000,1,43.0064,31.2572,18999,0
