scheme,code_mode,scenario,attack,decode_method,mean_bit_accuracy,mean_payload_accuracy,payload_success_rate,mean_composite_psnr,num_source_rows
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,none,global_full_canvas,0.510417,0.583333,0.000000,43.3705,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,none,must_mer_resize,1.000000,1.000000,1.000000,43.3705,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,none,oracle_box_raw,1.000000,1.000000,1.000000,43.3705,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,0.479167,0.500000,0.000000,43.3705,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,must_mer_resize,0.385417,0.583333,0.000000,43.3705,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,0.541667,0.541667,0.000000,43.3705,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,0.489583,0.500000,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,must_mer_resize,0.000000,0.458333,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,0.000000,0.458333,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,0.458333,0.458333,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,0.145833,0.458333,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,0.145833,0.500000,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,none,global_full_canvas,0.500000,0.458333,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,none,must_mer_resize,0.989583,1.000000,1.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,none,oracle_box_raw,0.989583,1.000000,1.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,0.479167,0.500000,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,must_mer_resize,0.302083,0.458333,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,0.135417,0.416667,0.000000,45.6525,3
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,global_full_canvas,0.500000,0.437500,0.000000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,must_mer_resize,0.265625,0.562500,0.000000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,oracle_box_raw,0.437500,0.500000,0.000000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,global_full_canvas,0.000000,0.437500,0.000000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,must_mer_resize,0.640625,0.625000,0.500000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,oracle_box_raw,0.640625,0.625000,0.500000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,none,global_full_canvas,0.000000,0.437500,0.000000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,none,must_mer_resize,1.000000,1.000000,1.000000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,none,oracle_box_raw,1.000000,1.000000,1.000000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,global_full_canvas,0.000000,0.437500,0.000000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,must_mer_resize,0.578125,0.687500,0.000000,43.4711,2
dwsf_q50_s2.5,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,oracle_box_raw,0.593750,0.687500,0.000000,43.4711,2
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,global_full_canvas,0.000000,0.458333,0.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,must_mer_resize,0.312500,0.458333,0.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,oracle_box_raw,0.468750,0.458333,0.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,global_full_canvas,0.468750,0.416667,0.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,must_mer_resize,0.406250,0.666667,0.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,oracle_box_raw,0.187500,0.541667,0.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,none,global_full_canvas,0.000000,0.458333,0.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,none,must_mer_resize,1.000000,1.000000,1.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,none,oracle_box_raw,1.000000,1.000000,1.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,0.489583,0.583333,0.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,must_mer_resize,0.239583,0.666667,0.333333,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,0.218750,0.625000,0.000000,41.8799,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,0.489583,0.500000,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,must_mer_resize,0.000000,0.458333,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,0.000000,0.458333,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,0.458333,0.458333,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,0.406250,0.416667,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,0.416667,0.458333,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,none,global_full_canvas,0.500000,0.458333,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,none,must_mer_resize,1.000000,1.000000,1.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,none,oracle_box_raw,1.000000,1.000000,1.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,0.500000,0.500000,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,must_mer_resize,0.458333,0.500000,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,0.312500,0.458333,0.000000,44.1579,3
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,global_full_canvas,0.437500,0.437500,0.000000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,must_mer_resize,0.359375,0.562500,0.000000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,oracle_box_raw,0.359375,0.562500,0.000000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,global_full_canvas,0.000000,0.437500,0.000000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,must_mer_resize,0.656250,0.812500,0.500000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,oracle_box_raw,0.671875,0.812500,0.500000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,none,global_full_canvas,0.000000,0.437500,0.000000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,none,must_mer_resize,1.000000,1.000000,1.000000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,none,oracle_box_raw,1.000000,1.000000,1.000000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,global_full_canvas,0.000000,0.437500,0.000000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,must_mer_resize,0.265625,0.500000,0.000000,41.9470,2
dwsf_q50_s3.0,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,oracle_box_raw,0.265625,0.500000,0.000000,41.9470,2
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,global_full_canvas,0.416667,0.333333,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,must_mer_resize,0.177083,0.500000,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,oracle_box_raw,0.166667,0.458333,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,global_full_canvas,0.500000,0.458333,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,must_mer_resize,0.531250,0.583333,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,oracle_box_raw,0.531250,0.625000,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,none,global_full_canvas,0.000000,0.458333,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,none,must_mer_resize,1.000000,1.000000,1.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,none,oracle_box_raw,1.000000,1.000000,1.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,0.000000,0.458333,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,must_mer_resize,0.208333,0.583333,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,0.208333,0.583333,0.000000,39.5345,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,0.489583,0.500000,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,must_mer_resize,0.302083,0.541667,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,0.302083,0.541667,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,0.468750,0.458333,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,0.437500,0.500000,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,0.114583,0.416667,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,none,global_full_canvas,0.500000,0.458333,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,none,must_mer_resize,1.000000,1.000000,1.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,none,oracle_box_raw,1.000000,1.000000,1.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,0.520833,0.583333,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,must_mer_resize,0.250000,0.375000,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,0.437500,0.333333,0.000000,42.0065,3
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,global_full_canvas,0.000000,0.437500,0.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,must_mer_resize,0.531250,0.562500,0.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,oracle_box_raw,0.531250,0.562500,0.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,global_full_canvas,0.000000,0.437500,0.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,must_mer_resize,0.796875,0.875000,0.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,oracle_box_raw,0.812500,0.875000,0.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,none,global_full_canvas,0.000000,0.437500,0.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,none,must_mer_resize,1.000000,1.000000,1.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,none,oracle_box_raw,1.000000,1.000000,1.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,global_full_canvas,0.000000,0.437500,0.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,must_mer_resize,0.718750,0.812500,0.000000,40.3957,2
full_material_s2.5,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,oracle_box_raw,0.718750,0.812500,0.000000,40.3957,2
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,global_full_canvas,0.000000,0.458333,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,must_mer_resize,0.145833,0.458333,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,oracle_box_raw,0.156250,0.458333,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,global_full_canvas,0.000000,0.458333,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,must_mer_resize,0.531250,0.541667,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,oracle_box_raw,0.562500,0.583333,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,none,global_full_canvas,0.000000,0.458333,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,none,must_mer_resize,1.000000,1.000000,1.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,none,oracle_box_raw,1.000000,1.000000,1.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,0.479167,0.500000,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,must_mer_resize,0.416667,0.541667,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,0.427083,0.625000,0.000000,38.0075,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,0.489583,0.500000,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,must_mer_resize,0.125000,0.458333,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,0.135417,0.458333,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,0.500000,0.583333,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,0.375000,0.333333,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,0.406250,0.333333,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,none,global_full_canvas,0.500000,0.458333,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,none,must_mer_resize,1.000000,1.000000,1.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,none,oracle_box_raw,1.000000,1.000000,1.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,0.500000,0.500000,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,must_mer_resize,0.437500,0.375000,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,0.427083,0.375000,0.000000,40.4763,3
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,global_full_canvas,0.000000,0.437500,0.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,must_mer_resize,0.546875,0.562500,0.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,oracle_box_raw,0.562500,0.562500,0.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,global_full_canvas,0.000000,0.437500,0.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,must_mer_resize,0.781250,0.875000,0.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,oracle_box_raw,0.781250,0.875000,0.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,none,global_full_canvas,0.000000,0.437500,0.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,none,must_mer_resize,1.000000,1.000000,1.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,none,oracle_box_raw,1.000000,1.000000,1.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,global_full_canvas,0.000000,0.437500,0.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,must_mer_resize,0.734375,0.812500,0.000000,38.8553,2
full_material_s3.0,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,oracle_box_raw,0.718750,0.812500,0.000000,38.8553,2
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,global_full_canvas,0.000000,0.458333,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,must_mer_resize,0.145833,0.458333,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q50,oracle_box_raw,0.145833,0.458333,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,global_full_canvas,0.000000,0.458333,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,must_mer_resize,0.562500,0.625000,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,jpeg_q70,oracle_box_raw,0.572917,0.708333,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,none,global_full_canvas,0.000000,0.458333,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,none,must_mer_resize,1.000000,1.000000,1.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,none,oracle_box_raw,1.000000,1.000000,1.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,0.000000,0.458333,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,must_mer_resize,0.343750,0.500000,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,0.375000,0.583333,0.000000,40.3235,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,0.510417,0.541667,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,must_mer_resize,0.302083,0.458333,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,0.312500,0.500000,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,0.479167,0.500000,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,0.406250,0.333333,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,0.416667,0.375000,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,none,global_full_canvas,0.500000,0.458333,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,none,must_mer_resize,1.000000,1.000000,1.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,none,oracle_box_raw,1.000000,1.000000,1.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,0.468750,0.458333,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,must_mer_resize,0.302083,0.458333,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,0.135417,0.375000,0.000000,43.3367,3
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,global_full_canvas,0.000000,0.437500,0.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,must_mer_resize,0.578125,0.562500,0.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q50,oracle_box_raw,0.546875,0.500000,0.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,global_full_canvas,0.000000,0.437500,0.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,must_mer_resize,0.687500,0.812500,0.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,jpeg_q70,oracle_box_raw,0.718750,0.812500,0.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,none,global_full_canvas,0.000000,0.437500,0.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,none,must_mer_resize,1.000000,1.000000,1.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,none,oracle_box_raw,1.000000,1.000000,1.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,global_full_canvas,0.000000,0.437500,0.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,must_mer_resize,0.656250,0.750000,0.000000,43.3396,2
single_center50_s2.5,rep4_interleaved_8bit,two_sources_downsize,resize_0.5_jpeg70,oracle_box_raw,0.687500,0.812500,0.000000,43.3396,2
