code_mode,scheme,scenario,attack,decode_method,source_idx,source_image,target_payload,decoded_payload,target_message,predicted_message,bit_accuracy,payload_accuracy,payload_success,mask_pixels,used_fallback,composite_psnr,box
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,none,must_mer_resize,2,gauguin_256.jpg,01100101,01100101,00001111111100000000111100001111,00001111111100000000111100001111,1.000000,1.000000,1,63320,0,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,0,alpaca.jpg,11001100,00000010,11111111000000001111111100000000,00100000000000000000000010010000,0.468750,0.375000,0,2855,0,40.4867,"30,36,164,170"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,40.4867,"30,36,164,170"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,40.4867,"30,36,164,170"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,1,ducks.jpg,11010011,00000010,11111111000011110000000011111111,00100000000000000000000010010000,0.468750,0.500000,0,2855,0,40.4867,"188,88,318,218"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,1,ducks.jpg,11010011,00111011,11111111000011110000000011111111,00000001010111000101000100110110,0.437500,0.500000,0,22695,0,40.4867,"188,88,318,218"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,1,ducks.jpg,11010011,00101011,11111111000011110000000011111111,00000001010110000101000100110110,0.406250,0.375000,0,22407,0,40.4867,"188,88,318,218"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,2,gauguin_256.jpg,01100101,00000010,00001111111100000000111100001111,00100000000000000000000010010000,0.406250,0.375000,0,2855,0,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000001000000000000,0.468750,0.500000,0,2711,0,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000001000000000000,0.468750,0.500000,0,2182,0,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,0,alpaca.jpg,11001100,11000011,11111111000000001111111100000000,10011001000100100000001011010011,0.437500,0.500000,0,4503,0,40.4867,"30,36,164,170"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,40.4867,"30,36,164,170"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q50,must_mer_resize,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,40.4867,"30,36,164,170"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,1,ducks.jpg,11010011,11000011,11111111000011110000000011111111,10011001000100100000001011010011,0.625000,0.875000,0,4503,0,40.4867,"188,88,318,218"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,40.4867,"188,88,318,218"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q50,must_mer_resize,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,40.4867,"188,88,318,218"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,2,gauguin_256.jpg,01100101,11000011,00001111111100000000111100001111,10011001000100100000001011010011,0.500000,0.500000,0,4503,0,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,2,gauguin_256.jpg,01100101,10010010,00001111111100000000111100001111,00110000000001100010000011000000,0.281250,0.125000,0,2417,0,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,jpeg_q50,must_mer_resize,2,gauguin_256.jpg,01100101,10011010,00001111111100000000111100001111,00110000000101101010100011000000,0.312500,0.000000,0,2396,0,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,40.4867,"30,36,164,170"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,40.4867,"30,36,164,170"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,resize_0.5_jpeg70,must_mer_resize,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,4,1,40.4867,"30,36,164,170"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,40.4867,"188,88,318,218"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00100000000000100000000010000010,0.500000,0.375000,0,419,0,40.4867,"188,88,318,218"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,resize_0.5_jpeg70,must_mer_resize,1,ducks.jpg,11010011,00000010,11111111000011110000000011111111,00100001000000000100000011000000,0.468750,0.500000,0,11554,0,40.4867,"188,88,318,218"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,2,gauguin_256.jpg,01100101,00010000,00001111111100000000111100001111,00100000000010100000000000000000,0.406250,0.375000,0,2911,0,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_extreme_downsize,resize_0.5_jpeg70,must_mer_resize,2,gauguin_256.jpg,01100101,11100000,00001111111100000000111100001111,10111100101001000001000000001000,0.500000,0.625000,0,2888,0,40.4867,"336,260,466,390"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,none,global_full_canvas,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,none,oracle_box_raw,0,alpaca.jpg,11001100,11001100,11111111000000001111111100000000,11111111000000001111111100000000,1.000000,1.000000,1,65200,0,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,none,must_mer_resize,0,alpaca.jpg,11001100,11001100,11111111000000001111111100000000,11111111000000001111111100000000,1.000000,1.000000,1,65181,0,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,none,global_full_canvas,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,none,oracle_box_raw,1,ducks.jpg,11010011,11010011,11111111000011110000000011111111,11111111000011110000000011111111,1.000000,1.000000,1,64811,0,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,none,must_mer_resize,1,ducks.jpg,11010011,11010011,11111111000011110000000011111111,11111111000011110000000011111111,1.000000,1.000000,1,64805,0,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,none,global_full_canvas,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,none,oracle_box_raw,2,gauguin_256.jpg,01100101,01100101,00001111111100000000111100001111,00001111111100000000111100001111,1.000000,1.000000,1,57275,0,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,none,must_mer_resize,2,gauguin_256.jpg,01100101,01100101,00001111111100000000111100001111,00001111111100000000111100001111,1.000000,1.000000,1,57486,0,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q70,global_full_canvas,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q70,oracle_box_raw,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q70,must_mer_resize,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q70,global_full_canvas,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q70,oracle_box_raw,1,ducks.jpg,11010011,11000011,11111111000011110000000011111111,00110110010000100000001011011110,0.656250,0.875000,0,33967,0,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q70,must_mer_resize,1,ducks.jpg,11010011,00000011,11111111000011110000000011111111,00100100010000100000001011011110,0.593750,0.625000,0,35166,0,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q70,global_full_canvas,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q70,oracle_box_raw,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q70,must_mer_resize,2,gauguin_256.jpg,01100101,01000000,00001111111100000000111100001111,00101100000000000000000001000100,0.531250,0.625000,0,341,0,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q50,global_full_canvas,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q50,oracle_box_raw,0,alpaca.jpg,11001100,10010100,11111111000000001111111100000000,11000000001011100000011100000000,0.531250,0.625000,0,18,0,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q50,must_mer_resize,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,4,1,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q50,global_full_canvas,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q50,oracle_box_raw,1,ducks.jpg,11010011,11100011,11111111000011110000000011111111,00111110110000100000001010011110,0.625000,0.750000,0,17022,0,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q50,must_mer_resize,1,ducks.jpg,11010011,11100011,11111111000011110000000011111111,10101100110000100000001001011110,0.593750,0.750000,0,5222,0,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q50,global_full_canvas,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q50,oracle_box_raw,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,jpeg_q50,must_mer_resize,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,0,alpaca.jpg,11001100,01000000,11111111000000001111111100000000,01000011001001000000010000000001,0.531250,0.625000,0,2084,0,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,resize_0.5_jpeg70,must_mer_resize,0,alpaca.jpg,11001100,01000101,11111111000000001111111100000000,01000011001001001000011000000101,0.562500,0.625000,0,1621,0,38.0186,"40,280,216,456"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,1,ducks.jpg,11010011,00000011,11111111000011110000000011111111,00100100010000100100001011011110,0.562500,0.625000,0,16424,0,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,resize_0.5_jpeg70,must_mer_resize,1,ducks.jpg,11010011,00000011,11111111000011110000000011111111,00100100010000100100001011010110,0.531250,0.625000,0,10778,0,38.0186,"166,36,342,212"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,resize_0.5_jpeg70,global_full_canvas,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,resize_0.5_jpeg70,oracle_box_raw,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,38.0186,"300,244,484,428"
rep4_adjacent_8bit,full_material_s3.0,three_sources_crop_feather,resize_0.5_jpeg70,must_mer_resize,2,gauguin_256.jpg,01100101,01010001,00001111111100000000111100001111,00001110010000110000000000001010,0.625000,0.625000,0,40,0,38.0186,"300,244,484,428"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,none,global_full_canvas,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,none,oracle_box_raw,0,alpaca.jpg,11001100,11001100,11111111000000001111111100000000,11111111000000001111111100000000,1.000000,1.000000,1,32617,0,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,none,must_mer_resize,0,alpaca.jpg,11001100,11001100,11111111000000001111111100000000,11111111000000001111111100000000,1.000000,1.000000,1,32636,0,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,none,global_full_canvas,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,none,oracle_box_raw,1,ducks.jpg,11010011,11010011,11111111000011110000000011111111,11111111000011110000000011111111,1.000000,1.000000,1,32860,0,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,none,must_mer_resize,1,ducks.jpg,11010011,11010011,11111111000011110000000011111111,11111111000011110000000011111111,1.000000,1.000000,1,32866,0,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q70,global_full_canvas,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q70,oracle_box_raw,0,alpaca.jpg,11001100,00000110,11111111000000001111111100000000,10000001000000010010110011010000,0.531250,0.500000,0,2679,0,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q70,must_mer_resize,0,alpaca.jpg,11001100,00000110,11111111000000001111111100000000,10000001000000010010110011010000,0.531250,0.500000,0,1064,0,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q70,global_full_canvas,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q70,oracle_box_raw,1,ducks.jpg,11010011,00010011,11111111000011110000000011111111,00000100100000110100000001010110,0.531250,0.750000,0,1752,0,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q70,must_mer_resize,1,ducks.jpg,11010011,10010011,11111111000011110000000011111111,10010100100000110100010001010110,0.562500,0.875000,0,254,0,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q50,global_full_canvas,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q50,oracle_box_raw,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q50,must_mer_resize,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q50,global_full_canvas,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q50,oracle_box_raw,1,ducks.jpg,11010011,01000010,11111111000011110000000011111111,10001100100000000000000011100000,0.531250,0.625000,0,10875,0,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,jpeg_q50,must_mer_resize,1,ducks.jpg,11010011,01000010,11111111000011110000000011111111,10001100100000000000000011100000,0.531250,0.625000,0,10555,0,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,resize_0.5_jpeg70,global_full_canvas,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,resize_0.5_jpeg70,oracle_box_raw,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000001000000000000000000001,0.437500,0.500000,0,268,0,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,resize_0.5_jpeg70,must_mer_resize,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000010001,0.437500,0.500000,0,187,0,43.4632,"34,42,222,230"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,resize_0.5_jpeg70,global_full_canvas,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00000000000000000000000000000000,0.000000,0.375000,0,0,1,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,resize_0.5_jpeg70,oracle_box_raw,1,ducks.jpg,11010011,01100000,11111111000011110000000011111111,00100101011100000000001010000010,0.406250,0.375000,0,2100,0,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,two_sources_downsize,resize_0.5_jpeg70,must_mer_resize,1,ducks.jpg,11010011,00000000,11111111000011110000000011111111,00100001000000000000000001000000,0.468750,0.375000,0,429,0,43.4632,"270,172,450,352"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,none,global_full_canvas,0,alpaca.jpg,11001100,00000010,11111111000000001111111100000000,00100001000000000000000011000010,0.468750,0.375000,0,3178,0,45.6686,"30,36,164,170"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,none,oracle_box_raw,0,alpaca.jpg,11001100,11001100,11111111000000001111111100000000,11111111000000001111111100000000,1.000000,1.000000,1,30080,0,45.6686,"30,36,164,170"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,none,must_mer_resize,0,alpaca.jpg,11001100,11001100,11111111000000001111111100000000,11111111000000001111111100000000,1.000000,1.000000,1,30199,0,45.6686,"30,36,164,170"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,none,global_full_canvas,1,ducks.jpg,11010011,00000010,11111111000011110000000011111111,00100001000000000000000011000010,0.531250,0.500000,0,3178,0,45.6686,"188,88,318,218"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,none,oracle_box_raw,1,ducks.jpg,11010011,11010011,11111111000011110000000011111111,11111111000011110000000011111111,1.000000,1.000000,1,29165,0,45.6686,"188,88,318,218"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,none,must_mer_resize,1,ducks.jpg,11010011,11010011,11111111000011110000000011111111,11111111000011110000000011111111,1.000000,1.000000,1,29344,0,45.6686,"188,88,318,218"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,none,global_full_canvas,2,gauguin_256.jpg,01100101,00000010,00001111111100000000111100001111,00100001000000000000000011000010,0.468750,0.375000,0,3178,0,45.6686,"336,260,466,390"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,none,oracle_box_raw,2,gauguin_256.jpg,01100101,01100101,00001111111100000000111100001111,00001111111100000000111100001111,1.000000,1.000000,1,29656,0,45.6686,"336,260,466,390"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,none,must_mer_resize,2,gauguin_256.jpg,01100101,01100101,00001111111100000000111100001111,00001111111100000000111100001111,1.000000,1.000000,1,29737,0,45.6686,"336,260,466,390"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,0,alpaca.jpg,11001100,11100010,11111111000000001111111100000000,10111001010100000000000011010001,0.468750,0.500000,0,3906,0,45.6686,"30,36,164,170"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,45.6686,"30,36,164,170"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,45.6686,"30,36,164,170"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,1,ducks.jpg,11010011,11100010,11111111000011110000000011111111,10111001010100000000000011010001,0.593750,0.625000,0,3906,0,45.6686,"188,88,318,218"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,1,ducks.jpg,11010011,00000011,11111111000011110000000011111111,00000000000010000001000000110110,0.500000,0.625000,0,12913,0,45.6686,"188,88,318,218"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,1,ducks.jpg,11010011,00000011,11111111000011110000000011111111,00000000000010000001000000110110,0.500000,0.625000,0,13168,0,45.6686,"188,88,318,218"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,2,gauguin_256.jpg,01100101,11100010,00001111111100000000111100001111,10111001010100000000000011010001,0.468750,0.500000,0,3906,0,45.6686,"336,260,466,390"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,45.6686,"336,260,466,390"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q70,must_mer_resize,2,gauguin_256.jpg,01100101,00000000,00001111111100000000111100001111,00000000000000000000000000000000,0.000000,0.500000,0,0,1,45.6686,"336,260,466,390"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,0,alpaca.jpg,11001100,00000001,11111111000000001111111100000000,10000001000000000000000000000011,0.500000,0.375000,0,348,0,45.6686,"30,36,164,170"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,45.6686,"30,36,164,170"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q50,must_mer_resize,0,alpaca.jpg,11001100,00000000,11111111000000001111111100000000,00000000000000000000000000000000,0.000000,0.500000,0,0,1,45.6686,"30,36,164,170"
rep4_adjacent_8bit,dwsf_q50_s2.5,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,1,ducks.jpg,11010011,00000001,11111111000011110000000011111111,10000001000000000000000000000011,0.500000,0.500000,0,348,0,45.6686,"188,88,318,218"
