image,attack,mode,bit_accuracy,message_success
000000385190.png,random_crop_0.5,D_ecc,1.000000,1
000000385190.png,random_crop_0.5,E_ms_ecc,0.750000,0
000000385190.png,random_crop_0.5,F_ms_ecc_geo,0.750000,0
000000385190.png,jpeg_q30,A_base,1.000000,1
000000385190.png,jpeg_q30,B_ms,1.000000,1
000000385190.png,jpeg_q30,C_ms_geo,1.000000,1
000000385190.png,jpeg_q30,D_ecc,1.000000,1
000000385190.png,jpeg_q30,E_ms_ecc,1.000000,1
000000385190.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000385190.png,resize_0.25,A_base,0.906250,0
000000385190.png,resize_0.25,B_ms,0.906250,0
000000385190.png,resize_0.25,C_ms_geo,0.906250,0
000000385190.png,resize_0.25,D_ecc,0.875000,0
000000385190.png,resize_0.25,E_ms_ecc,0.875000,0
000000385190.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000385190.png,rotate_73,A_base,0.437500,0
000000385190.png,rotate_73,B_ms,0.437500,0
000000385190.png,rotate_73,C_ms_geo,0.875000,0
000000385190.png,rotate_73,D_ecc,1.000000,1
000000385190.png,rotate_73,E_ms_ecc,1.000000,1
000000385190.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000385190.png,flip_h,A_base,0.593750,0
000000385190.png,flip_h,B_ms,0.593750,0
000000385190.png,flip_h,C_ms_geo,0.593750,0
000000385190.png,flip_h,D_ecc,0.750000,0
000000385190.png,flip_h,E_ms_ecc,0.750000,0
000000385190.png,flip_h,F_ms_ecc_geo,0.750000,0
000000385205.png,none,A_base,1.000000,1
000000385205.png,none,B_ms,0.812500,0
000000385205.png,none,C_ms_geo,0.812500,0
000000385205.png,none,D_ecc,1.000000,1
000000385205.png,none,E_ms_ecc,1.000000,1
000000385205.png,none,F_ms_ecc_geo,1.000000,1
000000385205.png,center_crop_0.5,A_base,0.500000,0
000000385205.png,center_crop_0.5,B_ms,0.500000,0
000000385205.png,center_crop_0.5,C_ms_geo,0.500000,0
000000385205.png,center_crop_0.5,D_ecc,1.000000,1
000000385205.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000385205.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000385205.png,random_crop_0.5,A_base,0.531250,0
000000385205.png,random_crop_0.5,B_ms,0.687500,0
000000385205.png,random_crop_0.5,C_ms_geo,0.687500,0
000000385205.png,random_crop_0.5,D_ecc,1.000000,1
000000385205.png,random_crop_0.5,E_ms_ecc,0.500000,0
000000385205.png,random_crop_0.5,F_ms_ecc_geo,0.500000,0
000000385205.png,jpeg_q30,A_base,1.000000,1
000000385205.png,jpeg_q30,B_ms,1.000000,1
000000385205.png,jpeg_q30,C_ms_geo,1.000000,1
000000385205.png,jpeg_q30,D_ecc,1.000000,1
000000385205.png,jpeg_q30,E_ms_ecc,1.000000,1
000000385205.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000385205.png,resize_0.25,A_base,0.968750,0
000000385205.png,resize_0.25,B_ms,0.656250,0
000000385205.png,resize_0.25,C_ms_geo,0.656250,0
000000385205.png,resize_0.25,D_ecc,0.875000,0
000000385205.png,resize_0.25,E_ms_ecc,0.875000,0
000000385205.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000385205.png,rotate_73,A_base,0.406250,0
000000385205.png,rotate_73,B_ms,0.500000,0
000000385205.png,rotate_73,C_ms_geo,0.875000,0
000000385205.png,rotate_73,D_ecc,1.000000,1
000000385205.png,rotate_73,E_ms_ecc,1.000000,1
000000385205.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000385205.png,flip_h,A_base,0.593750,0
000000385205.png,flip_h,B_ms,0.593750,0
000000385205.png,flip_h,C_ms_geo,0.593750,0
000000385205.png,flip_h,D_ecc,0.875000,0
000000385205.png,flip_h,E_ms_ecc,0.875000,0
000000385205.png,flip_h,F_ms_ecc_geo,0.875000,0
000000385719.png,none,A_base,1.000000,1
000000385719.png,none,B_ms,1.000000,1
000000385719.png,none,C_ms_geo,1.000000,1
000000385719.png,none,D_ecc,1.000000,1
000000385719.png,none,E_ms_ecc,1.000000,1
000000385719.png,none,F_ms_ecc_geo,1.000000,1
000000385719.png,center_crop_0.5,A_base,0.500000,0
000000385719.png,center_crop_0.5,B_ms,0.500000,0
000000385719.png,center_crop_0.5,C_ms_geo,0.500000,0
000000385719.png,center_crop_0.5,D_ecc,0.875000,0
000000385719.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000385719.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000385719.png,random_crop_0.5,A_base,0.593750,0
000000385719.png,random_crop_0.5,B_ms,0.750000,0
000000385719.png,random_crop_0.5,C_ms_geo,0.750000,0
000000385719.png,random_crop_0.5,D_ecc,0.875000,0
000000385719.png,random_crop_0.5,E_ms_ecc,0.875000,0
000000385719.png,random_crop_0.5,F_ms_ecc_geo,0.875000,0
000000385719.png,jpeg_q30,A_base,1.000000,1
000000385719.png,jpeg_q30,B_ms,0.781250,0
000000385719.png,jpeg_q30,C_ms_geo,0.781250,0
000000385719.png,jpeg_q30,D_ecc,1.000000,1
000000385719.png,jpeg_q30,E_ms_ecc,1.000000,1
000000385719.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000385719.png,resize_0.25,A_base,0.968750,0
000000385719.png,resize_0.25,B_ms,0.968750,0
000000385719.png,resize_0.25,C_ms_geo,0.968750,0
000000385719.png,resize_0.25,D_ecc,0.875000,0
000000385719.png,resize_0.25,E_ms_ecc,0.875000,0
000000385719.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000385719.png,rotate_73,A_base,0.375000,0
000000385719.png,rotate_73,B_ms,0.375000,0
000000385719.png,rotate_73,C_ms_geo,0.906250,0
000000385719.png,rotate_73,D_ecc,1.000000,1
000000385719.png,rotate_73,E_ms_ecc,1.000000,1
000000385719.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000385719.png,flip_h,A_base,0.750000,0
000000385719.png,flip_h,B_ms,0.750000,0
000000385719.png,flip_h,C_ms_geo,0.750000,0
000000385719.png,flip_h,D_ecc,0.875000,0
000000385719.png,flip_h,E_ms_ecc,0.875000,0
000000385719.png,flip_h,F_ms_ecc_geo,0.875000,0
000000385997.png,none,A_base,1.000000,1
000000385997.png,none,B_ms,0.843750,0
000000385997.png,none,C_ms_geo,0.843750,0
000000385997.png,none,D_ecc,1.000000,1
000000385997.png,none,E_ms_ecc,1.000000,1
000000385997.png,none,F_ms_ecc_geo,1.000000,1
000000385997.png,center_crop_0.5,A_base,0.500000,0
000000385997.png,center_crop_0.5,B_ms,0.500000,0
000000385997.png,center_crop_0.5,C_ms_geo,0.500000,0
000000385997.png,center_crop_0.5,D_ecc,1.000000,1
000000385997.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000385997.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000385997.png,random_crop_0.5,A_base,0.500000,0
000000385997.png,random_crop_0.5,B_ms,0.812500,0
000000385997.png,random_crop_0.5,C_ms_geo,0.812500,0
000000385997.png,random_crop_0.5,D_ecc,0.750000,0
000000385997.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000385997.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000385997.png,jpeg_q30,A_base,1.000000,1
000000385997.png,jpeg_q30,B_ms,0.625000,0
000000385997.png,jpeg_q30,C_ms_geo,0.625000,0
000000385997.png,jpeg_q30,D_ecc,1.000000,1
000000385997.png,jpeg_q30,E_ms_ecc,1.000000,1
000000385997.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000385997.png,resize_0.25,A_base,1.000000,1
000000385997.png,resize_0.25,B_ms,1.000000,1
000000385997.png,resize_0.25,C_ms_geo,1.000000,1
000000385997.png,resize_0.25,D_ecc,0.875000,0
000000385997.png,resize_0.25,E_ms_ecc,0.875000,0
000000385997.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000385997.png,rotate_73,A_base,0.375000,0
000000385997.png,rotate_73,B_ms,0.500000,0
000000385997.png,rotate_73,C_ms_geo,0.843750,0
000000385997.png,rotate_73,D_ecc,1.000000,1
000000385997.png,rotate_73,E_ms_ecc,1.000000,1
000000385997.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000385997.png,flip_h,A_base,0.750000,0
000000385997.png,flip_h,B_ms,0.750000,0
000000385997.png,flip_h,C_ms_geo,0.750000,0
000000385997.png,flip_h,D_ecc,1.000000,1
000000385997.png,flip_h,E_ms_ecc,1.000000,1
000000385997.png,flip_h,F_ms_ecc_geo,1.000000,1
000000386134.png,none,A_base,1.000000,1
000000386134.png,none,B_ms,1.000000,1
000000386134.png,none,C_ms_geo,1.000000,1
000000386134.png,none,D_ecc,1.000000,1
000000386134.png,none,E_ms_ecc,1.000000,1
000000386134.png,none,F_ms_ecc_geo,1.000000,1
000000386134.png,center_crop_0.5,A_base,0.500000,0
000000386134.png,center_crop_0.5,B_ms,0.500000,0
000000386134.png,center_crop_0.5,C_ms_geo,0.500000,0
000000386134.png,center_crop_0.5,D_ecc,1.000000,1
000000386134.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000386134.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000386134.png,random_crop_0.5,A_base,0.437500,0
000000386134.png,random_crop_0.5,B_ms,0.437500,0
000000386134.png,random_crop_0.5,C_ms_geo,0.437500,0
000000386134.png,random_crop_0.5,D_ecc,1.000000,1
000000386134.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000386134.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000386134.png,jpeg_q30,A_base,1.000000,1
000000386134.png,jpeg_q30,B_ms,0.687500,0
000000386134.png,jpeg_q30,C_ms_geo,0.687500,0
000000386134.png,jpeg_q30,D_ecc,1.000000,1
000000386134.png,jpeg_q30,E_ms_ecc,1.000000,1
000000386134.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000386134.png,resize_0.25,A_base,0.906250,0
000000386134.png,resize_0.25,B_ms,0.906250,0
000000386134.png,resize_0.25,C_ms_geo,0.906250,0
000000386134.png,resize_0.25,D_ecc,0.875000,0
000000386134.png,resize_0.25,E_ms_ecc,0.875000,0
000000386134.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000386134.png,rotate_73,A_base,0.406250,0
000000386134.png,rotate_73,B_ms,0.406250,0
000000386134.png,rotate_73,C_ms_geo,0.843750,0
000000386134.png,rotate_73,D_ecc,1.000000,1
000000386134.png,rotate_73,E_ms_ecc,1.000000,1
000000386134.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000386134.png,flip_h,A_base,0.625000,0
000000386134.png,flip_h,B_ms,0.625000,0
000000386134.png,flip_h,C_ms_geo,0.625000,0
000000386134.png,flip_h,D_ecc,0.875000,0
000000386134.png,flip_h,E_ms_ecc,0.875000,0
000000386134.png,flip_h,F_ms_ecc_geo,0.875000,0
000000386210.png,none,A_base,1.000000,1
000000386210.png,none,B_ms,1.000000,1
000000386210.png,none,C_ms_geo,1.000000,1
000000386210.png,none,D_ecc,1.000000,1
000000386210.png,none,E_ms_ecc,1.000000,1
000000386210.png,none,F_ms_ecc_geo,1.000000,1
000000386210.png,center_crop_0.5,A_base,0.500000,0
000000386210.png,center_crop_0.5,B_ms,0.500000,0
000000386210.png,center_crop_0.5,C_ms_geo,0.500000,0
000000386210.png,center_crop_0.5,D_ecc,0.875000,0
000000386210.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000386210.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000386210.png,random_crop_0.5,A_base,0.531250,0
000000386210.png,random_crop_0.5,B_ms,0.531250,0
000000386210.png,random_crop_0.5,C_ms_geo,0.531250,0
000000386210.png,random_crop_0.5,D_ecc,0.875000,0
000000386210.png,random_crop_0.5,E_ms_ecc,0.875000,0
000000386210.png,random_crop_0.5,F_ms_ecc_geo,0.875000,0
000000386210.png,jpeg_q30,A_base,1.000000,1
000000386210.png,jpeg_q30,B_ms,1.000000,1
000000386210.png,jpeg_q30,C_ms_geo,1.000000,1
000000386210.png,jpeg_q30,D_ecc,1.000000,1
000000386210.png,jpeg_q30,E_ms_ecc,1.000000,1
000000386210.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000386210.png,resize_0.25,A_base,0.968750,0
000000386210.png,resize_0.25,B_ms,0.968750,0
000000386210.png,resize_0.25,C_ms_geo,0.968750,0
000000386210.png,resize_0.25,D_ecc,0.875000,0
000000386210.png,resize_0.25,E_ms_ecc,0.875000,0
000000386210.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000386210.png,rotate_73,A_base,0.406250,0
000000386210.png,rotate_73,B_ms,0.500000,0
000000386210.png,rotate_73,C_ms_geo,0.875000,0
000000386210.png,rotate_73,D_ecc,1.000000,1
000000386210.png,rotate_73,E_ms_ecc,1.000000,1
000000386210.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000386210.png,flip_h,A_base,0.687500,0
000000386210.png,flip_h,B_ms,0.687500,0
000000386210.png,flip_h,C_ms_geo,0.687500,0
000000386210.png,flip_h,D_ecc,0.875000,0
000000386210.png,flip_h,E_ms_ecc,0.875000,0
000000386210.png,flip_h,F_ms_ecc_geo,0.875000,0
000000386277.png,none,A_base,1.000000,1
000000386277.png,none,B_ms,0.781250,0
000000386277.png,none,C_ms_geo,0.781250,0
000000386277.png,none,D_ecc,1.000000,1
000000386277.png,none,E_ms_ecc,1.000000,1
000000386277.png,none,F_ms_ecc_geo,1.000000,1
000000386277.png,center_crop_0.5,A_base,0.500000,0
000000386277.png,center_crop_0.5,B_ms,0.500000,0
000000386277.png,center_crop_0.5,C_ms_geo,0.500000,0
000000386277.png,center_crop_0.5,D_ecc,1.000000,1
000000386277.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000386277.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000386277.png,random_crop_0.5,A_base,0.406250,0
000000386277.png,random_crop_0.5,B_ms,0.406250,0
000000386277.png,random_crop_0.5,C_ms_geo,0.406250,0
000000386277.png,random_crop_0.5,D_ecc,1.000000,1
000000386277.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000386277.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000386277.png,jpeg_q30,A_base,0.968750,0
000000386277.png,jpeg_q30,B_ms,0.687500,0
000000386277.png,jpeg_q30,C_ms_geo,0.687500,0
000000386277.png,jpeg_q30,D_ecc,1.000000,1
000000386277.png,jpeg_q30,E_ms_ecc,1.000000,1
000000386277.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000386277.png,resize_0.25,A_base,0.875000,0
000000386277.png,resize_0.25,B_ms,0.875000,0
000000386277.png,resize_0.25,C_ms_geo,0.875000,0
000000386277.png,resize_0.25,D_ecc,0.875000,0
000000386277.png,resize_0.25,E_ms_ecc,0.875000,0
000000386277.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000386277.png,rotate_73,A_base,0.375000,0
000000386277.png,rotate_73,B_ms,0.500000,0
000000386277.png,rotate_73,C_ms_geo,0.812500,0
000000386277.png,rotate_73,D_ecc,1.000000,1
000000386277.png,rotate_73,E_ms_ecc,1.000000,1
000000386277.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000386277.png,flip_h,A_base,0.625000,0
000000386277.png,flip_h,B_ms,0.625000,0
000000386277.png,flip_h,C_ms_geo,0.625000,0
000000386277.png,flip_h,D_ecc,0.875000,0
000000386277.png,flip_h,E_ms_ecc,0.875000,0
000000386277.png,flip_h,F_ms_ecc_geo,0.875000,0
000000386352.png,none,A_base,1.000000,1
000000386352.png,none,B_ms,0.750000,0
000000386352.png,none,C_ms_geo,0.750000,0
000000386352.png,none,D_ecc,1.000000,1
000000386352.png,none,E_ms_ecc,1.000000,1
000000386352.png,none,F_ms_ecc_geo,1.000000,1
000000386352.png,center_crop_0.5,A_base,0.500000,0
000000386352.png,center_crop_0.5,B_ms,0.500000,0
000000386352.png,center_crop_0.5,C_ms_geo,0.500000,0
000000386352.png,center_crop_0.5,D_ecc,1.000000,1
000000386352.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000386352.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000386352.png,random_crop_0.5,A_base,0.593750,0
000000386352.png,random_crop_0.5,B_ms,0.656250,0
000000386352.png,random_crop_0.5,C_ms_geo,0.656250,0
000000386352.png,random_crop_0.5,D_ecc,1.000000,1
000000386352.png,random_crop_0.5,E_ms_ecc,0.875000,0
000000386352.png,random_crop_0.5,F_ms_ecc_geo,0.875000,0
000000386352.png,jpeg_q30,A_base,1.000000,1
000000386352.png,jpeg_q30,B_ms,0.687500,0
000000386352.png,jpeg_q30,C_ms_geo,0.687500,0
000000386352.png,jpeg_q30,D_ecc,1.000000,1
000000386352.png,jpeg_q30,E_ms_ecc,1.000000,1
000000386352.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000386352.png,resize_0.25,A_base,0.937500,0
000000386352.png,resize_0.25,B_ms,0.593750,0
000000386352.png,resize_0.25,C_ms_geo,0.593750,0
000000386352.png,resize_0.25,D_ecc,0.875000,0
000000386352.png,resize_0.25,E_ms_ecc,0.875000,0
000000386352.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000386352.png,rotate_73,A_base,0.375000,0
000000386352.png,rotate_73,B_ms,0.500000,0
000000386352.png,rotate_73,C_ms_geo,0.843750,0
000000386352.png,rotate_73,D_ecc,1.000000,1
000000386352.png,rotate_73,E_ms_ecc,1.000000,1
000000386352.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000386352.png,flip_h,A_base,0.656250,0
000000386352.png,flip_h,B_ms,0.656250,0
000000386352.png,flip_h,C_ms_geo,0.656250,0
000000386352.png,flip_h,D_ecc,0.875000,0
000000386352.png,flip_h,E_ms_ecc,0.875000,0
000000386352.png,flip_h,F_ms_ecc_geo,0.875000,0
000000386457.png,none,A_base,1.000000,1
000000386457.png,none,B_ms,0.750000,0
000000386457.png,none,C_ms_geo,0.750000,0
000000386457.png,none,D_ecc,1.000000,1
000000386457.png,none,E_ms_ecc,1.000000,1
000000386457.png,none,F_ms_ecc_geo,1.000000,1
000000386457.png,center_crop_0.5,A_base,0.500000,0
000000386457.png,center_crop_0.5,B_ms,0.500000,0
000000386457.png,center_crop_0.5,C_ms_geo,0.500000,0
000000386457.png,center_crop_0.5,D_ecc,1.000000,1
000000386457.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000386457.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000386457.png,random_crop_0.5,A_base,0.437500,0
000000386457.png,random_crop_0.5,B_ms,0.437500,0
000000386457.png,random_crop_0.5,C_ms_geo,0.437500,0
000000386457.png,random_crop_0.5,D_ecc,0.625000,0
000000386457.png,random_crop_0.5,E_ms_ecc,0.875000,0
000000386457.png,random_crop_0.5,F_ms_ecc_geo,0.875000,0
000000386457.png,jpeg_q30,A_base,1.000000,1
000000386457.png,jpeg_q30,B_ms,0.750000,0
000000386457.png,jpeg_q30,C_ms_geo,0.750000,0
000000386457.png,jpeg_q30,D_ecc,1.000000,1
000000386457.png,jpeg_q30,E_ms_ecc,1.000000,1
000000386457.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000386457.png,resize_0.25,A_base,0.937500,0
000000386457.png,resize_0.25,B_ms,0.937500,0
000000386457.png,resize_0.25,C_ms_geo,0.937500,0
000000386457.png,resize_0.25,D_ecc,0.875000,0
000000386457.png,resize_0.25,E_ms_ecc,0.875000,0
000000386457.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000386457.png,rotate_73,A_base,0.437500,0
000000386457.png,rotate_73,B_ms,0.500000,0
000000386457.png,rotate_73,C_ms_geo,0.875000,0
000000386457.png,rotate_73,D_ecc,1.000000,1
000000386457.png,rotate_73,E_ms_ecc,1.000000,1
000000386457.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000386457.png,flip_h,A_base,0.656250,0
000000386457.png,flip_h,B_ms,0.656250,0
000000386457.png,flip_h,C_ms_geo,0.656250,0
000000386457.png,flip_h,D_ecc,0.875000,0
000000386457.png,flip_h,E_ms_ecc,0.875000,0
000000386457.png,flip_h,F_ms_ecc_geo,0.875000,0
000000386879.png,none,A_base,1.000000,1
000000386879.png,none,B_ms,0.750000,0
000000386879.png,none,C_ms_geo,0.750000,0
000000386879.png,none,D_ecc,1.000000,1
000000386879.png,none,E_ms_ecc,1.000000,1
000000386879.png,none,F_ms_ecc_geo,1.000000,1
000000386879.png,center_crop_0.5,A_base,0.500000,0
000000386879.png,center_crop_0.5,B_ms,0.500000,0
000000386879.png,center_crop_0.5,C_ms_geo,0.500000,0
000000386879.png,center_crop_0.5,D_ecc,1.000000,1
000000386879.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000386879.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000386879.png,random_crop_0.5,A_base,0.593750,0
000000386879.png,random_crop_0.5,B_ms,0.593750,0
000000386879.png,random_crop_0.5,C_ms_geo,0.593750,0
000000386879.png,random_crop_0.5,D_ecc,1.000000,1
000000386879.png,random_crop_0.5,E_ms_ecc,0.625000,0
000000386879.png,random_crop_0.5,F_ms_ecc_geo,0.625000,0
000000386879.png,jpeg_q30,A_base,1.000000,1
000000386879.png,jpeg_q30,B_ms,1.000000,1
000000386879.png,jpeg_q30,C_ms_geo,1.000000,1
000000386879.png,jpeg_q30,D_ecc,1.000000,1
000000386879.png,jpeg_q30,E_ms_ecc,1.000000,1
000000386879.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000386879.png,resize_0.25,A_base,0.906250,0
000000386879.png,resize_0.25,B_ms,0.906250,0
000000386879.png,resize_0.25,C_ms_geo,0.906250,0
000000386879.png,resize_0.25,D_ecc,0.875000,0
000000386879.png,resize_0.25,E_ms_ecc,0.875000,0
000000386879.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000386879.png,rotate_73,A_base,0.500000,0
000000386879.png,rotate_73,B_ms,0.500000,0
000000386879.png,rotate_73,C_ms_geo,0.843750,0
000000386879.png,rotate_73,D_ecc,1.000000,1
000000386879.png,rotate_73,E_ms_ecc,1.000000,1
000000386879.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000386879.png,flip_h,A_base,0.656250,0
000000386879.png,flip_h,B_ms,0.656250,0
