image,attack,method,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,best_scale
000000079034.png,center_crop_0.5,multi_scale,1.000000,1,9.5776,6.8942,0.50
000000079034.png,center_crop_0.75,single_scale,0.531250,0,9.5776,7.8092,1.0
000000079034.png,center_crop_0.75,multi_scale,1.000000,1,9.5776,7.8092,0.75
000000079034.png,random_crop_0.5,single_scale,0.468750,0,9.5776,7.3832,1.0
000000079034.png,random_crop_0.5,multi_scale,0.656250,0,9.5776,7.3832,0.50
000000079034.png,jpeg_q30,single_scale,1.000000,1,9.5776,12.7500,1.0
000000079034.png,jpeg_q30,multi_scale,1.000000,1,9.5776,12.7500,1.00
000000079144.png,none,single_scale,1.000000,1,9.8898,9.8898,1.0
000000079144.png,none,multi_scale,1.000000,1,9.8898,9.8898,1.00
000000079144.png,center_crop_0.5,single_scale,0.500000,0,9.8898,7.3574,1.0
000000079144.png,center_crop_0.5,multi_scale,1.000000,1,9.8898,7.3574,0.50
000000079144.png,center_crop_0.75,single_scale,0.531250,0,9.8898,7.9081,1.0
000000079144.png,center_crop_0.75,multi_scale,1.000000,1,9.8898,7.9081,0.75
000000079144.png,random_crop_0.5,single_scale,0.562500,0,9.8898,8.4262,1.0
000000079144.png,random_crop_0.5,multi_scale,0.781250,0,9.8898,8.4262,0.50
000000079144.png,jpeg_q30,single_scale,1.000000,1,9.8898,12.8440,1.0
000000079144.png,jpeg_q30,multi_scale,1.000000,1,9.8898,12.8440,1.00
000000079188.png,none,single_scale,1.000000,1,10.0698,10.0698,1.0
000000079188.png,none,multi_scale,1.000000,1,10.0698,10.0698,1.00
000000079188.png,center_crop_0.5,single_scale,0.500000,0,10.0698,6.6839,1.0
000000079188.png,center_crop_0.5,multi_scale,1.000000,1,10.0698,6.6839,0.50
000000079188.png,center_crop_0.75,single_scale,0.531250,0,10.0698,7.6381,1.0
000000079188.png,center_crop_0.75,multi_scale,1.000000,1,10.0698,7.6381,0.75
000000079188.png,random_crop_0.5,single_scale,0.500000,0,10.0698,6.5478,1.0
000000079188.png,random_crop_0.5,multi_scale,0.500000,0,10.0698,6.5478,1.00
000000079188.png,jpeg_q30,single_scale,1.000000,1,10.0698,13.0300,1.0
000000079188.png,jpeg_q30,multi_scale,1.000000,1,10.0698,13.0300,1.00
000000079229.png,none,single_scale,1.000000,1,9.7727,9.7727,1.0
000000079229.png,none,multi_scale,1.000000,1,9.7727,9.7727,1.00
000000079229.png,center_crop_0.5,single_scale,0.500000,0,9.7727,7.3082,1.0
000000079229.png,center_crop_0.5,multi_scale,1.000000,1,9.7727,7.3082,0.50
000000079229.png,center_crop_0.75,single_scale,0.531250,0,9.7727,8.1653,1.0
000000079229.png,center_crop_0.75,multi_scale,1.000000,1,9.7727,8.1653,0.75
000000079229.png,random_crop_0.5,single_scale,0.531250,0,9.7727,7.8913,1.0
000000079229.png,random_crop_0.5,multi_scale,0.687500,0,9.7727,7.8913,0.50
000000079229.png,jpeg_q30,single_scale,1.000000,1,9.7727,13.0004,1.0
000000079229.png,jpeg_q30,multi_scale,1.000000,1,9.7727,13.0004,1.00
000000079408.png,none,single_scale,1.000000,1,10.4388,10.4388,1.0
000000079408.png,none,multi_scale,1.000000,1,10.4388,10.4388,1.00
000000079408.png,center_crop_0.5,single_scale,0.500000,0,10.4388,6.8885,1.0
000000079408.png,center_crop_0.5,multi_scale,1.000000,1,10.4388,6.8885,0.50
000000079408.png,center_crop_0.75,single_scale,0.531250,0,10.4388,7.4743,1.0
000000079408.png,center_crop_0.75,multi_scale,1.000000,1,10.4388,7.4743,0.75
000000079408.png,random_crop_0.5,single_scale,0.468750,0,10.4388,7.5919,1.0
000000079408.png,random_crop_0.5,multi_scale,0.812500,0,10.4388,7.5919,0.50
000000079408.png,jpeg_q30,single_scale,1.000000,1,10.4388,12.8463,1.0
000000079408.png,jpeg_q30,multi_scale,1.000000,1,10.4388,12.8463,1.00
000000079565.png,none,single_scale,1.000000,1,10.5535,10.5535,1.0
000000079565.png,none,multi_scale,1.000000,1,10.5535,10.5535,1.00
000000079565.png,center_crop_0.5,single_scale,0.500000,0,10.5535,7.4294,1.0
000000079565.png,center_crop_0.5,multi_scale,1.000000,1,10.5535,7.4294,0.50
000000079565.png,center_crop_0.75,single_scale,0.593750,0,10.5535,8.6649,1.0
000000079565.png,center_crop_0.75,multi_scale,1.000000,1,10.5535,8.6649,0.75
000000079565.png,random_crop_0.5,single_scale,0.593750,0,10.5535,8.4192,1.0
000000079565.png,random_crop_0.5,multi_scale,0.625000,0,10.5535,8.4192,0.50
000000079565.png,jpeg_q30,single_scale,1.000000,1,10.5535,12.8015,1.0
000000079565.png,jpeg_q30,multi_scale,1.000000,1,10.5535,12.8015,1.00
000000079588.png,none,single_scale,1.000000,1,10.0970,10.0970,1.0
000000079588.png,none,multi_scale,1.000000,1,10.0970,10.0970,1.00
000000079588.png,center_crop_0.5,single_scale,0.500000,0,10.0970,6.6828,1.0
000000079588.png,center_crop_0.5,multi_scale,1.000000,1,10.0970,6.6828,0.50
000000079588.png,center_crop_0.75,single_scale,0.531250,0,10.0970,8.3729,1.0
000000079588.png,center_crop_0.75,multi_scale,1.000000,1,10.0970,8.3729,0.75
000000079588.png,random_crop_0.5,single_scale,0.468750,0,10.0970,6.6046,1.0
000000079588.png,random_crop_0.5,multi_scale,0.750000,0,10.0970,6.6046,0.50
000000079588.png,jpeg_q30,single_scale,1.000000,1,10.0970,12.9086,1.0
000000079588.png,jpeg_q30,multi_scale,1.000000,1,10.0970,12.9086,1.00
000000079651.png,none,single_scale,1.000000,1,10.4664,10.4664,1.0
000000079651.png,none,multi_scale,1.000000,1,10.4664,10.4664,1.00
000000079651.png,center_crop_0.5,single_scale,0.500000,0,10.4664,7.4578,1.0
000000079651.png,center_crop_0.5,multi_scale,1.000000,1,10.4664,7.4578,0.50
000000079651.png,center_crop_0.75,single_scale,0.531250,0,10.4664,7.9610,1.0
000000079651.png,center_crop_0.75,multi_scale,1.000000,1,10.4664,7.9610,0.75
000000079651.png,random_crop_0.5,single_scale,0.562500,0,10.4664,7.6882,1.0
000000079651.png,random_crop_0.5,multi_scale,0.812500,0,10.4664,7.6882,0.50
000000079651.png,jpeg_q30,single_scale,1.000000,1,10.4664,12.9736,1.0
000000079651.png,jpeg_q30,multi_scale,1.000000,1,10.4664,12.9736,1.00
000000079837.png,none,single_scale,1.000000,1,10.8515,10.8515,1.0
000000079837.png,none,multi_scale,1.000000,1,10.8515,10.8515,1.00
000000079837.png,center_crop_0.5,single_scale,0.500000,0,10.8515,8.0420,1.0
000000079837.png,center_crop_0.5,multi_scale,1.000000,1,10.8515,8.0420,0.50
000000079837.png,center_crop_0.75,single_scale,0.656250,0,10.8515,8.7384,1.0
000000079837.png,center_crop_0.75,multi_scale,1.000000,1,10.8515,8.7384,0.75
000000079837.png,random_crop_0.5,single_scale,0.375000,0,10.8515,8.6821,1.0
000000079837.png,random_crop_0.5,multi_scale,0.750000,0,10.8515,8.6821,0.50
000000079837.png,jpeg_q30,single_scale,1.000000,1,10.8515,13.1631,1.0
000000079837.png,jpeg_q30,multi_scale,1.000000,1,10.8515,13.1631,1.00
000000079969.png,none,single_scale,1.000000,1,10.1662,10.1662,1.0
000000079969.png,none,multi_scale,1.000000,1,10.1662,10.1662,1.00
000000079969.png,center_crop_0.5,single_scale,0.500000,0,10.1662,7.0502,1.0
000000079969.png,center_crop_0.5,multi_scale,1.000000,1,10.1662,7.0502,0.50
000000079969.png,center_crop_0.75,single_scale,0.500000,0,10.1662,8.3934,1.0
000000079969.png,center_crop_0.75,multi_scale,1.000000,1,10.1662,8.3934,0.75
000000079969.png,random_crop_0.5,single_scale,0.500000,0,10.1662,8.0116,1.0
000000079969.png,random_crop_0.5,multi_scale,0.625000,0,10.1662,8.0116,0.50
000000079969.png,jpeg_q30,single_scale,1.000000,1,10.1662,12.8439,1.0
000000079969.png,jpeg_q30,multi_scale,1.000000,1,10.1662,12.8439,1.00
000000080022.png,none,single_scale,1.000000,1,10.4533,10.4533,1.0
000000080022.png,none,multi_scale,1.000000,1,10.4533,10.4533,1.00
000000080022.png,center_crop_0.5,single_scale,0.500000,0,10.4533,7.3806,1.0
000000080022.png,center_crop_0.5,multi_scale,1.000000,1,10.4533,7.3806,0.50
000000080022.png,center_crop_0.75,single_scale,0.500000,0,10.4533,8.9199,1.0
000000080022.png,center_crop_0.75,multi_scale,1.000000,1,10.4533,8.9199,0.75
000000080022.png,random_crop_0.5,single_scale,0.562500,0,10.4533,7.2896,1.0
000000080022.png,random_crop_0.5,multi_scale,0.656250,0,10.4533,7.2896,0.50
000000080022.png,jpeg_q30,single_scale,1.000000,1,10.4533,13.1385,1.0
000000080022.png,jpeg_q30,multi_scale,1.000000,1,10.4533,13.1385,1.00
000000080057.png,none,single_scale,1.000000,1,10.0073,10.0073,1.0
000000080057.png,none,multi_scale,1.000000,1,10.0073,10.0073,1.00
000000080057.png,center_crop_0.5,single_scale,0.500000,0,10.0073,7.1424,1.0
000000080057.png,center_crop_0.5,multi_scale,1.000000,1,10.0073,7.1424,0.50
000000080057.png,center_crop_0.75,single_scale,0.531250,0,10.0073,7.7004,1.0
000000080057.png,center_crop_0.75,multi_scale,1.000000,1,10.0073,7.7004,0.75
000000080057.png,random_crop_0.5,single_scale,0.500000,0,10.0073,7.4872,1.0
000000080057.png,random_crop_0.5,multi_scale,0.781250,0,10.0073,7.4872,0.50
000000080057.png,jpeg_q30,single_scale,1.000000,1,10.0073,12.9632,1.0
000000080057.png,jpeg_q30,multi_scale,1.000000,1,10.0073,12.9632,1.00
000000080153.png,none,single_scale,1.000000,1,10.7247,10.7247,1.0
000000080153.png,none,multi_scale,1.000000,1,10.7247,10.7247,1.00
000000080153.png,center_crop_0.5,single_scale,0.500000,0,10.7247,6.6432,1.0
000000080153.png,center_crop_0.5,multi_scale,1.000000,1,10.7247,6.6432,0.50
000000080153.png,center_crop_0.75,single_scale,0.593750,0,10.7247,7.9705,1.0
000000080153.png,center_crop_0.75,multi_scale,1.000000,1,10.7247,7.9705,0.75
000000080153.png,random_crop_0.5,single_scale,0.625000,0,10.7247,7.3070,1.0
000000080153.png,random_crop_0.5,multi_scale,0.843750,0,10.7247,7.3070,0.50
000000080153.png,jpeg_q30,single_scale,1.000000,1,10.7247,12.7495,1.0
000000080153.png,jpeg_q30,multi_scale,1.000000,1,10.7247,12.7495,1.00
000000080273.png,none,single_scale,1.000000,1,10.5222,10.5222,1.0
000000080273.png,none,multi_scale,1.000000,1,10.5222,10.5222,1.00
000000080273.png,center_crop_0.5,single_scale,0.500000,0,10.5222,6.5705,1.0
000000080273.png,center_crop_0.5,multi_scale,1.000000,1,10.5222,6.5705,0.50
000000080273.png,center_crop_0.75,single_scale,0.531250,0,10.5222,8.3314,1.0
000000080273.png,center_crop_0.75,multi_scale,1.000000,1,10.5222,8.3314,0.75
000000080273.png,random_crop_0.5,single_scale,0.531250,0,10.5222,6.7074,1.0
000000080273.png,random_crop_0.5,multi_scale,0.718750,0,10.5222,6.7074,0.50
000000080273.png,jpeg_q30,single_scale,1.000000,1,10.5222,12.8856,1.0
000000080273.png,jpeg_q30,multi_scale,1.000000,1,10.5222,12.8856,1.00
000000080274.png,none,single_scale,1.000000,1,9.8590,9.8590,1.0
000000080274.png,none,multi_scale,1.000000,1,9.8590,9.8590,1.00
000000080274.png,center_crop_0.5,single_scale,0.500000,0,9.8590,6.1125,1.0
000000080274.png,center_crop_0.5,multi_scale,1.000000,1,9.8590,6.1125,0.50
000000080274.png,center_crop_0.75,single_scale,0.531250,0,9.8590,7.2573,1.0
000000080274.png,center_crop_0.75,multi_scale,1.000000,1,9.8590,7.2573,0.75
000000080274.png,random_crop_0.5,single_scale,0.500000,0,9.8590,6.0501,1.0
000000080274.png,random_crop_0.5,multi_scale,0.562500,0,9.8590,6.0501,0.50
000000080274.png,jpeg_q30,single_scale,1.000000,1,9.8590,12.8655,1.0
000000080274.png,jpeg_q30,multi_scale,1.000000,1,9.8590,12.8655,1.00
000000080340.png,none,single_scale,1.000000,1,9.8286,9.8286,1.0
000000080340.png,none,multi_scale,1.000000,1,9.8286,9.8286,1.00
000000080340.png,center_crop_0.5,single_scale,0.500000,0,9.8286,6.7500,1.0
000000080340.png,center_crop_0.5,multi_scale,1.000000,1,9.8286,6.7500,0.50
000000080340.png,center_crop_0.75,single_scale,0.531250,0,9.8286,7.3408,1.0
000000080340.png,center_crop_0.75,multi_scale,1.000000,1,9.8286,7.3408,0.75
000000080340.png,random_crop_0.5,single_scale,0.500000,0,9.8286,6.5948,1.0
000000080340.png,random_crop_0.5,multi_scale,0.937500,0,9.8286,6.5948,0.50
000000080340.png,jpeg_q30,single_scale,1.000000,1,9.8286,12.8578,1.0
000000080340.png,jpeg_q30,multi_scale,1.000000,1,9.8286,12.8578,1.00
000000080413.png,none,single_scale,1.000000,1,10.4435,10.4435,1.0
000000080413.png,none,multi_scale,1.000000,1,10.4435,10.4435,1.00
000000080413.png,center_crop_0.5,single_scale,0.500000,0,10.4435,6.4914,1.0
000000080413.png,center_crop_0.5,multi_scale,1.000000,1,10.4435,6.4914,0.50
000000080413.png,center_crop_0.75,single_scale,0.531250,0,10.4435,7.3636,1.0
000000080413.png,center_crop_0.75,multi_scale,1.000000,1,10.4435,7.3636,0.75
000000080413.png,random_crop_0.5,single_scale,0.562500,0,10.4435,6.0612,1.0
000000080413.png,random_crop_0.5,multi_scale,0.593750,0,10.4435,6.0612,0.50
000000080413.png,jpeg_q30,single_scale,1.000000,1,10.4435,12.9248,1.0
000000080413.png,jpeg_q30,multi_scale,1.000000,1,10.4435,12.9248,1.00
000000080659.png,none,single_scale,1.000000,1,10.0939,10.0939,1.0
000000080659.png,none,multi_scale,1.000000,1,10.0939,10.0939,1.00
000000080659.png,center_crop_0.5,single_scale,0.500000,0,10.0939,6.9272,1.0
000000080659.png,center_crop_0.5,multi_scale,1.000000,1,10.0939,6.9272,0.50
000000080659.png,center_crop_0.75,single_scale,0.531250,0,10.0939,7.7233,1.0
000000080659.png,center_crop_0.75,multi_scale,1.000000,1,10.0939,7.7233,0.75
000000080659.png,random_crop_0.5,single_scale,0.500000,0,10.0939,6.8698,1.0
000000080659.png,random_crop_0.5,multi_scale,0.718750,0,10.0939,6.8698,0.50
000000080659.png,jpeg_q30,single_scale,1.000000,1,10.0939,12.9615,1.0
000000080659.png,jpeg_q30,multi_scale,1.000000,1,10.0939,12.9615,1.00
000000080666.png,none,single_scale,1.000000,1,10.2828,10.2828,1.0
000000080666.png,none,multi_scale,1.000000,1,10.2828,10.2828,1.00
000000080666.png,center_crop_0.5,single_scale,0.531250,0,10.2828,6.9040,1.0
000000080666.png,center_crop_0.5,multi_scale,1.000000,1,10.2828,6.9040,0.50
000000080666.png,center_crop_0.75,single_scale,0.500000,0,10.2828,7.4581,1.0
000000080666.png,center_crop_0.75,multi_scale,1.000000,1,10.2828,7.4581,0.75
000000080666.png,random_crop_0.5,single_scale,0.500000,0,10.2828,7.7067,1.0
000000080666.png,random_crop_0.5,multi_scale,0.656250,0,10.2828,7.7067,0.50
000000080666.png,jpeg_q30,single_scale,1.000000,1,10.2828,12.7840,1.0
000000080666.png,jpeg_q30,multi_scale,1.000000,1,10.2828,12.7840,1.00
000000080671.png,none,single_scale,1.000000,1,10.6996,10.6996,1.0
000000080671.png,none,multi_scale,1.000000,1,10.6996,10.6996,1.00
000000080671.png,center_crop_0.5,single_scale,0.500000,0,10.6996,5.9107,1.0
000000080671.png,center_crop_0.5,multi_scale,1.000000,1,10.6996,5.9107,0.50
000000080671.png,center_crop_0.75,single_scale,0.531250,0,10.6996,7.2426,1.0
000000080671.png,center_crop_0.75,multi_scale,1.000000,1,10.6996,7.2426,0.75
000000080671.png,random_crop_0.5,single_scale,0.468750,0,10.6996,7.5067,1.0
000000080671.png,random_crop_0.5,multi_scale,0.812500,0,10.6996,7.5067,0.50
000000080671.png,jpeg_q30,single_scale,1.000000,1,10.6996,12.8933,1.0
000000080671.png,jpeg_q30,multi_scale,1.000000,1,10.6996,12.8933,1.00
000000080932.png,none,single_scale,1.000000,1,10.3898,10.3898,1.0
000000080932.png,none,multi_scale,1.000000,1,10.3898,10.3898,1.00
000000080932.png,center_crop_0.5,single_scale,0.500000,0,10.3898,7.5214,1.0
000000080932.png,center_crop_0.5,multi_scale,1.000000,1,10.3898,7.5214,0.50
000000080932.png,center_crop_0.75,single_scale,0.531250,0,10.3898,8.3179,1.0
000000080932.png,center_crop_0.75,multi_scale,1.000000,1,10.3898,8.3179,0.75
000000080932.png,random_crop_0.5,single_scale,0.468750,0,10.3898,7.5760,1.0
000000080932.png,random_crop_0.5,multi_scale,0.843750,0,10.3898,7.5760,0.50
000000080932.png,jpeg_q30,single_scale,1.000000,1,10.3898,13.0817,1.0
000000080932.png,jpeg_q30,multi_scale,1.000000,1,10.3898,13.0817,1.00
000000080949.png,none,single_scale,1.000000,1,9.8304,9.8304,1.0
000000080949.png,none,multi_scale,1.000000,1,9.8304,9.8304,1.00
000000080949.png,center_crop_0.5,single_scale,0.500000,0,9.8304,7.0298,1.0
000000080949.png,center_crop_0.5,multi_scale,1.000000,1,9.8304,7.0298,0.50
000000080949.png,center_crop_0.75,single_scale,0.531250,0,9.8304,7.7612,1.0
000000080949.png,center_crop_0.75,multi_scale,1.000000,1,9.8304,7.7612,0.75
000000080949.png,random_crop_0.5,single_scale,0.343750,0,9.8304,6.5290,1.0
000000080949.png,random_crop_0.5,multi_scale,0.718750,0,9.8304,6.5290,0.50
000000080949.png,jpeg_q30,single_scale,1.000000,1,9.8304,12.8803,1.0
000000080949.png,jpeg_q30,multi_scale,1.000000,1,9.8304,12.8803,1.00
000000081061.png,none,single_scale,1.000000,1,9.8277,9.8277,1.0
000000081061.png,none,multi_scale,1.000000,1,9.8277,9.8277,1.00
000000081061.png,center_crop_0.5,single_scale,0.500000,0,9.8277,7.2964,1.0
000000081061.png,center_crop_0.5,multi_scale,1.000000,1,9.8277,7.2964,0.50
000000081061.png,center_crop_0.75,single_scale,0.500000,0,9.8277,8.2748,1.0
000000081061.png,center_crop_0.75,multi_scale,1.000000,1,9.8277,8.2748,0.75
000000081061.png,random_crop_0.5,single_scale,0.500000,0,9.8277,9.6980,1.0
000000081061.png,random_crop_0.5,multi_scale,0.593750,0,9.8277,9.6980,0.50
000000081061.png,jpeg_q30,single_scale,1.000000,1,9.8277,12.8204,1.0
000000081061.png,jpeg_q30,multi_scale,1.000000,1,9.8277,12.8204,1.00
000000081394.png,none,single_scale,1.000000,1,10.2732,10.2732,1.0
000000081394.png,none,multi_scale,1.000000,1,10.2732,10.2732,1.00
000000081394.png,center_crop_0.5,single_scale,0.500000,0,10.2732,6.9666,1.0
000000081394.png,center_crop_0.5,multi_scale,1.000000,1,10.2732,6.9666,0.50
000000081394.png,center_crop_0.75,single_scale,0.531250,0,10.2732,7.6183,1.0
000000081394.png,center_crop_0.75,multi_scale,1.000000,1,10.2732,7.6183,0.75
000000081394.png,random_crop_0.5,single_scale,0.500000,0,10.2732,7.3503,1.0
000000081394.png,random_crop_0.5,multi_scale,0.718750,0,10.2732,7.3503,0.50
000000081394.png,jpeg_q30,single_scale,1.000000,1,10.2732,12.9249,1.0
000000081394.png,jpeg_q30,multi_scale,1.000000,1,10.2732,12.9249,1.00
000000081594.png,none,single_scale,1.000000,1,10.0034,10.0034,1.0
000000081594.png,none,multi_scale,1.000000,1,10.0034,10.0034,1.00
000000081594.png,center_crop_0.5,single_scale,0.500000,0,10.0034,6.7225,1.0
000000081594.png,center_crop_0.5,multi_scale,1.000000,1,10.0034,6.7225,0.50
000000081594.png,center_crop_0.75,single_scale,0.531250,0,10.0034,7.6436,1.0
000000081594.png,center_crop_0.75,multi_scale,1.000000,1,10.0034,7.6436,0.75
000000081594.png,random_crop_0.5,single_scale,0.562500,0,10.0034,7.7884,1.0
000000081594.png,random_crop_0.5,multi_scale,0.593750,0,10.0034,7.7884,0.50
000000081594.png,jpeg_q30,single_scale,1.000000,1,10.0034,12.8833,1.0
000000081594.png,jpeg_q30,multi_scale,1.000000,1,10.0034,12.8833,1.00
000000081738.png,none,single_scale,1.000000,1,9.8081,9.8081,1.0
000000081738.png,none,multi_scale,1.000000,1,9.8081,9.8081,1.00
000000081738.png,center_crop_0.5,single_scale,0.500000,0,9.8081,7.1866,1.0
000000081738.png,center_crop_0.5,multi_scale,1.000000,1,9.8081,7.1866,0.50
000000081738.png,center_crop_0.75,single_scale,0.531250,0,9.8081,8.1164,1.0
000000081738.png,center_crop_0.75,multi_scale,1.000000,1,9.8081,8.1164,0.75
000000081738.png,random_crop_0.5,single_scale,0.468750,0,9.8081,7.2922,1.0
000000081738.png,random_crop_0.5,multi_scale,0.781250,0,9.8081,7.2922,0.50
000000081738.png,jpeg_q30,single_scale,1.000000,1,9.8081,12.8842,1.0
000000081738.png,jpeg_q30,multi_scale,1.000000,1,9.8081,12.8842,1.00
000000081766.png,none,single_scale,1.000000,1,10.0828,10.0828,1.0
000000081766.png,none,multi_scale,1.000000,1,10.0828,10.0828,1.00
000000081766.png,center_crop_0.5,single_scale,0.500000,0,10.0828,7.0446,1.0
000000081766.png,center_crop_0.5,multi_scale,1.000000,1,10.0828,7.0446,0.50
000000081766.png,center_crop_0.75,single_scale,0.531250,0,10.0828,7.8244,1.0
000000081766.png,center_crop_0.75,multi_scale,1.000000,1,10.0828,7.8244,0.75
000000081766.png,random_crop_0.5,single_scale,0.468750,0,10.0828,7.2028,1.0
000000081766.png,random_crop_0.5,multi_scale,0.656250,0,10.0828,7.2028,0.50
000000081766.png,jpeg_q30,single_scale,1.000000,1,10.0828,12.9008,1.0
000000081766.png,jpeg_q30,multi_scale,1.000000,1,10.0828,12.9008,1.00
000000081988.png,none,single_scale,1.000000,1,10.7413,10.7413,1.0
000000081988.png,none,multi_scale,1.000000,1,10.7413,10.7413,1.00
000000081988.png,center_crop_0.5,single_scale,0.500000,0,10.7413,6.6997,1.0
000000081988.png,center_crop_0.5,multi_scale,1.000000,1,10.7413,6.6997,0.50
000000081988.png,center_crop_0.75,single_scale,0.500000,0,10.7413,7.6354,1.0
000000081988.png,center_crop_0.75,multi_scale,1.000000,1,10.7413,7.6354,0.75
000000081988.png,random_crop_0.5,single_scale,0.562500,0,10.7413,7.3434,1.0
000000081988.png,random_crop_0.5,multi_scale,0.750000,0,10.7413,7.3434,0.50
000000081988.png,jpeg_q30,single_scale,1.000000,1,10.7413,12.9577,1.0
000000081988.png,jpeg_q30,multi_scale,1.000000,1,10.7413,12.9577,1.00
000000082085.png,none,single_scale,1.000000,1,10.0519,10.0519,1.0
000000082085.png,none,multi_scale,1.000000,1,10.0519,10.0519,1.00
000000082085.png,center_crop_0.5,single_scale,0.500000,0,10.0519,7.1943,1.0
000000082085.png,center_crop_0.5,multi_scale,1.000000,1,10.0519,7.1943,0.50
000000082085.png,center_crop_0.75,single_scale,0.531250,0,10.0519,7.8594,1.0
000000082085.png,center_crop_0.75,multi_scale,1.000000,1,10.0519,7.8594,0.75
000000082085.png,random_crop_0.5,single_scale,0.437500,0,10.0519,8.1277,1.0
000000082085.png,random_crop_0.5,multi_scale,0.718750,0,10.0519,8.1277,0.50
000000082085.png,jpeg_q30,single_scale,1.000000,1,10.0519,12.9410,1.0
000000082085.png,jpeg_q30,multi_scale,1.000000,1,10.0519,12.9410,1.00
000000082180.png,none,single_scale,1.000000,1,10.0364,10.0364,1.0
000000082180.png,none,multi_scale,1.000000,1,10.0364,10.0364,1.00
000000082180.png,center_crop_0.5,single_scale,0.500000,0,10.0364,6.9834,1.0
000000082180.png,center_crop_0.5,multi_scale,1.000000,1,10.0364,6.9834,0.50
000000082180.png,center_crop_0.75,single_scale,0.531250,0,10.0364,7.7917,1.0
000000082180.png,center_crop_0.75,multi_scale,1.000000,1,10.0364,7.7917,0.75
000000082180.png,random_crop_0.5,single_scale,0.437500,0,10.0364,7.0013,1.0
000000082180.png,random_crop_0.5,multi_scale,0.687500,0,10.0364,7.0013,0.50
000000082180.png,jpeg_q30,single_scale,1.000000,1,10.0364,12.9055,1.0
000000082180.png,jpeg_q30,multi_scale,1.000000,1,10.0364,12.9055,1.00
000000082688.png,none,single_scale,1.000000,1,10.3730,10.3730,1.0
000000082688.png,none,multi_scale,1.000000,1,10.3730,10.3730,1.00
000000082688.png,center_crop_0.5,single_scale,0.500000,0,10.3730,7.0672,1.0
000000082688.png,center_crop_0.5,multi_scale,1.000000,1,10.3730,7.0672,0.50
000000082688.png,center_crop_0.75,single_scale,0.531250,0,10.3730,8.1092,1.0
000000082688.png,center_crop_0.75,multi_scale,1.000000,1,10.3730,8.1092,0.75
000000082688.png,random_crop_0.5,single_scale,0.437500,0,10.3730,7.8574,1.0
000000082688.png,random_crop_0.5,multi_scale,0.750000,0,10.3730,7.8574,0.50
000000082688.png,jpeg_q30,single_scale,1.000000,1,10.3730,12.9372,1.0
000000082688.png,jpeg_q30,multi_scale,1.000000,1,10.3730,12.9372,1.00
