image,attack,method,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,best_scale
000000386277.png,center_crop_0.5,single_scale,0.500000,0,10.5719,6.3435,1.0
000000386277.png,center_crop_0.75,single_scale,0.500000,0,10.5719,7.8591,1.0
000000386277.png,random_crop_0.5,single_scale,0.562500,0,10.5719,7.6358,1.0
000000386277.png,jpeg_q30,single_scale,1.000000,1,10.5719,12.9680,1.0
000000386352.png,none,single_scale,1.000000,1,10.2681,10.2681,1.0
000000386352.png,center_crop_0.5,single_scale,0.500000,0,10.2681,6.7095,1.0
000000386352.png,center_crop_0.75,single_scale,0.531250,0,10.2681,7.6877,1.0
000000386352.png,random_crop_0.5,single_scale,0.500000,0,10.2681,7.3083,1.0
000000386352.png,jpeg_q30,single_scale,1.000000,1,10.2681,12.9213,1.0
000000386457.png,none,single_scale,1.000000,1,9.8828,9.8828,1.0
000000386457.png,center_crop_0.5,single_scale,0.500000,0,9.8828,7.1873,1.0
000000386457.png,center_crop_0.75,single_scale,0.531250,0,9.8828,8.1566,1.0
000000386457.png,random_crop_0.5,single_scale,0.500000,0,9.8828,7.5108,1.0
000000386457.png,jpeg_q30,single_scale,1.000000,1,9.8828,12.8422,1.0
000000386879.png,none,single_scale,1.000000,1,10.3214,10.3214,1.0
000000386879.png,center_crop_0.5,single_scale,0.500000,0,10.3214,7.0531,1.0
000000386879.png,center_crop_0.75,single_scale,0.531250,0,10.3214,7.8538,1.0
000000386879.png,random_crop_0.5,single_scale,0.437500,0,10.3214,7.6138,1.0
000000386879.png,jpeg_q30,single_scale,1.000000,1,10.3214,12.9267,1.0
000000386912.png,none,single_scale,1.000000,1,10.0130,10.0130,1.0
000000386912.png,center_crop_0.5,single_scale,0.593750,0,10.0130,6.9712,1.0
000000386912.png,center_crop_0.75,single_scale,0.531250,0,10.0130,8.0967,1.0
000000386912.png,random_crop_0.5,single_scale,0.500000,0,10.0130,8.4206,1.0
000000386912.png,jpeg_q30,single_scale,1.000000,1,10.0130,12.9014,1.0
000000387098.png,none,single_scale,1.000000,1,10.4844,10.4844,1.0
000000387098.png,center_crop_0.5,single_scale,0.500000,0,10.4844,6.7585,1.0
000000387098.png,center_crop_0.75,single_scale,0.500000,0,10.4844,8.0418,1.0
000000387098.png,random_crop_0.5,single_scale,0.531250,0,10.4844,6.9233,1.0
000000387098.png,jpeg_q30,single_scale,1.000000,1,10.4844,13.0460,1.0
000000387148.png,none,single_scale,1.000000,1,10.0047,10.0047,1.0
000000387148.png,center_crop_0.5,single_scale,0.500000,0,10.0047,6.6987,1.0
000000387148.png,center_crop_0.75,single_scale,0.531250,0,10.0047,7.8146,1.0
000000387148.png,random_crop_0.5,single_scale,0.531250,0,10.0047,7.1340,1.0
000000387148.png,jpeg_q30,single_scale,1.000000,1,10.0047,12.9302,1.0
000000387383.png,none,single_scale,1.000000,1,9.9217,9.9217,1.0
000000387383.png,center_crop_0.5,single_scale,0.500000,0,9.9217,6.9797,1.0
000000387383.png,center_crop_0.75,single_scale,0.531250,0,9.9217,8.4714,1.0
000000387383.png,random_crop_0.5,single_scale,0.500000,0,9.9217,8.7215,1.0
000000387383.png,jpeg_q30,single_scale,1.000000,1,9.9217,12.9679,1.0
000000387387.png,none,single_scale,1.000000,1,10.3599,10.3599,1.0
000000387387.png,center_crop_0.5,single_scale,0.500000,0,10.3599,8.0322,1.0
000000387387.png,center_crop_0.75,single_scale,0.500000,0,10.3599,9.0149,1.0
000000387387.png,random_crop_0.5,single_scale,0.531250,0,10.3599,7.6613,1.0
000000387387.png,jpeg_q30,single_scale,1.000000,1,10.3599,12.9371,1.0
000000387916.png,none,single_scale,1.000000,1,10.1009,10.1009,1.0
000000387916.png,center_crop_0.5,single_scale,0.500000,0,10.1009,6.6439,1.0
000000387916.png,center_crop_0.75,single_scale,0.531250,0,10.1009,7.6948,1.0
000000387916.png,random_crop_0.5,single_scale,0.593750,0,10.1009,6.8809,1.0
000000387916.png,jpeg_q30,single_scale,1.000000,1,10.1009,12.9153,1.0
000000388056.png,none,single_scale,1.000000,1,9.8271,9.8271,1.0
000000388056.png,center_crop_0.5,single_scale,0.500000,0,9.8271,6.4029,1.0
000000388056.png,center_crop_0.75,single_scale,0.531250,0,9.8271,7.3398,1.0
000000388056.png,random_crop_0.5,single_scale,0.500000,0,9.8271,6.6854,1.0
000000388056.png,jpeg_q30,single_scale,1.000000,1,9.8271,12.7283,1.0
000000388215.png,none,single_scale,1.000000,1,9.8139,9.8139,1.0
000000388215.png,center_crop_0.5,single_scale,0.500000,0,9.8139,6.8843,1.0
000000388215.png,center_crop_0.75,single_scale,0.531250,0,9.8139,7.6084,1.0
000000388215.png,random_crop_0.5,single_scale,0.562500,0,9.8139,7.9725,1.0
000000388215.png,jpeg_q30,single_scale,1.000000,1,9.8139,12.7882,1.0
000000388258.png,none,single_scale,1.000000,1,10.5176,10.5176,1.0
000000388258.png,center_crop_0.5,single_scale,0.500000,0,10.5176,7.1381,1.0
000000388258.png,center_crop_0.75,single_scale,0.531250,0,10.5176,8.0331,1.0
000000388258.png,random_crop_0.5,single_scale,0.468750,0,10.5176,7.0104,1.0
000000388258.png,jpeg_q30,single_scale,1.000000,1,10.5176,12.9721,1.0
000000388846.png,none,single_scale,1.000000,1,10.7075,10.7075,1.0
000000388846.png,center_crop_0.5,single_scale,0.500000,0,10.7075,7.3793,1.0
000000388846.png,center_crop_0.75,single_scale,0.531250,0,10.7075,8.6020,1.0
000000388846.png,random_crop_0.5,single_scale,0.468750,0,10.7075,8.6355,1.0
000000388846.png,jpeg_q30,single_scale,1.000000,1,10.7075,12.6687,1.0
000000388903.png,none,single_scale,1.000000,1,10.0380,10.0380,1.0
000000388903.png,center_crop_0.5,single_scale,0.500000,0,10.0380,6.8150,1.0
000000388903.png,center_crop_0.75,single_scale,0.531250,0,10.0380,7.4955,1.0
000000388903.png,random_crop_0.5,single_scale,0.468750,0,10.0380,7.7094,1.0
000000388903.png,jpeg_q30,single_scale,1.000000,1,10.0380,12.9322,1.0
000000388927.png,none,single_scale,1.000000,1,10.6894,10.6894,1.0
000000388927.png,center_crop_0.5,single_scale,0.500000,0,10.6894,7.0834,1.0
000000388927.png,center_crop_0.75,single_scale,0.531250,0,10.6894,8.4328,1.0
000000388927.png,random_crop_0.5,single_scale,0.500000,0,10.6894,7.4109,1.0
000000388927.png,jpeg_q30,single_scale,1.000000,1,10.6894,12.8717,1.0
000000389109.png,none,single_scale,1.000000,1,10.6297,10.6297,1.0
000000389109.png,center_crop_0.5,single_scale,0.500000,0,10.6297,7.1189,1.0
000000389109.png,center_crop_0.75,single_scale,0.500000,0,10.6297,8.3385,1.0
000000389109.png,random_crop_0.5,single_scale,0.437500,0,10.6297,8.2319,1.0
000000389109.png,jpeg_q30,single_scale,0.968750,0,10.6297,12.8686,1.0
000000389197.png,none,single_scale,1.000000,1,10.0899,10.0899,1.0
000000389197.png,center_crop_0.5,single_scale,0.500000,0,10.0899,7.3842,1.0
000000389197.png,center_crop_0.75,single_scale,0.531250,0,10.0899,8.5980,1.0
000000389197.png,random_crop_0.5,single_scale,0.531250,0,10.0899,9.0551,1.0
000000389197.png,jpeg_q30,single_scale,1.000000,1,10.0899,12.7467,1.0
000000389315.png,none,single_scale,1.000000,1,10.4075,10.4075,1.0
000000389315.png,center_crop_0.5,single_scale,0.531250,0,10.4075,5.9445,1.0
000000389315.png,center_crop_0.75,single_scale,0.531250,0,10.4075,6.4803,1.0
000000389315.png,random_crop_0.5,single_scale,0.562500,0,10.4075,6.5068,1.0
000000389315.png,jpeg_q30,single_scale,1.000000,1,10.4075,12.9128,1.0
000000389316.png,none,single_scale,1.000000,1,9.8592,9.8592,1.0
000000389316.png,center_crop_0.5,single_scale,0.500000,0,9.8592,6.7275,1.0
000000389316.png,center_crop_0.75,single_scale,0.531250,0,9.8592,7.4684,1.0
000000389316.png,random_crop_0.5,single_scale,0.531250,0,9.8592,7.3294,1.0
000000389316.png,jpeg_q30,single_scale,1.000000,1,9.8592,12.8933,1.0
000000389381.png,none,single_scale,1.000000,1,10.1642,10.1642,1.0
000000389381.png,center_crop_0.5,single_scale,0.500000,0,10.1642,6.4480,1.0
000000389381.png,center_crop_0.75,single_scale,0.531250,0,10.1642,7.4611,1.0
000000389381.png,random_crop_0.5,single_scale,0.500000,0,10.1642,6.9069,1.0
000000389381.png,jpeg_q30,single_scale,1.000000,1,10.1642,12.6549,1.0
000000389451.png,none,single_scale,1.000000,1,10.0571,10.0571,1.0
000000389451.png,center_crop_0.5,single_scale,0.500000,0,10.0571,7.2375,1.0
000000389451.png,center_crop_0.75,single_scale,0.531250,0,10.0571,8.1410,1.0
000000389451.png,random_crop_0.5,single_scale,0.531250,0,10.0571,7.6314,1.0
000000389451.png,jpeg_q30,single_scale,1.000000,1,10.0571,12.9735,1.0
000000389532.png,none,single_scale,1.000000,1,11.0070,11.0070,1.0
000000389532.png,center_crop_0.5,single_scale,0.500000,0,11.0070,5.9532,1.0
000000389532.png,center_crop_0.75,single_scale,0.531250,0,11.0070,7.7710,1.0
000000389532.png,random_crop_0.5,single_scale,0.562500,0,11.0070,7.1776,1.0
000000389532.png,jpeg_q30,single_scale,1.000000,1,11.0070,12.8433,1.0
000000389566.png,none,single_scale,1.000000,1,9.8968,9.8968,1.0
000000389566.png,center_crop_0.5,single_scale,0.500000,0,9.8968,6.0152,1.0
000000389566.png,center_crop_0.75,single_scale,0.531250,0,9.8968,6.6745,1.0
000000389566.png,random_crop_0.5,single_scale,0.500000,0,9.8968,6.7668,1.0
000000389566.png,jpeg_q30,single_scale,1.000000,1,9.8968,12.9347,1.0
000000389684.png,none,single_scale,1.000000,1,9.9530,9.9530,1.0
000000389684.png,center_crop_0.5,single_scale,0.500000,0,9.9530,7.1560,1.0
000000389684.png,center_crop_0.75,single_scale,0.531250,0,9.9530,8.0787,1.0
000000389684.png,random_crop_0.5,single_scale,0.468750,0,9.9530,6.9394,1.0
000000389684.png,jpeg_q30,single_scale,1.000000,1,9.9530,12.9100,1.0
000000389804.png,none,single_scale,1.000000,1,10.6424,10.6424,1.0
000000389804.png,center_crop_0.5,single_scale,0.500000,0,10.6424,6.9787,1.0
000000389804.png,center_crop_0.75,single_scale,0.531250,0,10.6424,7.5446,1.0
000000389804.png,random_crop_0.5,single_scale,0.500000,0,10.6424,8.2870,1.0
000000389804.png,jpeg_q30,single_scale,1.000000,1,10.6424,12.8653,1.0
000000389812.png,none,single_scale,1.000000,1,10.2645,10.2645,1.0
000000389812.png,center_crop_0.5,single_scale,0.500000,0,10.2645,7.0051,1.0
000000389812.png,center_crop_0.75,single_scale,0.531250,0,10.2645,7.9157,1.0
000000389812.png,random_crop_0.5,single_scale,0.500000,0,10.2645,6.7926,1.0
000000389812.png,jpeg_q30,single_scale,1.000000,1,10.2645,12.8316,1.0
000000389933.png,none,single_scale,1.000000,1,10.3433,10.3433,1.0
000000389933.png,center_crop_0.5,single_scale,0.500000,0,10.3433,7.8282,1.0
000000389933.png,center_crop_0.75,single_scale,0.531250,0,10.3433,8.6656,1.0
000000389933.png,random_crop_0.5,single_scale,0.468750,0,10.3433,7.8042,1.0
000000389933.png,jpeg_q30,single_scale,1.000000,1,10.3433,13.0422,1.0
000000390246.png,none,single_scale,1.000000,1,10.0486,10.0486,1.0
000000390246.png,center_crop_0.5,single_scale,0.500000,0,10.0486,6.7202,1.0
000000390246.png,center_crop_0.75,single_scale,0.531250,0,10.0486,7.7130,1.0
000000390246.png,random_crop_0.5,single_scale,0.531250,0,10.0486,7.5745,1.0
000000390246.png,jpeg_q30,single_scale,1.000000,1,10.0486,12.8546,1.0
000000390301.png,none,single_scale,1.000000,1,9.9986,9.9986,1.0
000000390301.png,center_crop_0.5,single_scale,0.500000,0,9.9986,6.4838,1.0
000000390301.png,center_crop_0.75,single_scale,0.531250,0,9.9986,7.1342,1.0
000000390301.png,random_crop_0.5,single_scale,0.500000,0,9.9986,7.1721,1.0
000000390301.png,jpeg_q30,single_scale,1.000000,1,9.9986,12.6032,1.0
000000390555.png,none,single_scale,1.000000,1,9.9450,9.9450,1.0
000000390555.png,center_crop_0.5,single_scale,0.500000,0,9.9450,6.8638,1.0
000000390555.png,center_crop_0.75,single_scale,0.531250,0,9.9450,7.5231,1.0
000000390555.png,random_crop_0.5,single_scale,0.437500,0,9.9450,8.1054,1.0
000000390555.png,jpeg_q30,single_scale,1.000000,1,9.9450,12.9419,1.0
000000390826.png,none,single_scale,1.000000,1,9.8234,9.8234,1.0
000000390826.png,center_crop_0.5,single_scale,0.500000,0,9.8234,7.3418,1.0
000000390826.png,center_crop_0.75,single_scale,0.531250,0,9.8234,7.8002,1.0
000000390826.png,random_crop_0.5,single_scale,0.593750,0,9.8234,7.4049,1.0
000000390826.png,jpeg_q30,single_scale,1.000000,1,9.8234,12.9514,1.0
000000390902.png,none,single_scale,1.000000,1,10.3330,10.3330,1.0
000000390902.png,center_crop_0.5,single_scale,0.500000,0,10.3330,7.0741,1.0
000000390902.png,center_crop_0.75,single_scale,0.500000,0,10.3330,8.4864,1.0
000000390902.png,random_crop_0.5,single_scale,0.593750,0,10.3330,9.1643,1.0
000000390902.png,jpeg_q30,single_scale,1.000000,1,10.3330,12.9320,1.0
000000391140.png,none,single_scale,1.000000,1,9.7889,9.7889,1.0
000000391140.png,center_crop_0.5,single_scale,0.500000,0,9.7889,6.3474,1.0
000000391140.png,center_crop_0.75,single_scale,0.531250,0,9.7889,7.7001,1.0
000000391140.png,random_crop_0.5,single_scale,0.437500,0,9.7889,7.5518,1.0
000000391140.png,jpeg_q30,single_scale,1.000000,1,9.7889,12.8323,1.0
000000391144.png,none,single_scale,1.000000,1,10.1396,10.1396,1.0
000000391144.png,center_crop_0.5,single_scale,0.500000,0,10.1396,7.0802,1.0
000000391144.png,center_crop_0.75,single_scale,0.531250,0,10.1396,7.7419,1.0
000000391144.png,random_crop_0.5,single_scale,0.500000,0,10.1396,7.2417,1.0
000000391144.png,jpeg_q30,single_scale,1.000000,1,10.1396,12.9472,1.0
000000391290.png,none,single_scale,1.000000,1,9.6469,9.6469,1.0
000000391290.png,center_crop_0.5,single_scale,0.500000,0,9.6469,7.2240,1.0
000000391290.png,center_crop_0.75,single_scale,0.562500,0,9.6469,7.6252,1.0
000000391290.png,random_crop_0.5,single_scale,0.562500,0,9.6469,7.1456,1.0
000000391290.png,jpeg_q30,single_scale,1.000000,1,9.6469,12.9690,1.0
000000391375.png,none,single_scale,1.000000,1,10.8204,10.8204,1.0
000000391375.png,center_crop_0.5,single_scale,0.500000,0,10.8204,7.7538,1.0
000000391375.png,center_crop_0.75,single_scale,0.500000,0,10.8204,8.8174,1.0
000000391375.png,random_crop_0.5,single_scale,0.593750,0,10.8204,8.4473,1.0
000000391375.png,jpeg_q30,single_scale,1.000000,1,10.8204,13.0601,1.0
000000391648.png,none,single_scale,1.000000,1,10.6281,10.6281,1.0
000000391648.png,center_crop_0.5,single_scale,0.500000,0,10.6281,6.7283,1.0
000000391648.png,center_crop_0.75,single_scale,0.531250,0,10.6281,7.9882,1.0
000000391648.png,random_crop_0.5,single_scale,0.531250,0,10.6281,7.2203,1.0
000000391648.png,jpeg_q30,single_scale,1.000000,1,10.6281,12.9597,1.0
000000391722.png,none,single_scale,1.000000,1,9.9130,9.9130,1.0
000000391722.png,center_crop_0.5,single_scale,0.500000,0,9.9130,6.3789,1.0
000000391722.png,center_crop_0.75,single_scale,0.531250,0,9.9130,7.6127,1.0
000000391722.png,random_crop_0.5,single_scale,0.562500,0,9.9130,8.2815,1.0
000000391722.png,jpeg_q30,single_scale,1.000000,1,9.9130,12.8465,1.0
000000392228.png,none,single_scale,1.000000,1,10.8875,10.8875,1.0
000000392228.png,center_crop_0.5,single_scale,0.500000,0,10.8875,6.0014,1.0
000000392228.png,center_crop_0.75,single_scale,0.531250,0,10.8875,8.4238,1.0
000000392228.png,random_crop_0.5,single_scale,0.500000,0,10.8875,6.7835,1.0
000000392228.png,jpeg_q30,single_scale,1.000000,1,10.8875,12.7791,1.0
000000392481.png,none,single_scale,1.000000,1,10.6394,10.6394,1.0
000000392481.png,center_crop_0.5,single_scale,0.500000,0,10.6394,7.7904,1.0
000000392481.png,center_crop_0.75,single_scale,0.531250,0,10.6394,9.1295,1.0
000000392481.png,random_crop_0.5,single_scale,0.531250,0,10.6394,10.3463,1.0
000000392481.png,jpeg_q30,single_scale,0.968750,0,10.6394,13.0351,1.0
000000392722.png,none,single_scale,1.000000,1,10.0367,10.0367,1.0
000000392722.png,center_crop_0.5,single_scale,0.500000,0,10.0367,7.3401,1.0
000000392722.png,center_crop_0.75,single_scale,0.500000,0,10.0367,8.4921,1.0
000000392722.png,random_crop_0.5,single_scale,0.437500,0,10.0367,7.9146,1.0
000000392722.png,jpeg_q30,single_scale,1.000000,1,10.0367,12.9628,1.0
