image,attack,method,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,best_scale
000000504074.png,center_crop_0.75,single_scale,0.500000,0,10.0925,7.4868,1.0
000000504074.png,center_crop_0.75,multi_scale,1.000000,1,10.0925,7.4868,0.75
000000504074.png,random_crop_0.5,single_scale,0.531250,0,10.0925,8.0088,1.0
000000504074.png,random_crop_0.5,multi_scale,0.656250,0,10.0925,8.0088,0.50
000000504074.png,jpeg_q30,single_scale,1.000000,1,10.0925,12.9374,1.0
000000504074.png,jpeg_q30,multi_scale,1.000000,1,10.0925,12.9374,1.00
000000504389.png,none,single_scale,1.000000,1,10.3599,10.3599,1.0
000000504389.png,none,multi_scale,1.000000,1,10.3599,10.3599,1.00
000000504389.png,center_crop_0.5,single_scale,0.500000,0,10.3599,6.6312,1.0
000000504389.png,center_crop_0.5,multi_scale,1.000000,1,10.3599,6.6312,0.50
000000504389.png,center_crop_0.75,single_scale,0.531250,0,10.3599,8.0210,1.0
000000504389.png,center_crop_0.75,multi_scale,1.000000,1,10.3599,8.0210,0.75
000000504389.png,random_crop_0.5,single_scale,0.500000,0,10.3599,7.5611,1.0
000000504389.png,random_crop_0.5,multi_scale,0.687500,0,10.3599,7.5611,0.50
000000504389.png,jpeg_q30,single_scale,1.000000,1,10.3599,13.0963,1.0
000000504389.png,jpeg_q30,multi_scale,1.000000,1,10.3599,13.0963,1.00
000000504415.png,none,single_scale,1.000000,1,10.1287,10.1287,1.0
000000504415.png,none,multi_scale,1.000000,1,10.1287,10.1287,1.00
000000504415.png,center_crop_0.5,single_scale,0.500000,0,10.1287,6.9407,1.0
000000504415.png,center_crop_0.5,multi_scale,1.000000,1,10.1287,6.9407,0.50
000000504415.png,center_crop_0.75,single_scale,0.500000,0,10.1287,8.1214,1.0
000000504415.png,center_crop_0.75,multi_scale,1.000000,1,10.1287,8.1214,0.75
000000504415.png,random_crop_0.5,single_scale,0.468750,0,10.1287,7.6205,1.0
000000504415.png,random_crop_0.5,multi_scale,0.781250,0,10.1287,7.6205,0.50
000000504415.png,jpeg_q30,single_scale,1.000000,1,10.1287,12.9772,1.0
000000504415.png,jpeg_q30,multi_scale,1.000000,1,10.1287,12.9772,1.00
000000504439.png,none,single_scale,1.000000,1,10.9520,10.9520,1.0
000000504439.png,none,multi_scale,1.000000,1,10.9520,10.9520,1.00
000000504439.png,center_crop_0.5,single_scale,0.531250,0,10.9520,8.0855,1.0
000000504439.png,center_crop_0.5,multi_scale,1.000000,1,10.9520,8.0855,0.50
000000504439.png,center_crop_0.75,single_scale,0.593750,0,10.9520,7.9455,1.0
000000504439.png,center_crop_0.75,multi_scale,1.000000,1,10.9520,7.9455,0.75
000000504439.png,random_crop_0.5,single_scale,0.437500,0,10.9520,8.8669,1.0
000000504439.png,random_crop_0.5,multi_scale,0.781250,0,10.9520,8.8669,0.50
000000504439.png,jpeg_q30,single_scale,0.968750,0,10.9520,12.9663,1.0
000000504439.png,jpeg_q30,multi_scale,0.968750,0,10.9520,12.9663,1.00
000000504580.png,none,single_scale,1.000000,1,9.9590,9.9590,1.0
000000504580.png,none,multi_scale,1.000000,1,9.9590,9.9590,1.00
000000504580.png,center_crop_0.5,single_scale,0.500000,0,9.9590,7.5095,1.0
000000504580.png,center_crop_0.5,multi_scale,1.000000,1,9.9590,7.5095,0.50
000000504580.png,center_crop_0.75,single_scale,0.531250,0,9.9590,9.0104,1.0
000000504580.png,center_crop_0.75,multi_scale,1.000000,1,9.9590,9.0104,0.75
000000504580.png,random_crop_0.5,single_scale,0.500000,0,9.9590,8.7814,1.0
000000504580.png,random_crop_0.5,multi_scale,0.562500,0,9.9590,8.7814,0.50
000000504580.png,jpeg_q30,single_scale,1.000000,1,9.9590,12.9380,1.0
000000504580.png,jpeg_q30,multi_scale,1.000000,1,9.9590,12.9380,1.00
000000504589.png,none,single_scale,1.000000,1,10.7285,10.7285,1.0
000000504589.png,none,multi_scale,1.000000,1,10.7285,10.7285,1.00
000000504589.png,center_crop_0.5,single_scale,0.500000,0,10.7285,7.5097,1.0
000000504589.png,center_crop_0.5,multi_scale,1.000000,1,10.7285,7.5097,0.50
000000504589.png,center_crop_0.75,single_scale,0.500000,0,10.7285,8.6073,1.0
000000504589.png,center_crop_0.75,multi_scale,1.000000,1,10.7285,8.6073,0.75
000000504589.png,random_crop_0.5,single_scale,0.562500,0,10.7285,7.6309,1.0
000000504589.png,random_crop_0.5,multi_scale,0.750000,0,10.7285,7.6309,0.50
000000504589.png,jpeg_q30,single_scale,0.968750,0,10.7285,13.0804,1.0
000000504589.png,jpeg_q30,multi_scale,0.968750,0,10.7285,13.0804,1.00
000000504635.png,none,single_scale,1.000000,1,10.2440,10.2440,1.0
000000504635.png,none,multi_scale,1.000000,1,10.2440,10.2440,1.00
000000504635.png,center_crop_0.5,single_scale,0.500000,0,10.2440,6.7607,1.0
000000504635.png,center_crop_0.5,multi_scale,1.000000,1,10.2440,6.7607,0.50
000000504635.png,center_crop_0.75,single_scale,0.531250,0,10.2440,7.4726,1.0
000000504635.png,center_crop_0.75,multi_scale,1.000000,1,10.2440,7.4726,0.75
000000504635.png,random_crop_0.5,single_scale,0.500000,0,10.2440,6.8762,1.0
000000504635.png,random_crop_0.5,multi_scale,0.812500,0,10.2440,6.8762,0.50
000000504635.png,jpeg_q30,single_scale,1.000000,1,10.2440,12.9885,1.0
000000504635.png,jpeg_q30,multi_scale,1.000000,1,10.2440,12.9885,1.00
000000504711.png,none,single_scale,1.000000,1,10.1605,10.1605,1.0
000000504711.png,none,multi_scale,1.000000,1,10.1605,10.1605,1.00
000000504711.png,center_crop_0.5,single_scale,0.500000,0,10.1605,6.8713,1.0
000000504711.png,center_crop_0.5,multi_scale,1.000000,1,10.1605,6.8713,0.50
000000504711.png,center_crop_0.75,single_scale,0.531250,0,10.1605,8.0011,1.0
000000504711.png,center_crop_0.75,multi_scale,1.000000,1,10.1605,8.0011,0.75
000000504711.png,random_crop_0.5,single_scale,0.593750,0,10.1605,7.5102,1.0
000000504711.png,random_crop_0.5,multi_scale,0.812500,0,10.1605,7.5102,0.50
000000504711.png,jpeg_q30,single_scale,1.000000,1,10.1605,12.8859,1.0
000000504711.png,jpeg_q30,multi_scale,1.000000,1,10.1605,12.8859,1.00
000000505169.png,none,single_scale,1.000000,1,9.4458,9.4458,1.0
000000505169.png,none,multi_scale,1.000000,1,9.4458,9.4458,1.00
000000505169.png,center_crop_0.5,single_scale,0.500000,0,9.4458,7.0228,1.0
000000505169.png,center_crop_0.5,multi_scale,1.000000,1,9.4458,7.0228,0.50
000000505169.png,center_crop_0.75,single_scale,0.531250,0,9.4458,8.1947,1.0
000000505169.png,center_crop_0.75,multi_scale,1.000000,1,9.4458,8.1947,0.75
000000505169.png,random_crop_0.5,single_scale,0.625000,0,9.4458,7.4077,1.0
000000505169.png,random_crop_0.5,multi_scale,0.718750,0,9.4458,7.4077,0.50
000000505169.png,jpeg_q30,single_scale,1.000000,1,9.4458,12.7116,1.0
000000505169.png,jpeg_q30,multi_scale,1.000000,1,9.4458,12.7116,1.00
000000505451.png,none,single_scale,1.000000,1,9.5725,9.5725,1.0
000000505451.png,none,multi_scale,1.000000,1,9.5725,9.5725,1.00
000000505451.png,center_crop_0.5,single_scale,0.500000,0,9.5725,6.9737,1.0
000000505451.png,center_crop_0.5,multi_scale,1.000000,1,9.5725,6.9737,0.50
000000505451.png,center_crop_0.75,single_scale,0.531250,0,9.5725,7.7078,1.0
000000505451.png,center_crop_0.75,multi_scale,1.000000,1,9.5725,7.7078,0.75
000000505451.png,random_crop_0.5,single_scale,0.500000,0,9.5725,6.7835,1.0
000000505451.png,random_crop_0.5,multi_scale,0.562500,0,9.5725,6.7835,0.50
000000505451.png,jpeg_q30,single_scale,1.000000,1,9.5725,12.8741,1.0
000000505451.png,jpeg_q30,multi_scale,1.000000,1,9.5725,12.8741,1.00
000000505565.png,none,single_scale,1.000000,1,10.3510,10.3510,1.0
000000505565.png,none,multi_scale,1.000000,1,10.3510,10.3510,1.00
000000505565.png,center_crop_0.5,single_scale,0.500000,0,10.3510,7.0557,1.0
000000505565.png,center_crop_0.5,multi_scale,1.000000,1,10.3510,7.0557,0.50
000000505565.png,center_crop_0.75,single_scale,0.531250,0,10.3510,7.7026,1.0
000000505565.png,center_crop_0.75,multi_scale,1.000000,1,10.3510,7.7026,0.75
000000505565.png,random_crop_0.5,single_scale,0.500000,0,10.3510,7.0718,1.0
000000505565.png,random_crop_0.5,multi_scale,0.937500,0,10.3510,7.0718,0.50
000000505565.png,jpeg_q30,single_scale,1.000000,1,10.3510,12.7888,1.0
000000505565.png,jpeg_q30,multi_scale,1.000000,1,10.3510,12.7888,1.00
000000505573.png,none,single_scale,1.000000,1,10.3190,10.3190,1.0
000000505573.png,none,multi_scale,1.000000,1,10.3190,10.3190,1.00
000000505573.png,center_crop_0.5,single_scale,0.500000,0,10.3190,7.4684,1.0
000000505573.png,center_crop_0.5,multi_scale,1.000000,1,10.3190,7.4684,0.50
000000505573.png,center_crop_0.75,single_scale,0.562500,0,10.3190,8.4159,1.0
000000505573.png,center_crop_0.75,multi_scale,1.000000,1,10.3190,8.4159,0.75
000000505573.png,random_crop_0.5,single_scale,0.500000,0,10.3190,7.3829,1.0
000000505573.png,random_crop_0.5,multi_scale,0.656250,0,10.3190,7.3829,0.50
000000505573.png,jpeg_q30,single_scale,1.000000,1,10.3190,13.0348,1.0
000000505573.png,jpeg_q30,multi_scale,1.000000,1,10.3190,13.0348,1.00
000000505638.png,none,single_scale,1.000000,1,10.3525,10.3525,1.0
000000505638.png,none,multi_scale,1.000000,1,10.3525,10.3525,1.00
000000505638.png,center_crop_0.5,single_scale,0.500000,0,10.3525,6.5703,1.0
000000505638.png,center_crop_0.5,multi_scale,1.000000,1,10.3525,6.5703,0.50
000000505638.png,center_crop_0.75,single_scale,0.531250,0,10.3525,7.3184,1.0
000000505638.png,center_crop_0.75,multi_scale,1.000000,1,10.3525,7.3184,0.75
000000505638.png,random_crop_0.5,single_scale,0.437500,0,10.3525,6.1969,1.0
000000505638.png,random_crop_0.5,multi_scale,0.687500,0,10.3525,6.1969,0.50
000000505638.png,jpeg_q30,single_scale,1.000000,1,10.3525,12.9550,1.0
000000505638.png,jpeg_q30,multi_scale,1.000000,1,10.3525,12.9550,1.00
000000505789.png,none,single_scale,1.000000,1,9.9791,9.9791,1.0
000000505789.png,none,multi_scale,1.000000,1,9.9791,9.9791,1.00
000000505789.png,center_crop_0.5,single_scale,0.500000,0,9.9791,6.6893,1.0
000000505789.png,center_crop_0.5,multi_scale,1.000000,1,9.9791,6.6893,0.50
000000505789.png,center_crop_0.75,single_scale,0.531250,0,9.9791,7.3941,1.0
000000505789.png,center_crop_0.75,multi_scale,1.000000,1,9.9791,7.3941,0.75
000000505789.png,random_crop_0.5,single_scale,0.468750,0,9.9791,7.2738,1.0
000000505789.png,random_crop_0.5,multi_scale,0.593750,0,9.9791,7.2738,0.50
000000505789.png,jpeg_q30,single_scale,1.000000,1,9.9791,12.7415,1.0
000000505789.png,jpeg_q30,multi_scale,1.000000,1,9.9791,12.7415,1.00
000000505942.png,none,single_scale,1.000000,1,9.7690,9.7690,1.0
000000505942.png,none,multi_scale,1.000000,1,9.7690,9.7690,1.00
000000505942.png,center_crop_0.5,single_scale,0.531250,0,9.7690,6.8029,1.0
000000505942.png,center_crop_0.5,multi_scale,1.000000,1,9.7690,6.8029,0.50
000000505942.png,center_crop_0.75,single_scale,0.531250,0,9.7690,7.6691,1.0
000000505942.png,center_crop_0.75,multi_scale,1.000000,1,9.7690,7.6691,0.75
000000505942.png,random_crop_0.5,single_scale,0.500000,0,9.7690,8.1569,1.0
000000505942.png,random_crop_0.5,multi_scale,0.843750,0,9.7690,8.1569,0.50
000000505942.png,jpeg_q30,single_scale,1.000000,1,9.7690,12.8339,1.0
000000505942.png,jpeg_q30,multi_scale,1.000000,1,9.7690,12.8339,1.00
000000506004.png,none,single_scale,1.000000,1,10.2865,10.2865,1.0
000000506004.png,none,multi_scale,1.000000,1,10.2865,10.2865,1.00
000000506004.png,center_crop_0.5,single_scale,0.500000,0,10.2865,7.2429,1.0
000000506004.png,center_crop_0.5,multi_scale,1.000000,1,10.2865,7.2429,0.50
000000506004.png,center_crop_0.75,single_scale,0.531250,0,10.2865,8.3095,1.0
000000506004.png,center_crop_0.75,multi_scale,1.000000,1,10.2865,8.3095,0.75
000000506004.png,random_crop_0.5,single_scale,0.500000,0,10.2865,7.4228,1.0
000000506004.png,random_crop_0.5,multi_scale,0.843750,0,10.2865,7.4228,0.50
000000506004.png,jpeg_q30,single_scale,1.000000,1,10.2865,12.9456,1.0
000000506004.png,jpeg_q30,multi_scale,1.000000,1,10.2865,12.9456,1.00
000000506178.png,none,single_scale,1.000000,1,10.1615,10.1615,1.0
000000506178.png,none,multi_scale,1.000000,1,10.1615,10.1615,1.00
000000506178.png,center_crop_0.5,single_scale,0.500000,0,10.1615,7.2038,1.0
000000506178.png,center_crop_0.5,multi_scale,1.000000,1,10.1615,7.2038,0.50
000000506178.png,center_crop_0.75,single_scale,0.531250,0,10.1615,8.1826,1.0
000000506178.png,center_crop_0.75,multi_scale,1.000000,1,10.1615,8.1826,0.75
000000506178.png,random_crop_0.5,single_scale,0.343750,0,10.1615,6.9986,1.0
000000506178.png,random_crop_0.5,multi_scale,0.750000,0,10.1615,6.9986,0.50
000000506178.png,jpeg_q30,single_scale,1.000000,1,10.1615,12.9647,1.0
000000506178.png,jpeg_q30,multi_scale,1.000000,1,10.1615,12.9647,1.00
000000506279.png,none,single_scale,1.000000,1,10.8123,10.8123,1.0
000000506279.png,none,multi_scale,1.000000,1,10.8123,10.8123,1.00
000000506279.png,center_crop_0.5,single_scale,0.500000,0,10.8123,7.4091,1.0
000000506279.png,center_crop_0.5,multi_scale,1.000000,1,10.8123,7.4091,0.50
000000506279.png,center_crop_0.75,single_scale,0.500000,0,10.8123,7.5544,1.0
000000506279.png,center_crop_0.75,multi_scale,1.000000,1,10.8123,7.5544,0.75
000000506279.png,random_crop_0.5,single_scale,0.531250,0,10.8123,6.8710,1.0
000000506279.png,random_crop_0.5,multi_scale,0.531250,0,10.8123,6.8710,1.00
000000506279.png,jpeg_q30,single_scale,1.000000,1,10.8123,12.8916,1.0
000000506279.png,jpeg_q30,multi_scale,1.000000,1,10.8123,12.8916,1.00
000000506310.png,none,single_scale,1.000000,1,10.3317,10.3317,1.0
000000506310.png,none,multi_scale,1.000000,1,10.3317,10.3317,1.00
000000506310.png,center_crop_0.5,single_scale,0.500000,0,10.3317,7.1084,1.0
000000506310.png,center_crop_0.5,multi_scale,1.000000,1,10.3317,7.1084,0.50
000000506310.png,center_crop_0.75,single_scale,0.531250,0,10.3317,7.6326,1.0
000000506310.png,center_crop_0.75,multi_scale,1.000000,1,10.3317,7.6326,0.75
000000506310.png,random_crop_0.5,single_scale,0.531250,0,10.3317,7.6434,1.0
000000506310.png,random_crop_0.5,multi_scale,0.750000,0,10.3317,7.6434,0.50
000000506310.png,jpeg_q30,single_scale,1.000000,1,10.3317,12.8548,1.0
000000506310.png,jpeg_q30,multi_scale,1.000000,1,10.3317,12.8548,1.00
000000506454.png,none,single_scale,1.000000,1,9.5107,9.5107,1.0
000000506454.png,none,multi_scale,1.000000,1,9.5107,9.5107,1.00
000000506454.png,center_crop_0.5,single_scale,0.500000,0,9.5107,6.8070,1.0
000000506454.png,center_crop_0.5,multi_scale,1.000000,1,9.5107,6.8070,0.50
000000506454.png,center_crop_0.75,single_scale,0.531250,0,9.5107,7.4530,1.0
000000506454.png,center_crop_0.75,multi_scale,1.000000,1,9.5107,7.4530,0.75
000000506454.png,random_crop_0.5,single_scale,0.437500,0,9.5107,7.4178,1.0
000000506454.png,random_crop_0.5,multi_scale,0.562500,0,9.5107,7.4178,0.50
000000506454.png,jpeg_q30,single_scale,1.000000,1,9.5107,12.8038,1.0
000000506454.png,jpeg_q30,multi_scale,1.000000,1,9.5107,12.8038,1.00
000000506656.png,none,single_scale,1.000000,1,10.5256,10.5256,1.0
000000506656.png,none,multi_scale,1.000000,1,10.5256,10.5256,1.00
000000506656.png,center_crop_0.5,single_scale,0.500000,0,10.5256,6.3031,1.0
000000506656.png,center_crop_0.5,multi_scale,1.000000,1,10.5256,6.3031,0.50
000000506656.png,center_crop_0.75,single_scale,0.531250,0,10.5256,7.8614,1.0
000000506656.png,center_crop_0.75,multi_scale,1.000000,1,10.5256,7.8614,0.75
000000506656.png,random_crop_0.5,single_scale,0.500000,0,10.5256,5.8161,1.0
000000506656.png,random_crop_0.5,multi_scale,0.781250,0,10.5256,5.8161,0.50
000000506656.png,jpeg_q30,single_scale,1.000000,1,10.5256,12.9563,1.0
000000506656.png,jpeg_q30,multi_scale,1.000000,1,10.5256,12.9563,1.00
000000506707.png,none,single_scale,1.000000,1,10.0417,10.0417,1.0
000000506707.png,none,multi_scale,1.000000,1,10.0417,10.0417,1.00
000000506707.png,center_crop_0.5,single_scale,0.500000,0,10.0417,7.4673,1.0
000000506707.png,center_crop_0.5,multi_scale,1.000000,1,10.0417,7.4673,0.50
000000506707.png,center_crop_0.75,single_scale,0.531250,0,10.0417,8.3603,1.0
000000506707.png,center_crop_0.75,multi_scale,1.000000,1,10.0417,8.3603,0.75
000000506707.png,random_crop_0.5,single_scale,0.500000,0,10.0417,8.5420,1.0
000000506707.png,random_crop_0.5,multi_scale,0.625000,0,10.0417,8.5420,0.50
000000506707.png,jpeg_q30,single_scale,1.000000,1,10.0417,13.0022,1.0
000000506707.png,jpeg_q30,multi_scale,1.000000,1,10.0417,13.0022,1.00
000000506933.png,none,single_scale,1.000000,1,9.9305,9.9305,1.0
000000506933.png,none,multi_scale,1.000000,1,9.9305,9.9305,1.00
000000506933.png,center_crop_0.5,single_scale,0.500000,0,9.9305,6.8634,1.0
000000506933.png,center_crop_0.5,multi_scale,1.000000,1,9.9305,6.8634,0.50
000000506933.png,center_crop_0.75,single_scale,0.531250,0,9.9305,8.0504,1.0
000000506933.png,center_crop_0.75,multi_scale,1.000000,1,9.9305,8.0504,0.75
000000506933.png,random_crop_0.5,single_scale,0.562500,0,9.9305,7.2440,1.0
000000506933.png,random_crop_0.5,multi_scale,0.750000,0,9.9305,7.2440,0.50
000000506933.png,jpeg_q30,single_scale,1.000000,1,9.9305,12.9410,1.0
000000506933.png,jpeg_q30,multi_scale,1.000000,1,9.9305,12.9410,1.00
000000507015.png,none,single_scale,1.000000,1,9.9003,9.9003,1.0
000000507015.png,none,multi_scale,1.000000,1,9.9003,9.9003,1.00
000000507015.png,center_crop_0.5,single_scale,0.500000,0,9.9003,6.5029,1.0
000000507015.png,center_crop_0.5,multi_scale,1.000000,1,9.9003,6.5029,0.50
000000507015.png,center_crop_0.75,single_scale,0.531250,0,9.9003,7.7699,1.0
000000507015.png,center_crop_0.75,multi_scale,1.000000,1,9.9003,7.7699,0.75
000000507015.png,random_crop_0.5,single_scale,0.437500,0,9.9003,7.1426,1.0
000000507015.png,random_crop_0.5,multi_scale,0.625000,0,9.9003,7.1426,0.50
000000507015.png,jpeg_q30,single_scale,1.000000,1,9.9003,12.9311,1.0
000000507015.png,jpeg_q30,multi_scale,1.000000,1,9.9003,12.9311,1.00
000000507037.png,none,single_scale,1.000000,1,9.9963,9.9963,1.0
000000507037.png,none,multi_scale,1.000000,1,9.9963,9.9963,1.00
000000507037.png,center_crop_0.5,single_scale,0.500000,0,9.9963,6.3932,1.0
000000507037.png,center_crop_0.5,multi_scale,1.000000,1,9.9963,6.3932,0.50
000000507037.png,center_crop_0.75,single_scale,0.531250,0,9.9963,7.7461,1.0
000000507037.png,center_crop_0.75,multi_scale,1.000000,1,9.9963,7.7461,0.75
000000507037.png,random_crop_0.5,single_scale,0.500000,0,9.9963,6.3159,1.0
000000507037.png,random_crop_0.5,multi_scale,0.687500,0,9.9963,6.3159,0.50
000000507037.png,jpeg_q30,single_scale,1.000000,1,9.9963,12.8235,1.0
000000507037.png,jpeg_q30,multi_scale,1.000000,1,9.9963,12.8235,1.00
000000507042.png,none,single_scale,1.000000,1,10.4730,10.4730,1.0
000000507042.png,none,multi_scale,1.000000,1,10.4730,10.4730,1.00
000000507042.png,center_crop_0.5,single_scale,0.500000,0,10.4730,6.5346,1.0
000000507042.png,center_crop_0.5,multi_scale,1.000000,1,10.4730,6.5346,0.50
000000507042.png,center_crop_0.75,single_scale,0.531250,0,10.4730,7.4499,1.0
000000507042.png,center_crop_0.75,multi_scale,1.000000,1,10.4730,7.4499,0.75
000000507042.png,random_crop_0.5,single_scale,0.500000,0,10.4730,6.5771,1.0
000000507042.png,random_crop_0.5,multi_scale,0.750000,0,10.4730,6.5771,0.50
000000507042.png,jpeg_q30,single_scale,1.000000,1,10.4730,12.9854,1.0
000000507042.png,jpeg_q30,multi_scale,1.000000,1,10.4730,12.9854,1.00
