image,attack,bit_accuracy,message_success,ecc_mode,payload_bits
000000350833.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000350833.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000350833.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000350833.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000350833.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000350833.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000351096.png,none,1.000000,1,rep4_interleaved,8
000000351096.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000351096.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000351096.png,random_crop_0.5,1.000000,1,rep4_interleaved,8
000000351096.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000351096.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000351096.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000351096.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000351096.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000351096.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000351331.png,none,1.000000,1,rep4_interleaved,8
000000351331.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000351331.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000351331.png,random_crop_0.5,0.875000,0,rep4_interleaved,8
000000351331.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000351331.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000351331.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000351331.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000351331.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000351331.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000351362.png,none,1.000000,1,rep4_interleaved,8
000000351362.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000351362.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000351362.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000351362.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000351362.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000351362.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000351362.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000351362.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000351362.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000351530.png,none,1.000000,1,rep4_interleaved,8
000000351530.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000351530.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000351530.png,random_crop_0.5,0.875000,0,rep4_interleaved,8
000000351530.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000351530.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000351530.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000351530.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000351530.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000351530.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000351559.png,none,1.000000,1,rep4_interleaved,8
000000351559.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000351559.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000351559.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000351559.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000351559.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000351559.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000351559.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000351559.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000351559.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000351589.png,none,1.000000,1,rep4_interleaved,8
000000351589.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000351589.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000351589.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000351589.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000351589.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000351589.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000351589.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000351589.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000351589.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000351609.png,none,1.000000,1,rep4_interleaved,8
000000351609.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000351609.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000351609.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
