code_mode,scheme,scenario,attack,decode_method,source_idx,source_image,target_payload,decoded_payload,target_message,predicted_message,bit_accuracy,payload_accuracy,payload_success,mask_pixels,used_fallback,composite_psnr,box
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000000000000,11010011101001000001101111011001,00000000000000000000000000000000,0.468750,0.468750,0,274,0,16.3202,"188,88,318,218"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,1,000000021167.png,11010011101001000001101111011001,00000011001000000001000110000001,11010011101001000001101111011001,00000011001000000001000110000001,0.687500,0.687500,0,55830,0,16.3202,"188,88,318,218"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q70,localized_resize,1,000000021167.png,11010011101001000001101111011001,00000011001000000001000110000001,11010011101001000001101111011001,00000011001000000001000110000001,0.687500,0.687500,0,55830,0,16.3202,"188,88,318,218"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q70,global_full_canvas,2,000000022705.png,01100101100001000100001000010010,00000000000000000000000000000000,01100101100001000100001000010010,00000000000000000000000000000000,0.687500,0.687500,0,274,0,16.3202,"336,260,466,390"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q70,oracle_box_raw,2,000000022705.png,01100101100001000100001000010010,00100101000000000000001000000010,01100101100001000100001000010010,00100101000000000000001000000010,0.843750,0.843750,0,63092,0,16.3202,"336,260,466,390"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q70,localized_resize,2,000000022705.png,01100101100001000100001000010010,00100101000000000000001000000010,01100101100001000100001000010010,00100101000000000000001000000010,0.843750,0.843750,0,63092,0,16.3202,"336,260,466,390"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,0,000000005529.png,11001100111001111111101000010010,00000000000000000000000000000000,11001100111001111111101000010010,00000000000000000000000000000000,0.437500,0.437500,0,684,0,16.3202,"30,36,164,170"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,0,000000005529.png,11001100111001111111101000010010,11001100011010110111100000000000,11001100111001111111101000010010,11001100011010110111100000000000,0.781250,0.781250,0,48066,0,16.3202,"30,36,164,170"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q50,localized_resize,0,000000005529.png,11001100111001111111101000010010,11001100011010110111100000000000,11001100111001111111101000010010,11001100011010110111100000000000,0.781250,0.781250,0,48066,0,16.3202,"30,36,164,170"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000000000000,11010011101001000001101111011001,00000000000000000000000000000000,0.468750,0.468750,0,684,0,16.3202,"188,88,318,218"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000000000001,11010011101001000001101111011001,00000000000000000000000000000001,0.500000,0.500000,0,1966,0,16.3202,"188,88,318,218"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q50,localized_resize,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000000000001,11010011101001000001101111011001,00000000000000000000000000000001,0.500000,0.500000,0,1966,0,16.3202,"188,88,318,218"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q50,global_full_canvas,2,000000022705.png,01100101100001000100001000010010,00000000000000000000000000000000,01100101100001000100001000010010,00000000000000000000000000000000,0.687500,0.687500,0,684,0,16.3202,"336,260,466,390"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q50,oracle_box_raw,2,000000022705.png,01100101100001000100001000010010,01100001010000000000000000000000,01100101100001000100001000010010,01100001010000000000000000000000,0.750000,0.750000,0,63083,0,16.3202,"336,260,466,390"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,jpeg_q50,localized_resize,2,000000022705.png,01100101100001000100001000010010,01100001010000000000000000000000,01100101100001000100001000010010,01100001010000000000000000000000,0.750000,0.750000,0,63083,0,16.3202,"336,260,466,390"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,0,000000005529.png,11001100111001111111101000010010,00000000000000000000000000000000,11001100111001111111101000010010,00000000000000000000000000000000,0.437500,0.437500,0,304,0,16.3202,"30,36,164,170"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,0,000000005529.png,11001100111001111111101000010010,11001100111000110011100000000000,11001100111001111111101000010010,11001100111000110011100000000000,0.812500,0.812500,0,51575,0,16.3202,"30,36,164,170"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,resize_0.5_jpeg70,localized_resize,0,000000005529.png,11001100111001111111101000010010,11001100111000110011100000000000,11001100111001111111101000010010,11001100111000110011100000000000,0.812500,0.812500,0,51575,0,16.3202,"30,36,164,170"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000000000000,11010011101001000001101111011001,00000000000000000000000000000000,0.468750,0.468750,0,304,0,16.3202,"188,88,318,218"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,1,000000021167.png,11010011101001000001101111011001,00000001000000000001000110010001,11010011101001000001101111011001,00000001000000000001000110010001,0.656250,0.656250,0,55715,0,16.3202,"188,88,318,218"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,resize_0.5_jpeg70,localized_resize,1,000000021167.png,11010011101001000001101111011001,00000001000000000001000110010001,11010011101001000001101111011001,00000001000000000001000110010001,0.656250,0.656250,0,55715,0,16.3202,"188,88,318,218"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,resize_0.5_jpeg70,global_full_canvas,2,000000022705.png,01100101100001000100001000010010,00000000000000000000000000000000,01100101100001000100001000010010,00000000000000000000000000000000,0.687500,0.687500,0,304,0,16.3202,"336,260,466,390"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,resize_0.5_jpeg70,oracle_box_raw,2,000000022705.png,01100101100001000100001000010010,00001100110000000000000001000000,01100101100001000100001000010010,00001100110000000000000001000000,0.656250,0.656250,0,46801,0,16.3202,"336,260,466,390"
identity_32bit,single_center50_s2.5,three_sources_extreme_downsize,resize_0.5_jpeg70,localized_resize,2,000000022705.png,01100101100001000100001000010010,00001100110000000000000001000000,01100101100001000100001000010010,00001100110000000000000001000000,0.656250,0.656250,0,46801,0,16.3202,"336,260,466,390"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,none,global_full_canvas,0,000000005529.png,11001100111001111111101000010010,00000000000000000000000110100000,11001100111001111111101000010010,00000000000000000000000110100000,0.343750,0.343750,0,16423,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,none,oracle_box_raw,0,000000005529.png,11001100111001111111101000010010,11001100100000110011100000000010,11001100111001111111101000010010,11001100100000110011100000000010,0.781250,0.781250,0,43835,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,none,localized_resize,0,000000005529.png,11001100111001111111101000010010,11001100100000110011100000000010,11001100111001111111101000010010,11001100100000110011100000000010,0.781250,0.781250,0,43835,0,13.4512,"40,280,216,456"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,none,global_full_canvas,1,000000021167.png,11010011101001000001101111011001,00000000000000000000000110100000,11010011101001000001101111011001,00000000000000000000000110100000,0.500000,0.500000,0,16423,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,none,oracle_box_raw,1,000000021167.png,11010011101001000001101111011001,00000010000001000001000110000101,11010011101001000001101111011001,00000010000001000001000110000101,0.625000,0.625000,0,38964,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,none,localized_resize,1,000000021167.png,11010011101001000001101111011001,00000010000001000001000110000101,11010011101001000001101111011001,00000010000001000001000110000101,0.625000,0.625000,0,38964,0,13.4512,"166,36,342,212"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,none,global_full_canvas,2,000000022705.png,01100101100001000100001000010010,00000000000000000000000110100000,01100101100001000100001000010010,00000000000000000000000110100000,0.593750,0.593750,0,16423,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,none,oracle_box_raw,2,000000022705.png,01100101100001000100001000010010,01100101000000000000000000010010,01100101100001000100001000010010,01100101000000000000000000010010,0.875000,0.875000,0,34397,0,13.4512,"300,244,484,428"
identity_32bit,single_center50_s2.5,three_sources_crop_feather,none,localized_resize,2,000000022705.png,01100101100001000100001000010010,01100101000000000000000000010010,01100101100001000100001000010010,01100101000000000000000000010010,0.875000,0.875000,0,34397,0,13.4512,"300,244,484,428"
