image,attack,mode,bit_accuracy,message_success
000000229997.png,none,A_base,1.000000,1
000000229997.png,none,B_ms,1.000000,1
000000229997.png,none,C_ms_geo,1.000000,1
000000229997.png,none,D_ecc,1.000000,1
000000229997.png,none,E_ms_ecc,1.000000,1
000000229997.png,none,F_ms_ecc_geo,1.000000,1
000000229997.png,center_crop_0.5,A_base,0.500000,0
000000229997.png,center_crop_0.5,B_ms,1.000000,1
000000229997.png,center_crop_0.5,C_ms_geo,1.000000,1
000000229997.png,center_crop_0.5,D_ecc,1.000000,1
000000229997.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000229997.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000229997.png,random_crop_0.5,A_base,0.593750,0
000000229997.png,random_crop_0.5,B_ms,0.593750,0
000000229997.png,random_crop_0.5,C_ms_geo,0.593750,0
000000229997.png,random_crop_0.5,D_ecc,1.000000,1
000000229997.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000229997.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000229997.png,jpeg_q30,A_base,1.000000,1
000000229997.png,jpeg_q30,B_ms,1.000000,1
000000229997.png,jpeg_q30,C_ms_geo,1.000000,1
000000229997.png,jpeg_q30,D_ecc,1.000000,1
000000229997.png,jpeg_q30,E_ms_ecc,1.000000,1
000000229997.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000229997.png,resize_0.25,A_base,0.968750,0
000000229997.png,resize_0.25,B_ms,0.968750,0
000000229997.png,resize_0.25,C_ms_geo,0.968750,0
000000229997.png,resize_0.25,D_ecc,0.875000,0
000000229997.png,resize_0.25,E_ms_ecc,1.000000,1
000000229997.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000229997.png,rotate_73,A_base,0.500000,0
000000229997.png,rotate_73,B_ms,0.500000,0
000000229997.png,rotate_73,C_ms_geo,0.812500,0
000000229997.png,rotate_73,D_ecc,1.000000,1
000000229997.png,rotate_73,E_ms_ecc,1.000000,1
000000229997.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000229997.png,flip_h,A_base,0.593750,0
000000229997.png,flip_h,B_ms,0.593750,0
000000229997.png,flip_h,C_ms_geo,0.593750,0
000000229997.png,flip_h,D_ecc,1.000000,1
000000229997.png,flip_h,E_ms_ecc,1.000000,1
000000229997.png,flip_h,F_ms_ecc_geo,1.000000,1
000000230008.png,none,A_base,1.000000,1
000000230008.png,none,B_ms,1.000000,1
000000230008.png,none,C_ms_geo,1.000000,1
000000230008.png,none,D_ecc,1.000000,1
000000230008.png,none,E_ms_ecc,1.000000,1
000000230008.png,none,F_ms_ecc_geo,1.000000,1
000000230008.png,center_crop_0.5,A_base,0.500000,0
000000230008.png,center_crop_0.5,B_ms,1.000000,1
000000230008.png,center_crop_0.5,C_ms_geo,1.000000,1
000000230008.png,center_crop_0.5,D_ecc,1.000000,1
000000230008.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000230008.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230008.png,random_crop_0.5,A_base,0.468750,0
000000230008.png,random_crop_0.5,B_ms,0.687500,0
000000230008.png,random_crop_0.5,C_ms_geo,0.687500,0
000000230008.png,random_crop_0.5,D_ecc,0.875000,0
000000230008.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000230008.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230008.png,jpeg_q30,A_base,1.000000,1
000000230008.png,jpeg_q30,B_ms,1.000000,1
000000230008.png,jpeg_q30,C_ms_geo,1.000000,1
000000230008.png,jpeg_q30,D_ecc,1.000000,1
000000230008.png,jpeg_q30,E_ms_ecc,1.000000,1
000000230008.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000230008.png,resize_0.25,A_base,1.000000,1
000000230008.png,resize_0.25,B_ms,1.000000,1
000000230008.png,resize_0.25,C_ms_geo,1.000000,1
000000230008.png,resize_0.25,D_ecc,0.875000,0
000000230008.png,resize_0.25,E_ms_ecc,1.000000,1
000000230008.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000230008.png,rotate_73,A_base,0.500000,0
000000230008.png,rotate_73,B_ms,0.500000,0
000000230008.png,rotate_73,C_ms_geo,0.843750,0
000000230008.png,rotate_73,D_ecc,1.000000,1
000000230008.png,rotate_73,E_ms_ecc,1.000000,1
000000230008.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000230008.png,flip_h,A_base,0.593750,0
000000230008.png,flip_h,B_ms,0.593750,0
000000230008.png,flip_h,C_ms_geo,0.593750,0
000000230008.png,flip_h,D_ecc,0.875000,0
000000230008.png,flip_h,E_ms_ecc,1.000000,1
000000230008.png,flip_h,F_ms_ecc_geo,1.000000,1
000000230166.png,none,A_base,1.000000,1
000000230166.png,none,B_ms,1.000000,1
000000230166.png,none,C_ms_geo,1.000000,1
000000230166.png,none,D_ecc,1.000000,1
000000230166.png,none,E_ms_ecc,1.000000,1
000000230166.png,none,F_ms_ecc_geo,1.000000,1
000000230166.png,center_crop_0.5,A_base,0.500000,0
000000230166.png,center_crop_0.5,B_ms,1.000000,1
000000230166.png,center_crop_0.5,C_ms_geo,1.000000,1
000000230166.png,center_crop_0.5,D_ecc,1.000000,1
000000230166.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000230166.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230166.png,random_crop_0.5,A_base,0.562500,0
000000230166.png,random_crop_0.5,B_ms,0.687500,0
000000230166.png,random_crop_0.5,C_ms_geo,0.687500,0
000000230166.png,random_crop_0.5,D_ecc,1.000000,1
000000230166.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000230166.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230166.png,jpeg_q30,A_base,1.000000,1
000000230166.png,jpeg_q30,B_ms,1.000000,1
000000230166.png,jpeg_q30,C_ms_geo,1.000000,1
000000230166.png,jpeg_q30,D_ecc,1.000000,1
000000230166.png,jpeg_q30,E_ms_ecc,1.000000,1
000000230166.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000230166.png,resize_0.25,A_base,0.968750,0
000000230166.png,resize_0.25,B_ms,0.968750,0
000000230166.png,resize_0.25,C_ms_geo,0.968750,0
000000230166.png,resize_0.25,D_ecc,0.875000,0
000000230166.png,resize_0.25,E_ms_ecc,1.000000,1
000000230166.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000230166.png,rotate_73,A_base,0.468750,0
000000230166.png,rotate_73,B_ms,0.625000,0
000000230166.png,rotate_73,C_ms_geo,0.875000,0
000000230166.png,rotate_73,D_ecc,1.000000,1
000000230166.png,rotate_73,E_ms_ecc,1.000000,1
000000230166.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000230166.png,flip_h,A_base,0.593750,0
000000230166.png,flip_h,B_ms,0.593750,0
000000230166.png,flip_h,C_ms_geo,0.593750,0
000000230166.png,flip_h,D_ecc,0.875000,0
000000230166.png,flip_h,E_ms_ecc,1.000000,1
000000230166.png,flip_h,F_ms_ecc_geo,1.000000,1
000000230362.png,none,A_base,1.000000,1
000000230362.png,none,B_ms,1.000000,1
000000230362.png,none,C_ms_geo,1.000000,1
000000230362.png,none,D_ecc,1.000000,1
000000230362.png,none,E_ms_ecc,1.000000,1
000000230362.png,none,F_ms_ecc_geo,1.000000,1
000000230362.png,center_crop_0.5,A_base,0.500000,0
000000230362.png,center_crop_0.5,B_ms,1.000000,1
000000230362.png,center_crop_0.5,C_ms_geo,1.000000,1
000000230362.png,center_crop_0.5,D_ecc,1.000000,1
000000230362.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000230362.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230362.png,random_crop_0.5,A_base,0.562500,0
000000230362.png,random_crop_0.5,B_ms,0.687500,0
000000230362.png,random_crop_0.5,C_ms_geo,0.687500,0
000000230362.png,random_crop_0.5,D_ecc,1.000000,1
000000230362.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000230362.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230362.png,jpeg_q30,A_base,1.000000,1
000000230362.png,jpeg_q30,B_ms,1.000000,1
000000230362.png,jpeg_q30,C_ms_geo,1.000000,1
000000230362.png,jpeg_q30,D_ecc,1.000000,1
000000230362.png,jpeg_q30,E_ms_ecc,1.000000,1
000000230362.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000230362.png,resize_0.25,A_base,0.937500,0
000000230362.png,resize_0.25,B_ms,0.937500,0
000000230362.png,resize_0.25,C_ms_geo,0.937500,0
000000230362.png,resize_0.25,D_ecc,0.875000,0
000000230362.png,resize_0.25,E_ms_ecc,1.000000,1
000000230362.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000230362.png,rotate_73,A_base,0.437500,0
000000230362.png,rotate_73,B_ms,0.500000,0
000000230362.png,rotate_73,C_ms_geo,0.906250,0
000000230362.png,rotate_73,D_ecc,1.000000,1
000000230362.png,rotate_73,E_ms_ecc,1.000000,1
000000230362.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000230362.png,flip_h,A_base,0.593750,0
000000230362.png,flip_h,B_ms,0.593750,0
000000230362.png,flip_h,C_ms_geo,0.593750,0
000000230362.png,flip_h,D_ecc,0.875000,0
000000230362.png,flip_h,E_ms_ecc,1.000000,1
000000230362.png,flip_h,F_ms_ecc_geo,1.000000,1
000000230450.png,none,A_base,1.000000,1
000000230450.png,none,B_ms,1.000000,1
000000230450.png,none,C_ms_geo,1.000000,1
000000230450.png,none,D_ecc,1.000000,1
000000230450.png,none,E_ms_ecc,1.000000,1
000000230450.png,none,F_ms_ecc_geo,1.000000,1
000000230450.png,center_crop_0.5,A_base,0.500000,0
000000230450.png,center_crop_0.5,B_ms,1.000000,1
000000230450.png,center_crop_0.5,C_ms_geo,1.000000,1
000000230450.png,center_crop_0.5,D_ecc,1.000000,1
000000230450.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000230450.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230450.png,random_crop_0.5,A_base,0.531250,0
000000230450.png,random_crop_0.5,B_ms,0.750000,0
000000230450.png,random_crop_0.5,C_ms_geo,0.750000,0
000000230450.png,random_crop_0.5,D_ecc,0.875000,0
000000230450.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000230450.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230450.png,jpeg_q30,A_base,1.000000,1
000000230450.png,jpeg_q30,B_ms,1.000000,1
000000230450.png,jpeg_q30,C_ms_geo,1.000000,1
000000230450.png,jpeg_q30,D_ecc,1.000000,1
000000230450.png,jpeg_q30,E_ms_ecc,1.000000,1
000000230450.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000230450.png,resize_0.25,A_base,0.968750,0
000000230450.png,resize_0.25,B_ms,0.968750,0
000000230450.png,resize_0.25,C_ms_geo,0.968750,0
000000230450.png,resize_0.25,D_ecc,0.875000,0
000000230450.png,resize_0.25,E_ms_ecc,1.000000,1
000000230450.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000230450.png,rotate_73,A_base,0.375000,0
000000230450.png,rotate_73,B_ms,0.500000,0
000000230450.png,rotate_73,C_ms_geo,0.906250,0
000000230450.png,rotate_73,D_ecc,1.000000,1
000000230450.png,rotate_73,E_ms_ecc,1.000000,1
000000230450.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000230450.png,flip_h,A_base,0.656250,0
000000230450.png,flip_h,B_ms,0.656250,0
000000230450.png,flip_h,C_ms_geo,0.656250,0
000000230450.png,flip_h,D_ecc,0.875000,0
000000230450.png,flip_h,E_ms_ecc,1.000000,1
000000230450.png,flip_h,F_ms_ecc_geo,1.000000,1
000000230819.png,none,A_base,1.000000,1
000000230819.png,none,B_ms,1.000000,1
000000230819.png,none,C_ms_geo,1.000000,1
000000230819.png,none,D_ecc,1.000000,1
000000230819.png,none,E_ms_ecc,1.000000,1
000000230819.png,none,F_ms_ecc_geo,1.000000,1
000000230819.png,center_crop_0.5,A_base,0.500000,0
000000230819.png,center_crop_0.5,B_ms,1.000000,1
000000230819.png,center_crop_0.5,C_ms_geo,1.000000,1
000000230819.png,center_crop_0.5,D_ecc,1.000000,1
000000230819.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000230819.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230819.png,random_crop_0.5,A_base,0.500000,0
000000230819.png,random_crop_0.5,B_ms,0.812500,0
000000230819.png,random_crop_0.5,C_ms_geo,0.812500,0
000000230819.png,random_crop_0.5,D_ecc,1.000000,1
000000230819.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000230819.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230819.png,jpeg_q30,A_base,1.000000,1
000000230819.png,jpeg_q30,B_ms,1.000000,1
000000230819.png,jpeg_q30,C_ms_geo,1.000000,1
000000230819.png,jpeg_q30,D_ecc,1.000000,1
000000230819.png,jpeg_q30,E_ms_ecc,1.000000,1
000000230819.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000230819.png,resize_0.25,A_base,0.968750,0
000000230819.png,resize_0.25,B_ms,0.968750,0
000000230819.png,resize_0.25,C_ms_geo,0.968750,0
000000230819.png,resize_0.25,D_ecc,0.875000,0
000000230819.png,resize_0.25,E_ms_ecc,1.000000,1
000000230819.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000230819.png,rotate_73,A_base,0.406250,0
000000230819.png,rotate_73,B_ms,0.500000,0
000000230819.png,rotate_73,C_ms_geo,0.843750,0
000000230819.png,rotate_73,D_ecc,1.000000,1
000000230819.png,rotate_73,E_ms_ecc,1.000000,1
000000230819.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000230819.png,flip_h,A_base,0.593750,0
000000230819.png,flip_h,B_ms,0.593750,0
000000230819.png,flip_h,C_ms_geo,0.593750,0
000000230819.png,flip_h,D_ecc,0.750000,0
000000230819.png,flip_h,E_ms_ecc,1.000000,1
000000230819.png,flip_h,F_ms_ecc_geo,1.000000,1
000000230983.png,none,A_base,1.000000,1
000000230983.png,none,B_ms,1.000000,1
000000230983.png,none,C_ms_geo,1.000000,1
000000230983.png,none,D_ecc,1.000000,1
000000230983.png,none,E_ms_ecc,1.000000,1
000000230983.png,none,F_ms_ecc_geo,1.000000,1
000000230983.png,center_crop_0.5,A_base,0.500000,0
000000230983.png,center_crop_0.5,B_ms,1.000000,1
000000230983.png,center_crop_0.5,C_ms_geo,1.000000,1
000000230983.png,center_crop_0.5,D_ecc,1.000000,1
000000230983.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000230983.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230983.png,random_crop_0.5,A_base,0.437500,0
000000230983.png,random_crop_0.5,B_ms,0.562500,0
000000230983.png,random_crop_0.5,C_ms_geo,0.562500,0
000000230983.png,random_crop_0.5,D_ecc,1.000000,1
000000230983.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000230983.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230983.png,jpeg_q30,A_base,1.000000,1
000000230983.png,jpeg_q30,B_ms,1.000000,1
000000230983.png,jpeg_q30,C_ms_geo,1.000000,1
000000230983.png,jpeg_q30,D_ecc,1.000000,1
000000230983.png,jpeg_q30,E_ms_ecc,1.000000,1
000000230983.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000230983.png,resize_0.25,A_base,0.968750,0
000000230983.png,resize_0.25,B_ms,0.968750,0
000000230983.png,resize_0.25,C_ms_geo,0.968750,0
000000230983.png,resize_0.25,D_ecc,0.875000,0
000000230983.png,resize_0.25,E_ms_ecc,1.000000,1
000000230983.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000230983.png,rotate_73,A_base,0.406250,0
000000230983.png,rotate_73,B_ms,0.500000,0
000000230983.png,rotate_73,C_ms_geo,0.812500,0
000000230983.png,rotate_73,D_ecc,1.000000,1
000000230983.png,rotate_73,E_ms_ecc,1.000000,1
000000230983.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000230983.png,flip_h,A_base,0.687500,0
000000230983.png,flip_h,B_ms,0.687500,0
000000230983.png,flip_h,C_ms_geo,0.687500,0
000000230983.png,flip_h,D_ecc,0.875000,0
000000230983.png,flip_h,E_ms_ecc,1.000000,1
000000230983.png,flip_h,F_ms_ecc_geo,1.000000,1
000000230993.png,none,A_base,1.000000,1
000000230993.png,none,B_ms,1.000000,1
000000230993.png,none,C_ms_geo,1.000000,1
000000230993.png,none,D_ecc,1.000000,1
000000230993.png,none,E_ms_ecc,1.000000,1
000000230993.png,none,F_ms_ecc_geo,1.000000,1
000000230993.png,center_crop_0.5,A_base,0.500000,0
000000230993.png,center_crop_0.5,B_ms,1.000000,1
000000230993.png,center_crop_0.5,C_ms_geo,1.000000,1
000000230993.png,center_crop_0.5,D_ecc,1.000000,1
000000230993.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000230993.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230993.png,random_crop_0.5,A_base,0.531250,0
000000230993.png,random_crop_0.5,B_ms,0.531250,0
000000230993.png,random_crop_0.5,C_ms_geo,0.531250,0
000000230993.png,random_crop_0.5,D_ecc,0.875000,0
000000230993.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000230993.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000230993.png,jpeg_q30,A_base,1.000000,1
000000230993.png,jpeg_q30,B_ms,1.000000,1
000000230993.png,jpeg_q30,C_ms_geo,1.000000,1
000000230993.png,jpeg_q30,D_ecc,1.000000,1
000000230993.png,jpeg_q30,E_ms_ecc,1.000000,1
000000230993.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000230993.png,resize_0.25,A_base,1.000000,1
000000230993.png,resize_0.25,B_ms,1.000000,1
000000230993.png,resize_0.25,C_ms_geo,1.000000,1
000000230993.png,resize_0.25,D_ecc,0.875000,0
000000230993.png,resize_0.25,E_ms_ecc,1.000000,1
000000230993.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000230993.png,rotate_73,A_base,0.406250,0
000000230993.png,rotate_73,B_ms,0.500000,0
000000230993.png,rotate_73,C_ms_geo,0.875000,0
000000230993.png,rotate_73,D_ecc,1.000000,1
000000230993.png,rotate_73,E_ms_ecc,1.000000,1
000000230993.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000230993.png,flip_h,A_base,0.562500,0
000000230993.png,flip_h,B_ms,0.562500,0
000000230993.png,flip_h,C_ms_geo,0.562500,0
000000230993.png,flip_h,D_ecc,0.875000,0
000000230993.png,flip_h,E_ms_ecc,1.000000,1
000000230993.png,flip_h,F_ms_ecc_geo,1.000000,1
000000231088.png,none,A_base,1.000000,1
000000231088.png,none,B_ms,1.000000,1
