image,attack,mode,bit_accuracy,message_success
000000000632.png,jpeg_q30,A_base,1.0,1
000000000632.png,jpeg_q30,B_ms,1.0,1
000000000632.png,jpeg_q30,C_ms_geo,1.0,1
000000000632.png,jpeg_q30,D_ecc,1.0,1
000000000632.png,jpeg_q30,E_ms_ecc,1.0,1
000000000632.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000000632.png,resize_0.25,A_base,0.96875,0
000000000632.png,resize_0.25,B_ms,0.96875,0
000000000632.png,resize_0.25,C_ms_geo,0.96875,0
000000000632.png,resize_0.25,D_ecc,0.875,0
000000000632.png,resize_0.25,E_ms_ecc,0.875,0
000000000632.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000000632.png,rotate_73,A_base,0.4375,0
000000000632.png,rotate_73,B_ms,0.5,0
000000000632.png,rotate_73,C_ms_geo,0.8125,0
000000000632.png,rotate_73,D_ecc,1.0,1
000000000632.png,rotate_73,E_ms_ecc,1.0,1
000000000632.png,rotate_73,F_ms_ecc_geo,1.0,1
000000000632.png,flip_h,A_base,0.625,0
000000000632.png,flip_h,B_ms,0.625,0
000000000632.png,flip_h,C_ms_geo,0.625,0
000000000632.png,flip_h,D_ecc,0.875,0
000000000632.png,flip_h,E_ms_ecc,0.875,0
000000000632.png,flip_h,F_ms_ecc_geo,0.875,0
000000000724.png,none,A_base,1.0,1
000000000724.png,none,B_ms,0.65625,0
000000000724.png,none,C_ms_geo,0.65625,0
000000000724.png,none,D_ecc,1.0,1
000000000724.png,none,E_ms_ecc,1.0,1
000000000724.png,none,F_ms_ecc_geo,1.0,1
000000000724.png,center_crop_0.5,A_base,0.5,0
000000000724.png,center_crop_0.5,B_ms,0.5,0
000000000724.png,center_crop_0.5,C_ms_geo,0.5,0
000000000724.png,center_crop_0.5,D_ecc,1.0,1
000000000724.png,center_crop_0.5,E_ms_ecc,1.0,1
000000000724.png,center_crop_0.5,F_ms_ecc_geo,1.0,1
000000000724.png,random_crop_0.5,A_base,0.59375,0
000000000724.png,random_crop_0.5,B_ms,0.65625,0
000000000724.png,random_crop_0.5,C_ms_geo,0.65625,0
000000000724.png,random_crop_0.5,D_ecc,1.0,1
000000000724.png,random_crop_0.5,E_ms_ecc,0.375,0
000000000724.png,random_crop_0.5,F_ms_ecc_geo,0.375,0
000000000724.png,jpeg_q30,A_base,1.0,1
000000000724.png,jpeg_q30,B_ms,1.0,1
000000000724.png,jpeg_q30,C_ms_geo,1.0,1
000000000724.png,jpeg_q30,D_ecc,1.0,1
000000000724.png,jpeg_q30,E_ms_ecc,1.0,1
000000000724.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000000724.png,resize_0.25,A_base,0.9375,0
000000000724.png,resize_0.25,B_ms,0.59375,0
000000000724.png,resize_0.25,C_ms_geo,0.59375,0
000000000724.png,resize_0.25,D_ecc,0.875,0
000000000724.png,resize_0.25,E_ms_ecc,0.875,0
000000000724.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000000724.png,rotate_73,A_base,0.40625,0
000000000724.png,rotate_73,B_ms,0.5,0
000000000724.png,rotate_73,C_ms_geo,0.875,0
000000000724.png,rotate_73,D_ecc,1.0,1
000000000724.png,rotate_73,E_ms_ecc,1.0,1
000000000724.png,rotate_73,F_ms_ecc_geo,1.0,1
000000000724.png,flip_h,A_base,0.59375,0
000000000724.png,flip_h,B_ms,0.59375,0
000000000724.png,flip_h,C_ms_geo,0.59375,0
000000000724.png,flip_h,D_ecc,0.875,0
000000000724.png,flip_h,E_ms_ecc,0.875,0
000000000724.png,flip_h,F_ms_ecc_geo,0.875,0
000000000776.png,none,A_base,1.0,1
000000000776.png,none,B_ms,1.0,1
000000000776.png,none,C_ms_geo,1.0,1
000000000776.png,none,D_ecc,1.0,1
000000000776.png,none,E_ms_ecc,1.0,1
000000000776.png,none,F_ms_ecc_geo,1.0,1
000000000776.png,center_crop_0.5,A_base,0.5,0
000000000776.png,center_crop_0.5,B_ms,0.5,0
000000000776.png,center_crop_0.5,C_ms_geo,0.5,0
000000000776.png,center_crop_0.5,D_ecc,1.0,1
000000000776.png,center_crop_0.5,E_ms_ecc,1.0,1
000000000776.png,center_crop_0.5,F_ms_ecc_geo,1.0,1
000000000776.png,random_crop_0.5,A_base,0.5,0
000000000776.png,random_crop_0.5,B_ms,0.75,0
000000000776.png,random_crop_0.5,C_ms_geo,0.75,0
000000000776.png,random_crop_0.5,D_ecc,0.875,0
000000000776.png,random_crop_0.5,E_ms_ecc,0.875,0
000000000776.png,random_crop_0.5,F_ms_ecc_geo,0.875,0
000000000776.png,jpeg_q30,A_base,1.0,1
000000000776.png,jpeg_q30,B_ms,0.6875,0
000000000776.png,jpeg_q30,C_ms_geo,0.6875,0
000000000776.png,jpeg_q30,D_ecc,1.0,1
000000000776.png,jpeg_q30,E_ms_ecc,1.0,1
000000000776.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000000776.png,resize_0.25,A_base,0.9375,0
000000000776.png,resize_0.25,B_ms,0.9375,0
000000000776.png,resize_0.25,C_ms_geo,0.9375,0
000000000776.png,resize_0.25,D_ecc,0.875,0
000000000776.png,resize_0.25,E_ms_ecc,0.875,0
000000000776.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000000776.png,rotate_73,A_base,0.4375,0
000000000776.png,rotate_73,B_ms,0.5,0
000000000776.png,rotate_73,C_ms_geo,0.84375,0
000000000776.png,rotate_73,D_ecc,1.0,1
000000000776.png,rotate_73,E_ms_ecc,1.0,1
000000000776.png,rotate_73,F_ms_ecc_geo,1.0,1
000000000776.png,flip_h,A_base,0.625,0
000000000776.png,flip_h,B_ms,0.625,0
000000000776.png,flip_h,C_ms_geo,0.625,0
000000000776.png,flip_h,D_ecc,0.875,0
000000000776.png,flip_h,E_ms_ecc,0.875,0
000000000776.png,flip_h,F_ms_ecc_geo,0.875,0
000000000785.png,none,A_base,1.0,1
000000000785.png,none,B_ms,0.6875,0
000000000785.png,none,C_ms_geo,0.6875,0
000000000785.png,none,D_ecc,1.0,1
000000000785.png,none,E_ms_ecc,1.0,1
000000000785.png,none,F_ms_ecc_geo,1.0,1
000000000785.png,center_crop_0.5,A_base,0.5,0
000000000785.png,center_crop_0.5,B_ms,0.5,0
000000000785.png,center_crop_0.5,C_ms_geo,0.5,0
000000000785.png,center_crop_0.5,D_ecc,0.875,0
000000000785.png,center_crop_0.5,E_ms_ecc,0.875,0
000000000785.png,center_crop_0.5,F_ms_ecc_geo,0.875,0
000000000785.png,random_crop_0.5,A_base,0.46875,0
000000000785.png,random_crop_0.5,B_ms,0.8125,0
000000000785.png,random_crop_0.5,C_ms_geo,0.8125,0
000000000785.png,random_crop_0.5,D_ecc,0.75,0
000000000785.png,random_crop_0.5,E_ms_ecc,1.0,1
000000000785.png,random_crop_0.5,F_ms_ecc_geo,1.0,1
000000000785.png,jpeg_q30,A_base,1.0,1
000000000785.png,jpeg_q30,B_ms,0.625,0
000000000785.png,jpeg_q30,C_ms_geo,0.625,0
000000000785.png,jpeg_q30,D_ecc,1.0,1
000000000785.png,jpeg_q30,E_ms_ecc,1.0,1
000000000785.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000000785.png,resize_0.25,A_base,0.90625,0
000000000785.png,resize_0.25,B_ms,0.90625,0
000000000785.png,resize_0.25,C_ms_geo,0.90625,0
000000000785.png,resize_0.25,D_ecc,0.875,0
000000000785.png,resize_0.25,E_ms_ecc,0.875,0
000000000785.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000000785.png,rotate_73,A_base,0.375,0
000000000785.png,rotate_73,B_ms,0.375,0
000000000785.png,rotate_73,C_ms_geo,0.875,0
000000000785.png,rotate_73,D_ecc,1.0,1
000000000785.png,rotate_73,E_ms_ecc,1.0,1
000000000785.png,rotate_73,F_ms_ecc_geo,1.0,1
000000000785.png,flip_h,A_base,0.75,0
000000000785.png,flip_h,B_ms,0.75,0
000000000785.png,flip_h,C_ms_geo,0.75,0
000000000785.png,flip_h,D_ecc,0.875,0
000000000785.png,flip_h,E_ms_ecc,0.875,0
000000000785.png,flip_h,F_ms_ecc_geo,0.875,0
000000000802.png,none,A_base,1.0,1
000000000802.png,none,B_ms,0.71875,0
000000000802.png,none,C_ms_geo,0.71875,0
000000000802.png,none,D_ecc,1.0,1
000000000802.png,none,E_ms_ecc,1.0,1
000000000802.png,none,F_ms_ecc_geo,1.0,1
000000000802.png,center_crop_0.5,A_base,0.5,0
000000000802.png,center_crop_0.5,B_ms,0.5,0
000000000802.png,center_crop_0.5,C_ms_geo,0.5,0
000000000802.png,center_crop_0.5,D_ecc,1.0,1
000000000802.png,center_crop_0.5,E_ms_ecc,1.0,1
000000000802.png,center_crop_0.5,F_ms_ecc_geo,1.0,1
000000000802.png,random_crop_0.5,A_base,0.5,0
000000000802.png,random_crop_0.5,B_ms,0.5,0
000000000802.png,random_crop_0.5,C_ms_geo,0.5,0
000000000802.png,random_crop_0.5,D_ecc,1.0,1
000000000802.png,random_crop_0.5,E_ms_ecc,1.0,1
000000000802.png,random_crop_0.5,F_ms_ecc_geo,1.0,1
000000000802.png,jpeg_q30,A_base,1.0,1
000000000802.png,jpeg_q30,B_ms,0.71875,0
000000000802.png,jpeg_q30,C_ms_geo,0.71875,0
000000000802.png,jpeg_q30,D_ecc,1.0,1
000000000802.png,jpeg_q30,E_ms_ecc,1.0,1
000000000802.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000000802.png,resize_0.25,A_base,0.9375,0
000000000802.png,resize_0.25,B_ms,0.9375,0
000000000802.png,resize_0.25,C_ms_geo,0.9375,0
000000000802.png,resize_0.25,D_ecc,0.875,0
000000000802.png,resize_0.25,E_ms_ecc,0.875,0
000000000802.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000000802.png,rotate_73,A_base,0.4375,0
000000000802.png,rotate_73,B_ms,0.4375,0
000000000802.png,rotate_73,C_ms_geo,0.84375,0
000000000802.png,rotate_73,D_ecc,1.0,1
000000000802.png,rotate_73,E_ms_ecc,1.0,1
000000000802.png,rotate_73,F_ms_ecc_geo,1.0,1
000000000802.png,flip_h,A_base,0.625,0
000000000802.png,flip_h,B_ms,0.625,0
000000000802.png,flip_h,C_ms_geo,0.625,0
000000000802.png,flip_h,D_ecc,0.875,0
000000000802.png,flip_h,E_ms_ecc,0.875,0
000000000802.png,flip_h,F_ms_ecc_geo,0.875,0
000000000872.png,none,A_base,1.0,1
000000000872.png,none,B_ms,1.0,1
000000000872.png,none,C_ms_geo,1.0,1
000000000872.png,none,D_ecc,1.0,1
000000000872.png,none,E_ms_ecc,1.0,1
000000000872.png,none,F_ms_ecc_geo,1.0,1
000000000872.png,center_crop_0.5,A_base,0.5,0
000000000872.png,center_crop_0.5,B_ms,1.0,1
000000000872.png,center_crop_0.5,C_ms_geo,1.0,1
000000000872.png,center_crop_0.5,D_ecc,1.0,1
000000000872.png,center_crop_0.5,E_ms_ecc,1.0,1
000000000872.png,center_crop_0.5,F_ms_ecc_geo,1.0,1
000000000872.png,random_crop_0.5,A_base,0.53125,0
000000000872.png,random_crop_0.5,B_ms,0.5,0
000000000872.png,random_crop_0.5,C_ms_geo,0.5,0
000000000872.png,random_crop_0.5,D_ecc,0.875,0
000000000872.png,random_crop_0.5,E_ms_ecc,0.875,0
000000000872.png,random_crop_0.5,F_ms_ecc_geo,0.875,0
000000000872.png,jpeg_q30,A_base,1.0,1
000000000872.png,jpeg_q30,B_ms,1.0,1
000000000872.png,jpeg_q30,C_ms_geo,1.0,1
000000000872.png,jpeg_q30,D_ecc,1.0,1
000000000872.png,jpeg_q30,E_ms_ecc,1.0,1
000000000872.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000000872.png,resize_0.25,A_base,0.90625,0
000000000872.png,resize_0.25,B_ms,0.90625,0
000000000872.png,resize_0.25,C_ms_geo,0.90625,0
000000000872.png,resize_0.25,D_ecc,0.875,0
000000000872.png,resize_0.25,E_ms_ecc,0.875,0
000000000872.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000000872.png,rotate_73,A_base,0.40625,0
000000000872.png,rotate_73,B_ms,0.5,0
000000000872.png,rotate_73,C_ms_geo,0.84375,0
000000000872.png,rotate_73,D_ecc,1.0,1
000000000872.png,rotate_73,E_ms_ecc,1.0,1
000000000872.png,rotate_73,F_ms_ecc_geo,1.0,1
000000000872.png,flip_h,A_base,0.625,0
000000000872.png,flip_h,B_ms,0.625,0
000000000872.png,flip_h,C_ms_geo,0.625,0
000000000872.png,flip_h,D_ecc,0.875,0
000000000872.png,flip_h,E_ms_ecc,0.875,0
000000000872.png,flip_h,F_ms_ecc_geo,0.875,0
000000000885.png,none,A_base,1.0,1
000000000885.png,none,B_ms,0.75,0
000000000885.png,none,C_ms_geo,0.75,0
000000000885.png,none,D_ecc,1.0,1
000000000885.png,none,E_ms_ecc,1.0,1
000000000885.png,none,F_ms_ecc_geo,1.0,1
000000000885.png,center_crop_0.5,A_base,0.5,0
000000000885.png,center_crop_0.5,B_ms,0.5,0
000000000885.png,center_crop_0.5,C_ms_geo,0.5,0
000000000885.png,center_crop_0.5,D_ecc,1.0,1
000000000885.png,center_crop_0.5,E_ms_ecc,1.0,1
000000000885.png,center_crop_0.5,F_ms_ecc_geo,1.0,1
000000000885.png,random_crop_0.5,A_base,0.40625,0
000000000885.png,random_crop_0.5,B_ms,0.40625,0
000000000885.png,random_crop_0.5,C_ms_geo,0.40625,0
000000000885.png,random_crop_0.5,D_ecc,1.0,1
000000000885.png,random_crop_0.5,E_ms_ecc,1.0,1
000000000885.png,random_crop_0.5,F_ms_ecc_geo,1.0,1
000000000885.png,jpeg_q30,A_base,1.0,1
000000000885.png,jpeg_q30,B_ms,0.5,0
000000000885.png,jpeg_q30,C_ms_geo,0.5,0
000000000885.png,jpeg_q30,D_ecc,1.0,1
000000000885.png,jpeg_q30,E_ms_ecc,1.0,1
000000000885.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000000885.png,resize_0.25,A_base,0.96875,0
000000000885.png,resize_0.25,B_ms,0.96875,0
000000000885.png,resize_0.25,C_ms_geo,0.96875,0
000000000885.png,resize_0.25,D_ecc,0.875,0
000000000885.png,resize_0.25,E_ms_ecc,0.875,0
000000000885.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000000885.png,rotate_73,A_base,0.5,0
000000000885.png,rotate_73,B_ms,0.5,0
000000000885.png,rotate_73,C_ms_geo,0.90625,0
000000000885.png,rotate_73,D_ecc,1.0,1
000000000885.png,rotate_73,E_ms_ecc,1.0,1
000000000885.png,rotate_73,F_ms_ecc_geo,1.0,1
000000000885.png,flip_h,A_base,0.65625,0
000000000885.png,flip_h,B_ms,0.65625,0
000000000885.png,flip_h,C_ms_geo,0.65625,0
000000000885.png,flip_h,D_ecc,0.875,0
000000000885.png,flip_h,E_ms_ecc,0.875,0
000000000885.png,flip_h,F_ms_ecc_geo,0.875,0
000000001000.png,none,A_base,1.0,1
000000001000.png,none,B_ms,1.0,1
000000001000.png,none,C_ms_geo,1.0,1
000000001000.png,none,D_ecc,1.0,1
000000001000.png,none,E_ms_ecc,1.0,1
000000001000.png,none,F_ms_ecc_geo,1.0,1
000000001000.png,center_crop_0.5,A_base,0.5,0
000000001000.png,center_crop_0.5,B_ms,0.5,0
000000001000.png,center_crop_0.5,C_ms_geo,0.5,0
000000001000.png,center_crop_0.5,D_ecc,1.0,1
000000001000.png,center_crop_0.5,E_ms_ecc,1.0,1
000000001000.png,center_crop_0.5,F_ms_ecc_geo,1.0,1
000000001000.png,random_crop_0.5,A_base,0.59375,0
000000001000.png,random_crop_0.5,B_ms,0.65625,0
000000001000.png,random_crop_0.5,C_ms_geo,0.65625,0
000000001000.png,random_crop_0.5,D_ecc,1.0,1
000000001000.png,random_crop_0.5,E_ms_ecc,1.0,1
000000001000.png,random_crop_0.5,F_ms_ecc_geo,1.0,1
000000001000.png,jpeg_q30,A_base,1.0,1
000000001000.png,jpeg_q30,B_ms,0.625,0
000000001000.png,jpeg_q30,C_ms_geo,0.625,0
000000001000.png,jpeg_q30,D_ecc,1.0,1
000000001000.png,jpeg_q30,E_ms_ecc,1.0,1
000000001000.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000001000.png,resize_0.25,A_base,0.90625,0
000000001000.png,resize_0.25,B_ms,0.90625,0
000000001000.png,resize_0.25,C_ms_geo,0.90625,0
000000001000.png,resize_0.25,D_ecc,0.875,0
000000001000.png,resize_0.25,E_ms_ecc,0.875,0
000000001000.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000001000.png,rotate_73,A_base,0.40625,0
000000001000.png,rotate_73,B_ms,0.5,0
000000001000.png,rotate_73,C_ms_geo,0.875,0
000000001000.png,rotate_73,D_ecc,1.0,1
000000001000.png,rotate_73,E_ms_ecc,1.0,1
000000001000.png,rotate_73,F_ms_ecc_geo,1.0,1
000000001000.png,flip_h,A_base,0.625,0
000000001000.png,flip_h,B_ms,0.625,0
000000001000.png,flip_h,C_ms_geo,0.625,0
000000001000.png,flip_h,D_ecc,0.875,0
000000001000.png,flip_h,E_ms_ecc,0.875,0
000000001000.png,flip_h,F_ms_ecc_geo,0.875,0
000000001268.png,none,A_base,1.0,1
000000001268.png,none,B_ms,0.8125,0
000000001268.png,none,C_ms_geo,0.8125,0
000000001268.png,none,D_ecc,1.0,1
000000001268.png,none,E_ms_ecc,1.0,1
000000001268.png,none,F_ms_ecc_geo,1.0,1
000000001268.png,center_crop_0.5,A_base,0.5,0
000000001268.png,center_crop_0.5,B_ms,0.5,0
000000001268.png,center_crop_0.5,C_ms_geo,0.5,0
000000001268.png,center_crop_0.5,D_ecc,0.875,0
000000001268.png,center_crop_0.5,E_ms_ecc,1.0,1
000000001268.png,center_crop_0.5,F_ms_ecc_geo,1.0,1
000000001268.png,random_crop_0.5,A_base,0.5,0
000000001268.png,random_crop_0.5,B_ms,0.5,0
000000001268.png,random_crop_0.5,C_ms_geo,0.5,0
000000001268.png,random_crop_0.5,D_ecc,0.25,0
000000001268.png,random_crop_0.5,E_ms_ecc,0.25,0
000000001268.png,random_crop_0.5,F_ms_ecc_geo,0.25,0
000000001268.png,jpeg_q30,A_base,1.0,1
000000001268.png,jpeg_q30,B_ms,0.6875,0
000000001268.png,jpeg_q30,C_ms_geo,0.6875,0
000000001268.png,jpeg_q30,D_ecc,1.0,1
000000001268.png,jpeg_q30,E_ms_ecc,1.0,1
000000001268.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000001268.png,resize_0.25,A_base,0.9375,0
000000001268.png,resize_0.25,B_ms,0.9375,0
000000001268.png,resize_0.25,C_ms_geo,0.9375,0
000000001268.png,resize_0.25,D_ecc,0.875,0
000000001268.png,resize_0.25,E_ms_ecc,0.875,0
000000001268.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000001268.png,rotate_73,A_base,0.40625,0
000000001268.png,rotate_73,B_ms,0.40625,0
000000001268.png,rotate_73,C_ms_geo,0.84375,0
000000001268.png,rotate_73,D_ecc,1.0,1
000000001268.png,rotate_73,E_ms_ecc,1.0,1
000000001268.png,rotate_73,F_ms_ecc_geo,1.0,1
000000001268.png,flip_h,A_base,0.65625,0
000000001268.png,flip_h,B_ms,0.65625,0
000000001268.png,flip_h,C_ms_geo,0.65625,0
000000001268.png,flip_h,D_ecc,0.875,0
000000001268.png,flip_h,E_ms_ecc,0.875,0
000000001268.png,flip_h,F_ms_ecc_geo,0.875,0
000000001296.png,none,A_base,1.0,1
000000001296.png,none,B_ms,0.71875,0
000000001296.png,none,C_ms_geo,0.71875,0
000000001296.png,none,D_ecc,1.0,1
000000001296.png,none,E_ms_ecc,1.0,1
000000001296.png,none,F_ms_ecc_geo,1.0,1
000000001296.png,center_crop_0.5,A_base,0.5,0
000000001296.png,center_crop_0.5,B_ms,0.5,0
000000001296.png,center_crop_0.5,C_ms_geo,0.5,0
000000001296.png,center_crop_0.5,D_ecc,1.0,1
000000001296.png,center_crop_0.5,E_ms_ecc,1.0,1
000000001296.png,center_crop_0.5,F_ms_ecc_geo,1.0,1
000000001296.png,random_crop_0.5,A_base,0.5625,0
000000001296.png,random_crop_0.5,B_ms,0.8125,0
000000001296.png,random_crop_0.5,C_ms_geo,0.8125,0
000000001296.png,random_crop_0.5,D_ecc,1.0,1
000000001296.png,random_crop_0.5,E_ms_ecc,1.0,1
000000001296.png,random_crop_0.5,F_ms_ecc_geo,1.0,1
000000001296.png,jpeg_q30,A_base,1.0,1
000000001296.png,jpeg_q30,B_ms,1.0,1
000000001296.png,jpeg_q30,C_ms_geo,1.0,1
000000001296.png,jpeg_q30,D_ecc,1.0,1
000000001296.png,jpeg_q30,E_ms_ecc,1.0,1
000000001296.png,jpeg_q30,F_ms_ecc_geo,1.0,1
000000001296.png,resize_0.25,A_base,0.96875,0
000000001296.png,resize_0.25,B_ms,0.96875,0
000000001296.png,resize_0.25,C_ms_geo,0.96875,0
000000001296.png,resize_0.25,D_ecc,0.875,0
000000001296.png,resize_0.25,E_ms_ecc,0.875,0
000000001296.png,resize_0.25,F_ms_ecc_geo,0.875,0
000000001296.png,rotate_73,A_base,0.40625,0
000000001296.png,rotate_73,B_ms,0.40625,0
000000001296.png,rotate_73,C_ms_geo,0.84375,0
000000001296.png,rotate_73,D_ecc,1.0,1
000000001296.png,rotate_73,E_ms_ecc,1.0,1
000000001296.png,rotate_73,F_ms_ecc_geo,1.0,1
000000001296.png,flip_h,A_base,0.59375,0
000000001296.png,flip_h,B_ms,0.59375,0
000000001296.png,flip_h,C_ms_geo,0.59375,0
000000001296.png,flip_h,D_ecc,0.875,0
000000001296.png,flip_h,E_ms_ecc,0.875,0
000000001296.png,flip_h,F_ms_ecc_geo,0.875,0
000000001353.png,none,A_base,1.0,1
000000001353.png,none,B_ms,0.8125,0
000000001353.png,none,C_ms_geo,0.8125,0
000000001353.png,none,D_ecc,1.0,1
000000001353.png,none,E_ms_ecc,1.0,1
000000001353.png,none,F_ms_ecc_geo,1.0,1
000000001353.png,center_crop_0.5,A_base,0.5,0
000000001353.png,center_crop_0.5,B_ms,0.5,0
000000001353.png,center_crop_0.5,C_ms_geo,0.5,0
000000001353.png,center_crop_0.5,D_ecc,1.0,1
000000001353.png,center_crop_0.5,E_ms_ecc,1.0,1
