image,attack,bit_accuracy,message_success,ecc_mode,payload_bits
000000426241.png,none,1.000000,1,rep4_interleaved,8
000000426241.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000426241.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000426241.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000426241.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000426241.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000426241.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000426241.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000426241.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000426241.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000426253.png,none,1.000000,1,rep4_interleaved,8
000000426253.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000426253.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000426253.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000426253.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000426253.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000426253.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000426253.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000426253.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000426253.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000426268.png,none,1.000000,1,rep4_interleaved,8
000000426268.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000426268.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000426268.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000426268.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000426268.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000426268.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000426268.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000426268.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000426268.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000426297.png,none,1.000000,1,rep4_interleaved,8
000000426297.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000426297.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000426297.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000426297.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000426297.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000426297.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000426297.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000426297.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000426297.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000426329.png,none,1.000000,1,rep4_interleaved,8
000000426329.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000426329.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000426329.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000426329.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000426329.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000426329.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000426329.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000426329.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000426329.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000426372.png,none,1.000000,1,rep4_interleaved,8
000000426372.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000426372.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000426372.png,random_crop_0.5,0.875000,0,rep4_interleaved,8
000000426372.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000426372.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000426372.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000426372.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000426372.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000426372.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000426376.png,none,1.000000,1,rep4_interleaved,8
000000426376.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000426376.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000426376.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000426376.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000426376.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000426376.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000426376.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000426376.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000426376.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000426795.png,none,1.000000,1,rep4_interleaved,8
000000426795.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000426795.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000426795.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000426795.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000426795.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000426795.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000426795.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000426795.png,resize_0.25,0.750000,0,rep4_interleaved,8
000000426795.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000426836.png,none,1.000000,1,rep4_interleaved,8
000000426836.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000426836.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000426836.png,random_crop_0.5,1.000000,1,rep4_interleaved,8
000000426836.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000426836.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000426836.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000426836.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000426836.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000426836.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427034.png,none,1.000000,1,rep4_interleaved,8
000000427034.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427034.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427034.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000427034.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427034.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427034.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427034.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427034.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000427034.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427055.png,none,1.000000,1,rep4_interleaved,8
000000427055.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427055.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427055.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000427055.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427055.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427055.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427055.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427055.png,resize_0.25,0.875000,0,rep4_interleaved,8
000000427055.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427077.png,none,1.000000,1,rep4_interleaved,8
000000427077.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427077.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427077.png,random_crop_0.5,1.000000,1,rep4_interleaved,8
000000427077.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427077.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427077.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427077.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427077.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000427077.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427160.png,none,1.000000,1,rep4_interleaved,8
000000427160.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427160.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427160.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000427160.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427160.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427160.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427160.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427160.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000427160.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427256.png,none,1.000000,1,rep4_interleaved,8
000000427256.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427256.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427256.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000427256.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427256.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427256.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427256.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427256.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000427256.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427338.png,none,1.000000,1,rep4_interleaved,8
000000427338.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427338.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427338.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000427338.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427338.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427338.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427338.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427338.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000427338.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427500.png,none,1.000000,1,rep4_interleaved,8
000000427500.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427500.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427500.png,random_crop_0.5,1.000000,1,rep4_interleaved,8
000000427500.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427500.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427500.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427500.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427500.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000427500.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427649.png,none,1.000000,1,rep4_interleaved,8
000000427649.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427649.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427649.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000427649.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427649.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427649.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427649.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427649.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000427649.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427655.png,none,1.000000,1,rep4_interleaved,8
000000427655.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427655.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427655.png,random_crop_0.5,0.750000,0,rep4_interleaved,8
000000427655.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427655.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427655.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427655.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427655.png,resize_0.25,0.750000,0,rep4_interleaved,8
000000427655.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000427997.png,none,1.000000,1,rep4_interleaved,8
000000427997.png,center_crop_0.5,1.000000,1,rep4_interleaved,8
000000427997.png,center_crop_0.75,1.000000,1,rep4_interleaved,8
000000427997.png,random_crop_0.5,1.000000,1,rep4_interleaved,8
000000427997.png,jpeg_q30,1.000000,1,rep4_interleaved,8
000000427997.png,jpeg_q10,1.000000,1,rep4_interleaved,8
000000427997.png,jpeg_q5,1.000000,1,rep4_interleaved,8
000000427997.png,resize_0.5,1.000000,1,rep4_interleaved,8
000000427997.png,resize_0.25,1.000000,1,rep4_interleaved,8
000000427997.png,crop_50_jpeg_30,1.000000,1,rep4_interleaved,8
000000428111.png,none,1.000000,1,rep4_interleaved,8
