image,attack,method,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,best_scale
000000545730.png,center_crop_0.5,single_scale,0.500000,0,9.9876,6.5396,1.0
000000545730.png,center_crop_0.75,single_scale,0.531250,0,9.9876,7.7527,1.0
000000545730.png,random_crop_0.5,single_scale,0.500000,0,9.9876,7.9944,1.0
000000545730.png,jpeg_q30,single_scale,1.000000,1,9.9876,12.9463,1.0
000000545826.png,none,single_scale,1.000000,1,10.4093,10.4093,1.0
000000545826.png,center_crop_0.5,single_scale,0.500000,0,10.4093,6.5435,1.0
000000545826.png,center_crop_0.75,single_scale,0.562500,0,10.4093,7.8663,1.0
000000545826.png,random_crop_0.5,single_scale,0.437500,0,10.4093,7.5253,1.0
000000545826.png,jpeg_q30,single_scale,1.000000,1,10.4093,12.9019,1.0
000000545958.png,none,single_scale,1.000000,1,9.9778,9.9778,1.0
000000545958.png,center_crop_0.5,single_scale,0.500000,0,9.9778,7.0544,1.0
000000545958.png,center_crop_0.75,single_scale,0.531250,0,9.9778,8.1309,1.0
000000545958.png,random_crop_0.5,single_scale,0.468750,0,9.9778,7.7966,1.0
000000545958.png,jpeg_q30,single_scale,1.000000,1,9.9778,12.8863,1.0
000000546011.png,none,single_scale,1.000000,1,10.0443,10.0443,1.0
000000546011.png,center_crop_0.5,single_scale,0.500000,0,10.0443,7.0429,1.0
000000546011.png,center_crop_0.75,single_scale,0.531250,0,10.0443,7.3699,1.0
000000546011.png,random_crop_0.5,single_scale,0.437500,0,10.0443,7.8116,1.0
000000546011.png,jpeg_q30,single_scale,1.000000,1,10.0443,12.8178,1.0
000000546219.png,none,single_scale,1.000000,1,10.3601,10.3601,1.0
000000546219.png,center_crop_0.5,single_scale,0.500000,0,10.3601,7.5582,1.0
000000546219.png,center_crop_0.75,single_scale,0.531250,0,10.3601,8.5952,1.0
000000546219.png,random_crop_0.5,single_scale,0.500000,0,10.3601,7.4552,1.0
000000546219.png,jpeg_q30,single_scale,1.000000,1,10.3601,12.7288,1.0
000000546325.png,none,single_scale,1.000000,1,9.9104,9.9104,1.0
000000546325.png,center_crop_0.5,single_scale,0.500000,0,9.9104,7.8545,1.0
000000546325.png,center_crop_0.75,single_scale,0.531250,0,9.9104,8.8308,1.0
000000546325.png,random_crop_0.5,single_scale,0.625000,0,9.9104,7.6262,1.0
000000546325.png,jpeg_q30,single_scale,1.000000,1,9.9104,12.9262,1.0
000000546475.png,none,single_scale,1.000000,1,10.0119,10.0119,1.0
000000546475.png,center_crop_0.5,single_scale,0.500000,0,10.0119,6.6928,1.0
000000546475.png,center_crop_0.75,single_scale,0.531250,0,10.0119,7.4146,1.0
000000546475.png,random_crop_0.5,single_scale,0.500000,0,10.0119,6.7177,1.0
000000546475.png,jpeg_q30,single_scale,1.000000,1,10.0119,12.9707,1.0
000000546556.png,none,single_scale,1.000000,1,10.2456,10.2456,1.0
000000546556.png,center_crop_0.5,single_scale,0.500000,0,10.2456,6.8499,1.0
000000546556.png,center_crop_0.75,single_scale,0.531250,0,10.2456,8.0916,1.0
000000546556.png,random_crop_0.5,single_scale,0.625000,0,10.2456,7.3569,1.0
000000546556.png,jpeg_q30,single_scale,1.000000,1,10.2456,12.8831,1.0
000000546626.png,none,single_scale,1.000000,1,10.6753,10.6753,1.0
000000546626.png,center_crop_0.5,single_scale,0.500000,0,10.6753,6.9915,1.0
000000546626.png,center_crop_0.75,single_scale,0.500000,0,10.6753,8.7190,1.0
000000546626.png,random_crop_0.5,single_scale,0.500000,0,10.6753,6.5231,1.0
000000546626.png,jpeg_q30,single_scale,1.000000,1,10.6753,12.9300,1.0
000000546659.png,none,single_scale,1.000000,1,10.4815,10.4815,1.0
000000546659.png,center_crop_0.5,single_scale,0.500000,0,10.4815,6.9036,1.0
000000546659.png,center_crop_0.75,single_scale,0.562500,0,10.4815,7.9316,1.0
000000546659.png,random_crop_0.5,single_scale,0.593750,0,10.4815,7.4848,1.0
000000546659.png,jpeg_q30,single_scale,1.000000,1,10.4815,12.8990,1.0
000000546717.png,none,single_scale,1.000000,1,10.1820,10.1820,1.0
000000546717.png,center_crop_0.5,single_scale,0.500000,0,10.1820,7.1080,1.0
000000546717.png,center_crop_0.75,single_scale,0.531250,0,10.1820,7.7940,1.0
000000546717.png,random_crop_0.5,single_scale,0.500000,0,10.1820,6.8355,1.0
000000546717.png,jpeg_q30,single_scale,1.000000,1,10.1820,12.8838,1.0
000000546823.png,none,single_scale,1.000000,1,10.1533,10.1533,1.0
000000546823.png,center_crop_0.5,single_scale,0.500000,0,10.1533,6.6527,1.0
000000546823.png,center_crop_0.75,single_scale,0.531250,0,10.1533,7.3662,1.0
000000546823.png,random_crop_0.5,single_scale,0.593750,0,10.1533,7.5326,1.0
000000546823.png,jpeg_q30,single_scale,1.000000,1,10.1533,12.8599,1.0
000000546826.png,none,single_scale,1.000000,1,10.8757,10.8757,1.0
000000546826.png,center_crop_0.5,single_scale,0.500000,0,10.8757,7.6532,1.0
000000546826.png,center_crop_0.75,single_scale,0.562500,0,10.8757,8.4141,1.0
000000546826.png,random_crop_0.5,single_scale,0.562500,0,10.8757,7.4148,1.0
000000546826.png,jpeg_q30,single_scale,1.000000,1,10.8757,12.5677,1.0
000000546829.png,none,single_scale,1.000000,1,9.8011,9.8011,1.0
000000546829.png,center_crop_0.5,single_scale,0.500000,0,9.8011,7.2758,1.0
000000546829.png,center_crop_0.75,single_scale,0.531250,0,9.8011,8.7311,1.0
000000546829.png,random_crop_0.5,single_scale,0.468750,0,9.8011,8.9510,1.0
000000546829.png,jpeg_q30,single_scale,1.000000,1,9.8011,12.8914,1.0
000000546964.png,none,single_scale,1.000000,1,10.2148,10.2148,1.0
000000546964.png,center_crop_0.5,single_scale,0.500000,0,10.2148,6.3865,1.0
000000546964.png,center_crop_0.75,single_scale,0.531250,0,10.2148,7.3207,1.0
000000546964.png,random_crop_0.5,single_scale,0.500000,0,10.2148,7.5247,1.0
000000546964.png,jpeg_q30,single_scale,1.000000,1,10.2148,12.8895,1.0
000000546976.png,none,single_scale,1.000000,1,10.5173,10.5173,1.0
000000546976.png,center_crop_0.5,single_scale,0.500000,0,10.5173,6.9187,1.0
000000546976.png,center_crop_0.75,single_scale,0.531250,0,10.5173,7.9303,1.0
000000546976.png,random_crop_0.5,single_scale,0.468750,0,10.5173,7.0332,1.0
000000546976.png,jpeg_q30,single_scale,1.000000,1,10.5173,12.9378,1.0
000000547144.png,none,single_scale,1.000000,1,10.2947,10.2947,1.0
000000547144.png,center_crop_0.5,single_scale,0.500000,0,10.2947,6.8278,1.0
000000547144.png,center_crop_0.75,single_scale,0.500000,0,10.2947,7.9485,1.0
000000547144.png,random_crop_0.5,single_scale,0.375000,0,10.2947,7.3525,1.0
000000547144.png,jpeg_q30,single_scale,1.000000,1,10.2947,12.8365,1.0
000000547336.png,none,single_scale,1.000000,1,10.1220,10.1220,1.0
000000547336.png,center_crop_0.5,single_scale,0.500000,0,10.1220,7.5079,1.0
000000547336.png,center_crop_0.75,single_scale,0.531250,0,10.1220,8.4898,1.0
000000547336.png,random_crop_0.5,single_scale,0.500000,0,10.1220,8.0626,1.0
000000547336.png,jpeg_q30,single_scale,1.000000,1,10.1220,12.9610,1.0
000000547383.png,none,single_scale,1.000000,1,10.0164,10.0164,1.0
000000547383.png,center_crop_0.5,single_scale,0.500000,0,10.0164,6.6841,1.0
000000547383.png,center_crop_0.75,single_scale,0.531250,0,10.0164,7.2489,1.0
000000547383.png,random_crop_0.5,single_scale,0.562500,0,10.0164,7.2146,1.0
000000547383.png,jpeg_q30,single_scale,1.000000,1,10.0164,12.7345,1.0
000000547502.png,none,single_scale,1.000000,1,9.8315,9.8315,1.0
000000547502.png,center_crop_0.5,single_scale,0.531250,0,9.8315,7.0257,1.0
000000547502.png,center_crop_0.75,single_scale,0.531250,0,9.8315,7.8950,1.0
000000547502.png,random_crop_0.5,single_scale,0.468750,0,9.8315,7.7155,1.0
000000547502.png,jpeg_q30,single_scale,1.000000,1,9.8315,12.8671,1.0
000000547519.png,none,single_scale,1.000000,1,10.1686,10.1686,1.0
000000547519.png,center_crop_0.5,single_scale,0.500000,0,10.1686,7.1748,1.0
000000547519.png,center_crop_0.75,single_scale,0.531250,0,10.1686,8.2327,1.0
000000547519.png,random_crop_0.5,single_scale,0.468750,0,10.1686,7.7979,1.0
000000547519.png,jpeg_q30,single_scale,1.000000,1,10.1686,12.9869,1.0
000000547816.png,none,single_scale,1.000000,1,10.0567,10.0567,1.0
000000547816.png,center_crop_0.5,single_scale,0.500000,0,10.0567,7.4698,1.0
000000547816.png,center_crop_0.75,single_scale,0.531250,0,10.0567,8.3061,1.0
000000547816.png,random_crop_0.5,single_scale,0.500000,0,10.0567,8.1689,1.0
000000547816.png,jpeg_q30,single_scale,1.000000,1,10.0567,12.8664,1.0
000000547854.png,none,single_scale,1.000000,1,10.2647,10.2647,1.0
000000547854.png,center_crop_0.5,single_scale,0.500000,0,10.2647,6.6658,1.0
000000547854.png,center_crop_0.75,single_scale,0.500000,0,10.2647,7.7287,1.0
000000547854.png,random_crop_0.5,single_scale,0.593750,0,10.2647,7.5157,1.0
000000547854.png,jpeg_q30,single_scale,0.968750,0,10.2647,12.9135,1.0
000000547886.png,none,single_scale,1.000000,1,9.7974,9.7974,1.0
000000547886.png,center_crop_0.5,single_scale,0.500000,0,9.7974,7.1177,1.0
000000547886.png,center_crop_0.75,single_scale,0.531250,0,9.7974,8.0629,1.0
000000547886.png,random_crop_0.5,single_scale,0.468750,0,9.7974,8.1805,1.0
000000547886.png,jpeg_q30,single_scale,1.000000,1,9.7974,12.9815,1.0
000000548246.png,none,single_scale,1.000000,1,10.3195,10.3195,1.0
000000548246.png,center_crop_0.5,single_scale,0.500000,0,10.3195,6.7290,1.0
000000548246.png,center_crop_0.75,single_scale,0.531250,0,10.3195,7.2605,1.0
000000548246.png,random_crop_0.5,single_scale,0.468750,0,10.3195,6.8731,1.0
000000548246.png,jpeg_q30,single_scale,1.000000,1,10.3195,12.9522,1.0
000000548267.png,none,single_scale,1.000000,1,10.0594,10.0594,1.0
000000548267.png,center_crop_0.5,single_scale,0.500000,0,10.0594,7.5680,1.0
000000548267.png,center_crop_0.75,single_scale,0.531250,0,10.0594,8.5912,1.0
000000548267.png,random_crop_0.5,single_scale,0.531250,0,10.0594,7.8856,1.0
000000548267.png,jpeg_q30,single_scale,1.000000,1,10.0594,13.0167,1.0
000000548339.png,none,single_scale,1.000000,1,9.9653,9.9653,1.0
000000548339.png,center_crop_0.5,single_scale,0.500000,0,9.9653,6.8756,1.0
000000548339.png,center_crop_0.75,single_scale,0.500000,0,9.9653,7.9342,1.0
000000548339.png,random_crop_0.5,single_scale,0.500000,0,9.9653,7.0496,1.0
000000548339.png,jpeg_q30,single_scale,1.000000,1,9.9653,12.9331,1.0
000000548506.png,none,single_scale,1.000000,1,10.3076,10.3076,1.0
000000548506.png,center_crop_0.5,single_scale,0.500000,0,10.3076,6.7721,1.0
000000548506.png,center_crop_0.75,single_scale,0.531250,0,10.3076,8.0273,1.0
000000548506.png,random_crop_0.5,single_scale,0.468750,0,10.3076,7.0730,1.0
000000548506.png,jpeg_q30,single_scale,1.000000,1,10.3076,12.8672,1.0
000000548524.png,none,single_scale,1.000000,1,9.8852,9.8852,1.0
000000548524.png,center_crop_0.5,single_scale,0.500000,0,9.8852,7.0610,1.0
000000548524.png,center_crop_0.75,single_scale,0.531250,0,9.8852,8.0324,1.0
000000548524.png,random_crop_0.5,single_scale,0.500000,0,9.8852,7.9014,1.0
000000548524.png,jpeg_q30,single_scale,1.000000,1,9.8852,12.9560,1.0
000000548555.png,none,single_scale,1.000000,1,10.1841,10.1841,1.0
000000548555.png,center_crop_0.5,single_scale,0.500000,0,10.1841,7.1518,1.0
000000548555.png,center_crop_0.75,single_scale,0.531250,0,10.1841,8.0681,1.0
000000548555.png,random_crop_0.5,single_scale,0.500000,0,10.1841,7.2182,1.0
000000548555.png,jpeg_q30,single_scale,1.000000,1,10.1841,12.9814,1.0
000000548780.png,none,single_scale,1.000000,1,10.3412,10.3412,1.0
000000548780.png,center_crop_0.5,single_scale,0.500000,0,10.3412,5.5340,1.0
000000548780.png,center_crop_0.75,single_scale,0.531250,0,10.3412,5.7475,1.0
000000548780.png,random_crop_0.5,single_scale,0.500000,0,10.3412,7.1875,1.0
000000548780.png,jpeg_q30,single_scale,1.000000,1,10.3412,12.7608,1.0
000000549055.png,none,single_scale,1.000000,1,10.0724,10.0724,1.0
000000549055.png,center_crop_0.5,single_scale,0.500000,0,10.0724,6.5168,1.0
000000549055.png,center_crop_0.75,single_scale,0.531250,0,10.0724,7.4238,1.0
000000549055.png,random_crop_0.5,single_scale,0.562500,0,10.0724,6.5820,1.0
000000549055.png,jpeg_q30,single_scale,1.000000,1,10.0724,12.9005,1.0
000000549136.png,none,single_scale,1.000000,1,10.4935,10.4935,1.0
000000549136.png,center_crop_0.5,single_scale,0.500000,0,10.4935,7.2933,1.0
000000549136.png,center_crop_0.75,single_scale,0.531250,0,10.4935,8.7677,1.0
000000549136.png,random_crop_0.5,single_scale,0.593750,0,10.4935,7.7635,1.0
000000549136.png,jpeg_q30,single_scale,1.000000,1,10.4935,12.9733,1.0
000000549167.png,none,single_scale,1.000000,1,10.6165,10.6165,1.0
000000549167.png,center_crop_0.5,single_scale,0.500000,0,10.6165,6.6376,1.0
000000549167.png,center_crop_0.75,single_scale,0.562500,0,10.6165,8.4916,1.0
000000549167.png,random_crop_0.5,single_scale,0.437500,0,10.6165,6.4420,1.0
000000549167.png,jpeg_q30,single_scale,1.000000,1,10.6165,12.8353,1.0
000000549220.png,none,single_scale,1.000000,1,10.2207,10.2207,1.0
000000549220.png,center_crop_0.5,single_scale,0.500000,0,10.2207,5.9900,1.0
000000549220.png,center_crop_0.75,single_scale,0.531250,0,10.2207,6.9581,1.0
000000549220.png,random_crop_0.5,single_scale,0.468750,0,10.2207,6.5469,1.0
000000549220.png,jpeg_q30,single_scale,1.000000,1,10.2207,12.9263,1.0
000000549390.png,none,single_scale,1.000000,1,9.9750,9.9750,1.0
000000549390.png,center_crop_0.5,single_scale,0.500000,0,9.9750,6.6090,1.0
000000549390.png,center_crop_0.75,single_scale,0.531250,0,9.9750,7.3766,1.0
000000549390.png,random_crop_0.5,single_scale,0.562500,0,9.9750,6.8845,1.0
000000549390.png,jpeg_q30,single_scale,1.000000,1,9.9750,12.8527,1.0
000000549674.png,none,single_scale,1.000000,1,10.5834,10.5834,1.0
000000549674.png,center_crop_0.5,single_scale,0.500000,0,10.5834,6.7225,1.0
000000549674.png,center_crop_0.75,single_scale,0.500000,0,10.5834,7.5308,1.0
000000549674.png,random_crop_0.5,single_scale,0.625000,0,10.5834,6.7378,1.0
000000549674.png,jpeg_q30,single_scale,1.000000,1,10.5834,12.9006,1.0
000000549738.png,none,single_scale,1.000000,1,10.1527,10.1527,1.0
000000549738.png,center_crop_0.5,single_scale,0.500000,0,10.1527,6.6064,1.0
000000549738.png,center_crop_0.75,single_scale,0.531250,0,10.1527,7.8568,1.0
000000549738.png,random_crop_0.5,single_scale,0.531250,0,10.1527,6.5957,1.0
000000549738.png,jpeg_q30,single_scale,1.000000,1,10.1527,12.9506,1.0
000000549930.png,none,single_scale,1.000000,1,10.4703,10.4703,1.0
000000549930.png,center_crop_0.5,single_scale,0.500000,0,10.4703,7.7116,1.0
000000549930.png,center_crop_0.75,single_scale,0.531250,0,10.4703,8.4507,1.0
000000549930.png,random_crop_0.5,single_scale,0.531250,0,10.4703,9.5999,1.0
000000549930.png,jpeg_q30,single_scale,1.000000,1,10.4703,12.9852,1.0
000000550084.png,none,single_scale,1.000000,1,9.9303,9.9303,1.0
000000550084.png,center_crop_0.5,single_scale,0.500000,0,9.9303,7.1058,1.0
000000550084.png,center_crop_0.75,single_scale,0.531250,0,9.9303,8.4958,1.0
000000550084.png,random_crop_0.5,single_scale,0.500000,0,9.9303,9.3244,1.0
000000550084.png,jpeg_q30,single_scale,1.000000,1,9.9303,12.9213,1.0
000000550322.png,none,single_scale,1.000000,1,10.3695,10.3695,1.0
000000550322.png,center_crop_0.5,single_scale,0.500000,0,10.3695,7.2283,1.0
000000550322.png,center_crop_0.75,single_scale,0.531250,0,10.3695,7.7185,1.0
000000550322.png,random_crop_0.5,single_scale,0.500000,0,10.3695,7.9390,1.0
000000550322.png,jpeg_q30,single_scale,1.000000,1,10.3695,12.9688,1.0
000000550349.png,none,single_scale,1.000000,1,9.9149,9.9149,1.0
000000550349.png,center_crop_0.5,single_scale,0.500000,0,9.9149,6.6424,1.0
000000550349.png,center_crop_0.75,single_scale,0.531250,0,9.9149,7.5317,1.0
000000550349.png,random_crop_0.5,single_scale,0.468750,0,9.9149,7.6564,1.0
000000550349.png,jpeg_q30,single_scale,1.000000,1,9.9149,12.8559,1.0
