image,scaling_w,attack,message,predicted,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
gauguin_256.jpg,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.9355,41.9355,33213,0
gauguin_256.jpg,2.0000,jpeg_q50,01000110001000101101011111111101,11000110101100101101011111111101,0.906250,0,41.9355,31.6497,32561,0
gauguin_256.jpg,2.0000,jpeg_q30,01000110001000101101011111111101,00010110001100101101011011010101,0.812500,0,41.9355,29.9668,46488,0
gauguin_256.jpg,2.0000,jpeg_q20,01000110001000101101011111111101,10000000100000101101000000001001,0.562500,0,41.9355,28.6008,44826,0
gauguin_256.jpg,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.9355,33.4260,33377,0
gauguin_256.jpg,2.0000,resize_0.25,01000110001000101101011111111101,01100110001000101101011111111101,0.968750,0,41.9355,28.9190,33712,0
gauguin_256.jpg,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,11100110100000101101011111111101,0.875000,0,41.9355,27.9263,39208,0
gauguin_256.jpg,2.0000,center_crop_0.5,01000110001000101101011111111101,01000010101000001101011111110101,0.875000,0,41.9355,13.0399,35971,0
seabackground.jpg,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,40.9731,40.9731,32736,0
seabackground.jpg,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,40.9731,27.3199,29190,0
seabackground.jpg,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,40.9731,25.2329,23689,0
seabackground.jpg,2.0000,jpeg_q20,01000110001000101101011111111101,00000000000000000000010001010010,0.500000,0,40.9731,23.8199,2978,0
seabackground.jpg,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,40.9731,21.5593,32688,0
seabackground.jpg,2.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,40.9731,20.7126,32718,0
seabackground.jpg,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,40.9731,20.6707,28830,0
seabackground.jpg,2.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,40.9731,14.4035,53576,0
trex_bike.jpg,2.0000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.0483,41.0483,32113,0
trex_bike.jpg,2.0000,jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.0483,31.4183,27687,0
trex_bike.jpg,2.0000,jpeg_q30,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.0483,29.7774,23710,0
trex_bike.jpg,2.0000,jpeg_q20,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.0483,28.5024,22815,0
trex_bike.jpg,2.0000,resize_0.5,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.0483,28.5735,32160,0
trex_bike.jpg,2.0000,resize_0.25,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.0483,24.7120,32175,0
trex_bike.jpg,2.0000,resize_0.25_jpeg_q50,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,41.0483,24.5255,28269,0
trex_bike.jpg,2.0000,center_crop_0.5,01000110001000101101011111111101,01000110001000101101011111011101,0.968750,0,41.0483,11.1386,65498,0
alpaca.jpg,2.5000,none,01000110001000101101011111111101,01000110001000101101011111111101,1.000000,1,36.4172,36.4172,32636,0
