image,attack,method,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,best_scale
000000191013.png,random_crop_0.5,multi_scale,0.781250,0,10.1870,8.0165,0.50
000000191013.png,jpeg_q30,single_scale,1.000000,1,10.1870,12.8681,1.0
000000191013.png,jpeg_q30,multi_scale,1.000000,1,10.1870,12.8681,1.00
000000191288.png,none,single_scale,1.000000,1,10.2127,10.2127,1.0
000000191288.png,none,multi_scale,1.000000,1,10.2127,10.2127,1.00
000000191288.png,center_crop_0.5,single_scale,0.500000,0,10.2127,6.6223,1.0
000000191288.png,center_crop_0.5,multi_scale,1.000000,1,10.2127,6.6223,0.50
000000191288.png,center_crop_0.75,single_scale,0.531250,0,10.2127,7.2265,1.0
000000191288.png,center_crop_0.75,multi_scale,1.000000,1,10.2127,7.2265,0.75
000000191288.png,random_crop_0.5,single_scale,0.531250,0,10.2127,7.2511,1.0
000000191288.png,random_crop_0.5,multi_scale,0.656250,0,10.2127,7.2511,0.50
000000191288.png,jpeg_q30,single_scale,1.000000,1,10.2127,12.9221,1.0
000000191288.png,jpeg_q30,multi_scale,1.000000,1,10.2127,12.9221,1.00
000000191471.png,none,single_scale,1.000000,1,10.2301,10.2301,1.0
000000191471.png,none,multi_scale,1.000000,1,10.2301,10.2301,1.00
000000191471.png,center_crop_0.5,single_scale,0.500000,0,10.2301,6.0084,1.0
000000191471.png,center_crop_0.5,multi_scale,1.000000,1,10.2301,6.0084,0.50
000000191471.png,center_crop_0.75,single_scale,0.531250,0,10.2301,6.6992,1.0
000000191471.png,center_crop_0.75,multi_scale,1.000000,1,10.2301,6.6992,0.75
000000191471.png,random_crop_0.5,single_scale,0.468750,0,10.2301,6.7302,1.0
000000191471.png,random_crop_0.5,multi_scale,0.750000,0,10.2301,6.7302,0.50
000000191471.png,jpeg_q30,single_scale,1.000000,1,10.2301,12.8841,1.0
000000191471.png,jpeg_q30,multi_scale,1.000000,1,10.2301,12.8841,1.00
000000191580.png,none,single_scale,1.000000,1,10.3300,10.3300,1.0
000000191580.png,none,multi_scale,1.000000,1,10.3300,10.3300,1.00
000000191580.png,center_crop_0.5,single_scale,0.500000,0,10.3300,6.6228,1.0
000000191580.png,center_crop_0.5,multi_scale,1.000000,1,10.3300,6.6228,0.50
000000191580.png,center_crop_0.75,single_scale,0.531250,0,10.3300,6.9471,1.0
000000191580.png,center_crop_0.75,multi_scale,1.000000,1,10.3300,6.9471,0.75
000000191580.png,random_crop_0.5,single_scale,0.437500,0,10.3300,6.6878,1.0
000000191580.png,random_crop_0.5,multi_scale,0.687500,0,10.3300,6.6878,0.50
000000191580.png,jpeg_q30,single_scale,1.000000,1,10.3300,12.8635,1.0
000000191580.png,jpeg_q30,multi_scale,1.000000,1,10.3300,12.8635,1.00
000000191614.png,none,single_scale,1.000000,1,10.2716,10.2716,1.0
000000191614.png,none,multi_scale,1.000000,1,10.2716,10.2716,1.00
000000191614.png,center_crop_0.5,single_scale,0.500000,0,10.2716,6.1996,1.0
000000191614.png,center_crop_0.5,multi_scale,1.000000,1,10.2716,6.1996,0.50
000000191614.png,center_crop_0.75,single_scale,0.531250,0,10.2716,7.4035,1.0
000000191614.png,center_crop_0.75,multi_scale,1.000000,1,10.2716,7.4035,0.75
000000191614.png,random_crop_0.5,single_scale,0.375000,0,10.2716,8.0531,1.0
000000191614.png,random_crop_0.5,multi_scale,0.687500,0,10.2716,8.0531,0.50
000000191614.png,jpeg_q30,single_scale,1.000000,1,10.2716,12.8578,1.0
000000191614.png,jpeg_q30,multi_scale,1.000000,1,10.2716,12.8578,1.00
000000191672.png,none,single_scale,1.000000,1,10.3896,10.3896,1.0
000000191672.png,none,multi_scale,1.000000,1,10.3896,10.3896,1.00
000000191672.png,center_crop_0.5,single_scale,0.500000,0,10.3896,7.1774,1.0
000000191672.png,center_crop_0.5,multi_scale,1.000000,1,10.3896,7.1774,0.50
000000191672.png,center_crop_0.75,single_scale,0.531250,0,10.3896,8.5587,1.0
000000191672.png,center_crop_0.75,multi_scale,1.000000,1,10.3896,8.5587,0.75
000000191672.png,random_crop_0.5,single_scale,0.500000,0,10.3896,7.6415,1.0
000000191672.png,random_crop_0.5,multi_scale,0.593750,0,10.3896,7.6415,0.50
000000191672.png,jpeg_q30,single_scale,1.000000,1,10.3896,12.9432,1.0
000000191672.png,jpeg_q30,multi_scale,1.000000,1,10.3896,12.9432,1.00
000000191761.png,none,single_scale,1.000000,1,10.1910,10.1910,1.0
000000191761.png,none,multi_scale,1.000000,1,10.1910,10.1910,1.00
000000191761.png,center_crop_0.5,single_scale,0.500000,0,10.1910,6.4652,1.0
000000191761.png,center_crop_0.5,multi_scale,1.000000,1,10.1910,6.4652,0.50
000000191761.png,center_crop_0.75,single_scale,0.531250,0,10.1910,7.8259,1.0
000000191761.png,center_crop_0.75,multi_scale,1.000000,1,10.1910,7.8259,0.75
000000191761.png,random_crop_0.5,single_scale,0.531250,0,10.1910,6.5679,1.0
000000191761.png,random_crop_0.5,multi_scale,0.625000,0,10.1910,6.5679,0.50
000000191761.png,jpeg_q30,single_scale,1.000000,1,10.1910,12.8497,1.0
000000191761.png,jpeg_q30,multi_scale,1.000000,1,10.1910,12.8497,1.00
000000191845.png,none,single_scale,1.000000,1,10.0333,10.0333,1.0
000000191845.png,none,multi_scale,1.000000,1,10.0333,10.0333,1.00
000000191845.png,center_crop_0.5,single_scale,0.500000,0,10.0333,6.3579,1.0
000000191845.png,center_crop_0.5,multi_scale,1.000000,1,10.0333,6.3579,0.50
000000191845.png,center_crop_0.75,single_scale,0.531250,0,10.0333,6.9573,1.0
000000191845.png,center_crop_0.75,multi_scale,1.000000,1,10.0333,6.9573,0.75
000000191845.png,random_crop_0.5,single_scale,0.500000,0,10.0333,6.7740,1.0
000000191845.png,random_crop_0.5,multi_scale,0.812500,0,10.0333,6.7740,0.50
000000191845.png,jpeg_q30,single_scale,1.000000,1,10.0333,12.8598,1.0
000000191845.png,jpeg_q30,multi_scale,1.000000,1,10.0333,12.8598,1.00
000000192047.png,none,single_scale,1.000000,1,9.2585,9.2585,1.0
000000192047.png,none,multi_scale,1.000000,1,9.2585,9.2585,1.00
000000192047.png,center_crop_0.5,single_scale,0.500000,0,9.2585,7.0201,1.0
000000192047.png,center_crop_0.5,multi_scale,1.000000,1,9.2585,7.0201,0.50
000000192047.png,center_crop_0.75,single_scale,0.531250,0,9.2585,8.3923,1.0
000000192047.png,center_crop_0.75,multi_scale,1.000000,1,9.2585,8.3923,0.75
000000192047.png,random_crop_0.5,single_scale,0.562500,0,9.2585,8.5476,1.0
000000192047.png,random_crop_0.5,multi_scale,0.781250,0,9.2585,8.5476,0.50
000000192047.png,jpeg_q30,single_scale,1.000000,1,9.2585,12.8470,1.0
000000192047.png,jpeg_q30,multi_scale,1.000000,1,9.2585,12.8470,1.00
000000192191.png,none,single_scale,1.000000,1,10.4190,10.4190,1.0
000000192191.png,none,multi_scale,1.000000,1,10.4190,10.4190,1.00
000000192191.png,center_crop_0.5,single_scale,0.500000,0,10.4190,6.7959,1.0
000000192191.png,center_crop_0.5,multi_scale,1.000000,1,10.4190,6.7959,0.50
000000192191.png,center_crop_0.75,single_scale,0.531250,0,10.4190,7.5783,1.0
000000192191.png,center_crop_0.75,multi_scale,1.000000,1,10.4190,7.5783,0.75
000000192191.png,random_crop_0.5,single_scale,0.531250,0,10.4190,7.0261,1.0
000000192191.png,random_crop_0.5,multi_scale,0.718750,0,10.4190,7.0261,0.50
000000192191.png,jpeg_q30,single_scale,1.000000,1,10.4190,12.8538,1.0
000000192191.png,jpeg_q30,multi_scale,1.000000,1,10.4190,12.8538,1.00
000000192607.png,none,single_scale,1.000000,1,10.1742,10.1742,1.0
000000192607.png,none,multi_scale,1.000000,1,10.1742,10.1742,1.00
000000192607.png,center_crop_0.5,single_scale,0.500000,0,10.1742,6.5148,1.0
000000192607.png,center_crop_0.5,multi_scale,1.000000,1,10.1742,6.5148,0.50
000000192607.png,center_crop_0.75,single_scale,0.531250,0,10.1742,7.4412,1.0
000000192607.png,center_crop_0.75,multi_scale,1.000000,1,10.1742,7.4412,0.75
000000192607.png,random_crop_0.5,single_scale,0.500000,0,10.1742,6.5096,1.0
000000192607.png,random_crop_0.5,multi_scale,0.562500,0,10.1742,6.5096,0.50
000000192607.png,jpeg_q30,single_scale,1.000000,1,10.1742,12.8975,1.0
000000192607.png,jpeg_q30,multi_scale,1.000000,1,10.1742,12.8975,1.00
000000192670.png,none,single_scale,1.000000,1,9.9146,9.9146,1.0
000000192670.png,none,multi_scale,1.000000,1,9.9146,9.9146,1.00
000000192670.png,center_crop_0.5,single_scale,0.500000,0,9.9146,6.7544,1.0
000000192670.png,center_crop_0.5,multi_scale,1.000000,1,9.9146,6.7544,0.50
000000192670.png,center_crop_0.75,single_scale,0.531250,0,9.9146,7.5704,1.0
000000192670.png,center_crop_0.75,multi_scale,1.000000,1,9.9146,7.5704,0.75
000000192670.png,random_crop_0.5,single_scale,0.500000,0,9.9146,6.9199,1.0
000000192670.png,random_crop_0.5,multi_scale,0.906250,0,9.9146,6.9199,0.50
000000192670.png,jpeg_q30,single_scale,1.000000,1,9.9146,12.7503,1.0
000000192670.png,jpeg_q30,multi_scale,1.000000,1,9.9146,12.7503,1.00
000000192699.png,none,single_scale,1.000000,1,10.1026,10.1026,1.0
000000192699.png,none,multi_scale,1.000000,1,10.1026,10.1026,1.00
000000192699.png,center_crop_0.5,single_scale,0.500000,0,10.1026,6.6931,1.0
000000192699.png,center_crop_0.5,multi_scale,1.000000,1,10.1026,6.6931,0.50
000000192699.png,center_crop_0.75,single_scale,0.531250,0,10.1026,7.3710,1.0
000000192699.png,center_crop_0.75,multi_scale,1.000000,1,10.1026,7.3710,0.75
000000192699.png,random_crop_0.5,single_scale,0.531250,0,10.1026,7.6932,1.0
000000192699.png,random_crop_0.5,multi_scale,0.562500,0,10.1026,7.6932,0.50
000000192699.png,jpeg_q30,single_scale,1.000000,1,10.1026,12.9045,1.0
000000192699.png,jpeg_q30,multi_scale,1.000000,1,10.1026,12.9045,1.00
000000192716.png,none,single_scale,1.000000,1,10.3636,10.3636,1.0
000000192716.png,none,multi_scale,1.000000,1,10.3636,10.3636,1.00
000000192716.png,center_crop_0.5,single_scale,0.500000,0,10.3636,5.7425,1.0
000000192716.png,center_crop_0.5,multi_scale,1.000000,1,10.3636,5.7425,0.50
000000192716.png,center_crop_0.75,single_scale,0.500000,0,10.3636,7.1312,1.0
000000192716.png,center_crop_0.75,multi_scale,1.000000,1,10.3636,7.1312,0.75
000000192716.png,random_crop_0.5,single_scale,0.500000,0,10.3636,5.6608,1.0
000000192716.png,random_crop_0.5,multi_scale,0.718750,0,10.3636,5.6608,0.50
000000192716.png,jpeg_q30,single_scale,1.000000,1,10.3636,12.8500,1.0
000000192716.png,jpeg_q30,multi_scale,1.000000,1,10.3636,12.8500,1.00
000000192871.png,none,single_scale,1.000000,1,10.7342,10.7342,1.0
000000192871.png,none,multi_scale,1.000000,1,10.7342,10.7342,1.00
000000192871.png,center_crop_0.5,single_scale,0.500000,0,10.7342,7.5339,1.0
000000192871.png,center_crop_0.5,multi_scale,1.000000,1,10.7342,7.5339,0.50
000000192871.png,center_crop_0.75,single_scale,0.593750,0,10.7342,8.8055,1.0
000000192871.png,center_crop_0.75,multi_scale,1.000000,1,10.7342,8.8055,0.75
000000192871.png,random_crop_0.5,single_scale,0.406250,0,10.7342,8.0072,1.0
000000192871.png,random_crop_0.5,multi_scale,0.625000,0,10.7342,8.0072,0.50
000000192871.png,jpeg_q30,single_scale,0.968750,0,10.7342,12.8580,1.0
000000192871.png,jpeg_q30,multi_scale,0.968750,0,10.7342,12.8580,1.00
000000192904.png,none,single_scale,1.000000,1,10.1788,10.1788,1.0
000000192904.png,none,multi_scale,1.000000,1,10.1788,10.1788,1.00
000000192904.png,center_crop_0.5,single_scale,0.500000,0,10.1788,6.3577,1.0
000000192904.png,center_crop_0.5,multi_scale,1.000000,1,10.1788,6.3577,0.50
000000192904.png,center_crop_0.75,single_scale,0.531250,0,10.1788,7.8560,1.0
000000192904.png,center_crop_0.75,multi_scale,1.000000,1,10.1788,7.8560,0.75
000000192904.png,random_crop_0.5,single_scale,0.500000,0,10.1788,7.0143,1.0
000000192904.png,random_crop_0.5,multi_scale,0.843750,0,10.1788,7.0143,0.50
000000192904.png,jpeg_q30,single_scale,1.000000,1,10.1788,12.9435,1.0
000000192904.png,jpeg_q30,multi_scale,1.000000,1,10.1788,12.9435,1.00
000000192964.png,none,single_scale,1.000000,1,10.7344,10.7344,1.0
000000192964.png,none,multi_scale,1.000000,1,10.7344,10.7344,1.00
000000192964.png,center_crop_0.5,single_scale,0.500000,0,10.7344,7.0489,1.0
000000192964.png,center_crop_0.5,multi_scale,1.000000,1,10.7344,7.0489,0.50
000000192964.png,center_crop_0.75,single_scale,0.531250,0,10.7344,8.1256,1.0
000000192964.png,center_crop_0.75,multi_scale,1.000000,1,10.7344,8.1256,0.75
000000192964.png,random_crop_0.5,single_scale,0.500000,0,10.7344,6.7787,1.0
000000192964.png,random_crop_0.5,multi_scale,0.812500,0,10.7344,6.7787,0.50
000000192964.png,jpeg_q30,single_scale,1.000000,1,10.7344,12.9514,1.0
000000192964.png,jpeg_q30,multi_scale,1.000000,1,10.7344,12.9514,1.00
000000193162.png,none,single_scale,1.000000,1,9.7593,9.7593,1.0
000000193162.png,none,multi_scale,1.000000,1,9.7593,9.7593,1.00
000000193162.png,center_crop_0.5,single_scale,0.500000,0,9.7593,7.4919,1.0
000000193162.png,center_crop_0.5,multi_scale,1.000000,1,9.7593,7.4919,0.50
000000193162.png,center_crop_0.75,single_scale,0.531250,0,9.7593,8.2838,1.0
000000193162.png,center_crop_0.75,multi_scale,1.000000,1,9.7593,8.2838,0.75
000000193162.png,random_crop_0.5,single_scale,0.375000,0,9.7593,7.1677,1.0
000000193162.png,random_crop_0.5,multi_scale,0.750000,0,9.7593,7.1677,0.50
000000193162.png,jpeg_q30,single_scale,1.000000,1,9.7593,12.9156,1.0
000000193162.png,jpeg_q30,multi_scale,1.000000,1,9.7593,12.9156,1.00
000000193181.png,none,single_scale,1.000000,1,10.0069,10.0069,1.0
000000193181.png,none,multi_scale,1.000000,1,10.0069,10.0069,1.00
000000193181.png,center_crop_0.5,single_scale,0.500000,0,10.0069,7.0218,1.0
000000193181.png,center_crop_0.5,multi_scale,1.000000,1,10.0069,7.0218,0.50
000000193181.png,center_crop_0.75,single_scale,0.531250,0,10.0069,7.9824,1.0
000000193181.png,center_crop_0.75,multi_scale,1.000000,1,10.0069,7.9824,0.75
000000193181.png,random_crop_0.5,single_scale,0.500000,0,10.0069,8.9019,1.0
000000193181.png,random_crop_0.5,multi_scale,0.531250,0,10.0069,8.9019,0.50
000000193181.png,jpeg_q30,single_scale,1.000000,1,10.0069,12.8187,1.0
000000193181.png,jpeg_q30,multi_scale,1.000000,1,10.0069,12.8187,1.00
000000193245.png,none,single_scale,1.000000,1,10.0585,10.0585,1.0
000000193245.png,none,multi_scale,1.000000,1,10.0585,10.0585,1.00
000000193245.png,center_crop_0.5,single_scale,0.500000,0,10.0585,6.9879,1.0
000000193245.png,center_crop_0.5,multi_scale,1.000000,1,10.0585,6.9879,0.50
000000193245.png,center_crop_0.75,single_scale,0.531250,0,10.0585,7.8743,1.0
000000193245.png,center_crop_0.75,multi_scale,1.000000,1,10.0585,7.8743,0.75
000000193245.png,random_crop_0.5,single_scale,0.625000,0,10.0585,8.6084,1.0
000000193245.png,random_crop_0.5,multi_scale,0.750000,0,10.0585,8.6084,0.50
000000193245.png,jpeg_q30,single_scale,1.000000,1,10.0585,12.8758,1.0
000000193245.png,jpeg_q30,multi_scale,1.000000,1,10.0585,12.8758,1.00
000000193348.png,none,single_scale,1.000000,1,10.0877,10.0877,1.0
000000193348.png,none,multi_scale,1.000000,1,10.0877,10.0877,1.00
000000193348.png,center_crop_0.5,single_scale,0.500000,0,10.0877,7.4362,1.0
000000193348.png,center_crop_0.5,multi_scale,1.000000,1,10.0877,7.4362,0.50
000000193348.png,center_crop_0.75,single_scale,0.531250,0,10.0877,8.1296,1.0
000000193348.png,center_crop_0.75,multi_scale,1.000000,1,10.0877,8.1296,0.75
000000193348.png,random_crop_0.5,single_scale,0.500000,0,10.0877,8.1180,1.0
000000193348.png,random_crop_0.5,multi_scale,0.593750,0,10.0877,8.1180,0.50
000000193348.png,jpeg_q30,single_scale,1.000000,1,10.0877,12.8956,1.0
000000193348.png,jpeg_q30,multi_scale,1.000000,1,10.0877,12.8956,1.00
000000193429.png,none,single_scale,1.000000,1,10.6136,10.6136,1.0
000000193429.png,none,multi_scale,1.000000,1,10.6136,10.6136,1.00
000000193429.png,center_crop_0.5,single_scale,0.500000,0,10.6136,6.5287,1.0
000000193429.png,center_crop_0.5,multi_scale,1.000000,1,10.6136,6.5287,0.50
000000193429.png,center_crop_0.75,single_scale,0.593750,0,10.6136,7.9921,1.0
000000193429.png,center_crop_0.75,multi_scale,1.000000,1,10.6136,7.9921,0.75
000000193429.png,random_crop_0.5,single_scale,0.500000,0,10.6136,6.4278,1.0
000000193429.png,random_crop_0.5,multi_scale,0.781250,0,10.6136,6.4278,0.50
000000193429.png,jpeg_q30,single_scale,1.000000,1,10.6136,12.8755,1.0
000000193429.png,jpeg_q30,multi_scale,1.000000,1,10.6136,12.8755,1.00
000000193494.png,none,single_scale,1.000000,1,9.7327,9.7327,1.0
000000193494.png,none,multi_scale,1.000000,1,9.7327,9.7327,1.00
000000193494.png,center_crop_0.5,single_scale,0.500000,0,9.7327,7.1082,1.0
000000193494.png,center_crop_0.5,multi_scale,1.000000,1,9.7327,7.1082,0.50
000000193494.png,center_crop_0.75,single_scale,0.531250,0,9.7327,8.1255,1.0
000000193494.png,center_crop_0.75,multi_scale,1.000000,1,9.7327,8.1255,0.75
000000193494.png,random_crop_0.5,single_scale,0.500000,0,9.7327,8.1189,1.0
000000193494.png,random_crop_0.5,multi_scale,0.593750,0,9.7327,8.1189,0.50
000000193494.png,jpeg_q30,single_scale,1.000000,1,9.7327,12.7911,1.0
000000193494.png,jpeg_q30,multi_scale,1.000000,1,9.7327,12.7911,1.00
000000193674.png,none,single_scale,1.000000,1,9.9138,9.9138,1.0
000000193674.png,none,multi_scale,1.000000,1,9.9138,9.9138,1.00
000000193674.png,center_crop_0.5,single_scale,0.500000,0,9.9138,6.3376,1.0
000000193674.png,center_crop_0.5,multi_scale,1.000000,1,9.9138,6.3376,0.50
000000193674.png,center_crop_0.75,single_scale,0.531250,0,9.9138,7.7994,1.0
000000193674.png,center_crop_0.75,multi_scale,1.000000,1,9.9138,7.7994,0.75
000000193674.png,random_crop_0.5,single_scale,0.562500,0,9.9138,6.9242,1.0
000000193674.png,random_crop_0.5,multi_scale,0.687500,0,9.9138,6.9242,0.50
000000193674.png,jpeg_q30,single_scale,1.000000,1,9.9138,12.9611,1.0
000000193674.png,jpeg_q30,multi_scale,1.000000,1,9.9138,12.9611,1.00
000000193717.png,none,single_scale,1.000000,1,10.6221,10.6221,1.0
000000193717.png,none,multi_scale,1.000000,1,10.6221,10.6221,1.00
000000193717.png,center_crop_0.5,single_scale,0.500000,0,10.6221,7.2284,1.0
000000193717.png,center_crop_0.5,multi_scale,1.000000,1,10.6221,7.2284,0.50
000000193717.png,center_crop_0.75,single_scale,0.531250,0,10.6221,7.9347,1.0
000000193717.png,center_crop_0.75,multi_scale,1.000000,1,10.6221,7.9347,0.75
000000193717.png,random_crop_0.5,single_scale,0.500000,0,10.6221,7.2567,1.0
000000193717.png,random_crop_0.5,multi_scale,0.750000,0,10.6221,7.2567,0.50
000000193717.png,jpeg_q30,single_scale,1.000000,1,10.6221,12.9957,1.0
000000193717.png,jpeg_q30,multi_scale,1.000000,1,10.6221,12.9957,1.00
000000193743.png,none,single_scale,1.000000,1,10.1541,10.1541,1.0
000000193743.png,none,multi_scale,1.000000,1,10.1541,10.1541,1.00
000000193743.png,center_crop_0.5,single_scale,0.500000,0,10.1541,7.3389,1.0
000000193743.png,center_crop_0.5,multi_scale,1.000000,1,10.1541,7.3389,0.50
000000193743.png,center_crop_0.75,single_scale,0.531250,0,10.1541,8.1228,1.0
000000193743.png,center_crop_0.75,multi_scale,1.000000,1,10.1541,8.1228,0.75
000000193743.png,random_crop_0.5,single_scale,0.437500,0,10.1541,7.4529,1.0
000000193743.png,random_crop_0.5,multi_scale,0.687500,0,10.1541,7.4529,0.50
000000193743.png,jpeg_q30,single_scale,1.000000,1,10.1541,12.9531,1.0
000000193743.png,jpeg_q30,multi_scale,1.000000,1,10.1541,12.9531,1.00
000000193884.png,none,single_scale,1.000000,1,9.7868,9.7868,1.0
000000193884.png,none,multi_scale,1.000000,1,9.7868,9.7868,1.00
000000193884.png,center_crop_0.5,single_scale,0.500000,0,9.7868,7.2706,1.0
000000193884.png,center_crop_0.5,multi_scale,1.000000,1,9.7868,7.2706,0.50
000000193884.png,center_crop_0.75,single_scale,0.531250,0,9.7868,8.4366,1.0
000000193884.png,center_crop_0.75,multi_scale,1.000000,1,9.7868,8.4366,0.75
000000193884.png,random_crop_0.5,single_scale,0.531250,0,9.7868,7.9206,1.0
000000193884.png,random_crop_0.5,multi_scale,0.750000,0,9.7868,7.9206,0.50
000000193884.png,jpeg_q30,single_scale,1.000000,1,9.7868,12.9741,1.0
000000193884.png,jpeg_q30,multi_scale,1.000000,1,9.7868,12.9741,1.00
