image,attack,mode,bit_accuracy,message_success
000000022705.png,random_crop_0.5,D_ecc,1.000000,1
000000022705.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000022705.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000022705.png,jpeg_q30,A_base,1.000000,1
000000022705.png,jpeg_q30,B_ms,1.000000,1
000000022705.png,jpeg_q30,C_ms_geo,1.000000,1
000000022705.png,jpeg_q30,D_ecc,1.000000,1
000000022705.png,jpeg_q30,E_ms_ecc,1.000000,1
000000022705.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000022705.png,resize_0.25,A_base,0.906250,0
000000022705.png,resize_0.25,B_ms,0.906250,0
000000022705.png,resize_0.25,C_ms_geo,0.906250,0
000000022705.png,resize_0.25,D_ecc,0.875000,0
000000022705.png,resize_0.25,E_ms_ecc,1.000000,1
000000022705.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000022705.png,rotate_73,A_base,0.437500,0
000000022705.png,rotate_73,B_ms,0.500000,0
000000022705.png,rotate_73,C_ms_geo,0.906250,0
000000022705.png,rotate_73,D_ecc,1.000000,1
000000022705.png,rotate_73,E_ms_ecc,1.000000,1
000000022705.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000022705.png,flip_h,A_base,0.593750,0
000000022705.png,flip_h,B_ms,0.593750,0
000000022705.png,flip_h,C_ms_geo,0.593750,0
000000022705.png,flip_h,D_ecc,0.875000,0
000000022705.png,flip_h,E_ms_ecc,1.000000,1
000000022705.png,flip_h,F_ms_ecc_geo,1.000000,1
000000025228.png,none,A_base,1.000000,1
000000025228.png,none,B_ms,1.000000,1
000000025228.png,none,C_ms_geo,1.000000,1
000000025228.png,none,D_ecc,1.000000,1
000000025228.png,none,E_ms_ecc,1.000000,1
000000025228.png,none,F_ms_ecc_geo,1.000000,1
000000025228.png,center_crop_0.5,A_base,0.500000,0
000000025228.png,center_crop_0.5,B_ms,1.000000,1
000000025228.png,center_crop_0.5,C_ms_geo,1.000000,1
000000025228.png,center_crop_0.5,D_ecc,0.875000,0
000000025228.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000025228.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000025228.png,random_crop_0.5,A_base,0.562500,0
000000025228.png,random_crop_0.5,B_ms,0.718750,0
000000025228.png,random_crop_0.5,C_ms_geo,0.718750,0
000000025228.png,random_crop_0.5,D_ecc,1.000000,1
000000025228.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000025228.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000025228.png,jpeg_q30,A_base,0.968750,0
000000025228.png,jpeg_q30,B_ms,0.968750,0
000000025228.png,jpeg_q30,C_ms_geo,0.968750,0
000000025228.png,jpeg_q30,D_ecc,1.000000,1
000000025228.png,jpeg_q30,E_ms_ecc,1.000000,1
000000025228.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000025228.png,resize_0.25,A_base,0.906250,0
000000025228.png,resize_0.25,B_ms,0.906250,0
000000025228.png,resize_0.25,C_ms_geo,0.906250,0
000000025228.png,resize_0.25,D_ecc,0.750000,0
000000025228.png,resize_0.25,E_ms_ecc,1.000000,1
000000025228.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000025228.png,rotate_73,A_base,0.437500,0
000000025228.png,rotate_73,B_ms,0.500000,0
000000025228.png,rotate_73,C_ms_geo,0.875000,0
000000025228.png,rotate_73,D_ecc,1.000000,1
000000025228.png,rotate_73,E_ms_ecc,1.000000,1
000000025228.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000025228.png,flip_h,A_base,0.625000,0
000000025228.png,flip_h,B_ms,0.625000,0
000000025228.png,flip_h,C_ms_geo,0.625000,0
000000025228.png,flip_h,D_ecc,0.875000,0
000000025228.png,flip_h,E_ms_ecc,1.000000,1
000000025228.png,flip_h,F_ms_ecc_geo,1.000000,1
000000027620.png,none,A_base,1.000000,1
000000027620.png,none,B_ms,1.000000,1
000000027620.png,none,C_ms_geo,1.000000,1
000000027620.png,none,D_ecc,1.000000,1
000000027620.png,none,E_ms_ecc,1.000000,1
000000027620.png,none,F_ms_ecc_geo,1.000000,1
000000027620.png,center_crop_0.5,A_base,0.500000,0
000000027620.png,center_crop_0.5,B_ms,1.000000,1
000000027620.png,center_crop_0.5,C_ms_geo,1.000000,1
000000027620.png,center_crop_0.5,D_ecc,1.000000,1
000000027620.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000027620.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000027620.png,random_crop_0.5,A_base,0.531250,0
000000027620.png,random_crop_0.5,B_ms,0.718750,0
000000027620.png,random_crop_0.5,C_ms_geo,0.718750,0
000000027620.png,random_crop_0.5,D_ecc,0.875000,0
000000027620.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000027620.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000027620.png,jpeg_q30,A_base,1.000000,1
000000027620.png,jpeg_q30,B_ms,1.000000,1
000000027620.png,jpeg_q30,C_ms_geo,1.000000,1
000000027620.png,jpeg_q30,D_ecc,1.000000,1
000000027620.png,jpeg_q30,E_ms_ecc,1.000000,1
000000027620.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000027620.png,resize_0.25,A_base,1.000000,1
000000027620.png,resize_0.25,B_ms,1.000000,1
000000027620.png,resize_0.25,C_ms_geo,1.000000,1
000000027620.png,resize_0.25,D_ecc,0.875000,0
000000027620.png,resize_0.25,E_ms_ecc,1.000000,1
000000027620.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000027620.png,rotate_73,A_base,0.437500,0
000000027620.png,rotate_73,B_ms,0.500000,0
000000027620.png,rotate_73,C_ms_geo,0.843750,0
000000027620.png,rotate_73,D_ecc,1.000000,1
000000027620.png,rotate_73,E_ms_ecc,1.000000,1
000000027620.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000027620.png,flip_h,A_base,0.625000,0
000000027620.png,flip_h,B_ms,0.625000,0
000000027620.png,flip_h,C_ms_geo,0.625000,0
000000027620.png,flip_h,D_ecc,0.750000,0
000000027620.png,flip_h,E_ms_ecc,1.000000,1
000000027620.png,flip_h,F_ms_ecc_geo,1.000000,1
000000039405.png,none,A_base,1.000000,1
000000039405.png,none,B_ms,1.000000,1
000000039405.png,none,C_ms_geo,1.000000,1
000000039405.png,none,D_ecc,1.000000,1
000000039405.png,none,E_ms_ecc,1.000000,1
000000039405.png,none,F_ms_ecc_geo,1.000000,1
000000039405.png,center_crop_0.5,A_base,0.500000,0
000000039405.png,center_crop_0.5,B_ms,1.000000,1
000000039405.png,center_crop_0.5,C_ms_geo,1.000000,1
000000039405.png,center_crop_0.5,D_ecc,1.000000,1
000000039405.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000039405.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000039405.png,random_crop_0.5,A_base,0.500000,0
000000039405.png,random_crop_0.5,B_ms,0.812500,0
000000039405.png,random_crop_0.5,C_ms_geo,0.812500,0
000000039405.png,random_crop_0.5,D_ecc,0.875000,0
000000039405.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000039405.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000039405.png,jpeg_q30,A_base,1.000000,1
000000039405.png,jpeg_q30,B_ms,1.000000,1
000000039405.png,jpeg_q30,C_ms_geo,1.000000,1
000000039405.png,jpeg_q30,D_ecc,1.000000,1
000000039405.png,jpeg_q30,E_ms_ecc,1.000000,1
000000039405.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000039405.png,resize_0.25,A_base,0.937500,0
000000039405.png,resize_0.25,B_ms,0.937500,0
000000039405.png,resize_0.25,C_ms_geo,0.937500,0
000000039405.png,resize_0.25,D_ecc,0.875000,0
000000039405.png,resize_0.25,E_ms_ecc,1.000000,1
000000039405.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000039405.png,rotate_73,A_base,0.406250,0
000000039405.png,rotate_73,B_ms,0.500000,0
000000039405.png,rotate_73,C_ms_geo,0.781250,0
000000039405.png,rotate_73,D_ecc,1.000000,1
000000039405.png,rotate_73,E_ms_ecc,1.000000,1
000000039405.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000039405.png,flip_h,A_base,0.812500,0
000000039405.png,flip_h,B_ms,0.812500,0
000000039405.png,flip_h,C_ms_geo,0.812500,0
000000039405.png,flip_h,D_ecc,0.875000,0
000000039405.png,flip_h,E_ms_ecc,1.000000,1
000000039405.png,flip_h,F_ms_ecc_geo,1.000000,1
000000075612.png,none,A_base,1.000000,1
000000075612.png,none,B_ms,1.000000,1
000000075612.png,none,C_ms_geo,1.000000,1
000000075612.png,none,D_ecc,1.000000,1
000000075612.png,none,E_ms_ecc,1.000000,1
000000075612.png,none,F_ms_ecc_geo,1.000000,1
000000075612.png,center_crop_0.5,A_base,0.531250,0
000000075612.png,center_crop_0.5,B_ms,1.000000,1
000000075612.png,center_crop_0.5,C_ms_geo,1.000000,1
000000075612.png,center_crop_0.5,D_ecc,1.000000,1
000000075612.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000075612.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000075612.png,random_crop_0.5,A_base,0.375000,0
000000075612.png,random_crop_0.5,B_ms,0.625000,0
000000075612.png,random_crop_0.5,C_ms_geo,0.625000,0
000000075612.png,random_crop_0.5,D_ecc,1.000000,1
000000075612.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000075612.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000075612.png,jpeg_q30,A_base,1.000000,1
000000075612.png,jpeg_q30,B_ms,1.000000,1
000000075612.png,jpeg_q30,C_ms_geo,1.000000,1
000000075612.png,jpeg_q30,D_ecc,1.000000,1
000000075612.png,jpeg_q30,E_ms_ecc,1.000000,1
000000075612.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000075612.png,resize_0.25,A_base,0.937500,0
000000075612.png,resize_0.25,B_ms,0.937500,0
000000075612.png,resize_0.25,C_ms_geo,0.937500,0
000000075612.png,resize_0.25,D_ecc,0.875000,0
000000075612.png,resize_0.25,E_ms_ecc,1.000000,1
000000075612.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000075612.png,rotate_73,A_base,0.406250,0
000000075612.png,rotate_73,B_ms,0.500000,0
000000075612.png,rotate_73,C_ms_geo,0.843750,0
000000075612.png,rotate_73,D_ecc,1.000000,1
000000075612.png,rotate_73,E_ms_ecc,1.000000,1
000000075612.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000075612.png,flip_h,A_base,0.656250,0
000000075612.png,flip_h,B_ms,0.656250,0
000000075612.png,flip_h,C_ms_geo,0.656250,0
000000075612.png,flip_h,D_ecc,0.875000,0
000000075612.png,flip_h,E_ms_ecc,1.000000,1
000000075612.png,flip_h,F_ms_ecc_geo,1.000000,1
000000083531.png,none,A_base,1.000000,1
000000083531.png,none,B_ms,1.000000,1
000000083531.png,none,C_ms_geo,1.000000,1
000000083531.png,none,D_ecc,1.000000,1
000000083531.png,none,E_ms_ecc,1.000000,1
000000083531.png,none,F_ms_ecc_geo,1.000000,1
000000083531.png,center_crop_0.5,A_base,0.500000,0
000000083531.png,center_crop_0.5,B_ms,1.000000,1
000000083531.png,center_crop_0.5,C_ms_geo,1.000000,1
000000083531.png,center_crop_0.5,D_ecc,1.000000,1
000000083531.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000083531.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000083531.png,random_crop_0.5,A_base,0.500000,0
000000083531.png,random_crop_0.5,B_ms,0.562500,0
000000083531.png,random_crop_0.5,C_ms_geo,0.562500,0
000000083531.png,random_crop_0.5,D_ecc,0.875000,0
000000083531.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000083531.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000083531.png,jpeg_q30,A_base,1.000000,1
000000083531.png,jpeg_q30,B_ms,1.000000,1
000000083531.png,jpeg_q30,C_ms_geo,1.000000,1
000000083531.png,jpeg_q30,D_ecc,1.000000,1
000000083531.png,jpeg_q30,E_ms_ecc,1.000000,1
000000083531.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000083531.png,resize_0.25,A_base,1.000000,1
000000083531.png,resize_0.25,B_ms,1.000000,1
000000083531.png,resize_0.25,C_ms_geo,1.000000,1
000000083531.png,resize_0.25,D_ecc,0.875000,0
000000083531.png,resize_0.25,E_ms_ecc,1.000000,1
000000083531.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000083531.png,rotate_73,A_base,0.468750,0
000000083531.png,rotate_73,B_ms,0.500000,0
000000083531.png,rotate_73,C_ms_geo,0.875000,0
000000083531.png,rotate_73,D_ecc,1.000000,1
000000083531.png,rotate_73,E_ms_ecc,1.000000,1
000000083531.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000083531.png,flip_h,A_base,0.593750,0
000000083531.png,flip_h,B_ms,0.593750,0
000000083531.png,flip_h,C_ms_geo,0.593750,0
000000083531.png,flip_h,D_ecc,0.875000,0
000000083531.png,flip_h,E_ms_ecc,1.000000,1
000000083531.png,flip_h,F_ms_ecc_geo,1.000000,1
000000088848.png,none,A_base,1.000000,1
000000088848.png,none,B_ms,1.000000,1
000000088848.png,none,C_ms_geo,1.000000,1
000000088848.png,none,D_ecc,1.000000,1
000000088848.png,none,E_ms_ecc,1.000000,1
000000088848.png,none,F_ms_ecc_geo,1.000000,1
000000088848.png,center_crop_0.5,A_base,0.500000,0
000000088848.png,center_crop_0.5,B_ms,1.000000,1
000000088848.png,center_crop_0.5,C_ms_geo,1.000000,1
000000088848.png,center_crop_0.5,D_ecc,1.000000,1
000000088848.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000088848.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000088848.png,random_crop_0.5,A_base,0.437500,0
000000088848.png,random_crop_0.5,B_ms,0.781250,0
000000088848.png,random_crop_0.5,C_ms_geo,0.781250,0
000000088848.png,random_crop_0.5,D_ecc,0.875000,0
000000088848.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000088848.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000088848.png,jpeg_q30,A_base,1.000000,1
000000088848.png,jpeg_q30,B_ms,1.000000,1
000000088848.png,jpeg_q30,C_ms_geo,1.000000,1
000000088848.png,jpeg_q30,D_ecc,1.000000,1
000000088848.png,jpeg_q30,E_ms_ecc,1.000000,1
000000088848.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000088848.png,resize_0.25,A_base,0.937500,0
000000088848.png,resize_0.25,B_ms,0.937500,0
000000088848.png,resize_0.25,C_ms_geo,0.937500,0
000000088848.png,resize_0.25,D_ecc,0.875000,0
000000088848.png,resize_0.25,E_ms_ecc,1.000000,1
000000088848.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000088848.png,rotate_73,A_base,0.468750,0
000000088848.png,rotate_73,B_ms,0.500000,0
000000088848.png,rotate_73,C_ms_geo,0.875000,0
000000088848.png,rotate_73,D_ecc,1.000000,1
000000088848.png,rotate_73,E_ms_ecc,1.000000,1
000000088848.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000088848.png,flip_h,A_base,0.593750,0
000000088848.png,flip_h,B_ms,0.593750,0
000000088848.png,flip_h,C_ms_geo,0.593750,0
000000088848.png,flip_h,D_ecc,0.750000,0
000000088848.png,flip_h,E_ms_ecc,1.000000,1
000000088848.png,flip_h,F_ms_ecc_geo,1.000000,1
000000089648.png,none,A_base,1.000000,1
000000089648.png,none,B_ms,1.000000,1
000000089648.png,none,C_ms_geo,1.000000,1
000000089648.png,none,D_ecc,1.000000,1
000000089648.png,none,E_ms_ecc,1.000000,1
000000089648.png,none,F_ms_ecc_geo,1.000000,1
000000089648.png,center_crop_0.5,A_base,0.500000,0
000000089648.png,center_crop_0.5,B_ms,1.000000,1
000000089648.png,center_crop_0.5,C_ms_geo,1.000000,1
000000089648.png,center_crop_0.5,D_ecc,1.000000,1
000000089648.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000089648.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000089648.png,random_crop_0.5,A_base,0.656250,0
000000089648.png,random_crop_0.5,B_ms,0.656250,0
000000089648.png,random_crop_0.5,C_ms_geo,0.656250,0
000000089648.png,random_crop_0.5,D_ecc,1.000000,1
000000089648.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000089648.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000089648.png,jpeg_q30,A_base,1.000000,1
000000089648.png,jpeg_q30,B_ms,1.000000,1
000000089648.png,jpeg_q30,C_ms_geo,1.000000,1
000000089648.png,jpeg_q30,D_ecc,1.000000,1
000000089648.png,jpeg_q30,E_ms_ecc,1.000000,1
000000089648.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000089648.png,resize_0.25,A_base,0.968750,0
000000089648.png,resize_0.25,B_ms,0.968750,0
000000089648.png,resize_0.25,C_ms_geo,0.968750,0
000000089648.png,resize_0.25,D_ecc,0.875000,0
000000089648.png,resize_0.25,E_ms_ecc,1.000000,1
000000089648.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000089648.png,rotate_73,A_base,0.375000,0
000000089648.png,rotate_73,B_ms,0.500000,0
000000089648.png,rotate_73,C_ms_geo,0.937500,0
000000089648.png,rotate_73,D_ecc,1.000000,1
000000089648.png,rotate_73,E_ms_ecc,1.000000,1
000000089648.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000089648.png,flip_h,A_base,0.625000,0
000000089648.png,flip_h,B_ms,0.625000,0
000000089648.png,flip_h,C_ms_geo,0.625000,0
000000089648.png,flip_h,D_ecc,0.875000,0
000000089648.png,flip_h,E_ms_ecc,1.000000,1
000000089648.png,flip_h,F_ms_ecc_geo,1.000000,1
000000092177.png,none,A_base,1.000000,1
000000092177.png,none,B_ms,1.000000,1
000000092177.png,none,C_ms_geo,1.000000,1
000000092177.png,none,D_ecc,1.000000,1
000000092177.png,none,E_ms_ecc,1.000000,1
000000092177.png,none,F_ms_ecc_geo,1.000000,1
000000092177.png,center_crop_0.5,A_base,0.500000,0
000000092177.png,center_crop_0.5,B_ms,1.000000,1
000000092177.png,center_crop_0.5,C_ms_geo,1.000000,1
000000092177.png,center_crop_0.5,D_ecc,1.000000,1
000000092177.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000092177.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000092177.png,random_crop_0.5,A_base,0.500000,0
000000092177.png,random_crop_0.5,B_ms,0.687500,0
000000092177.png,random_crop_0.5,C_ms_geo,0.687500,0
000000092177.png,random_crop_0.5,D_ecc,0.750000,0
000000092177.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000092177.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000092177.png,jpeg_q30,A_base,1.000000,1
000000092177.png,jpeg_q30,B_ms,1.000000,1
000000092177.png,jpeg_q30,C_ms_geo,1.000000,1
000000092177.png,jpeg_q30,D_ecc,1.000000,1
000000092177.png,jpeg_q30,E_ms_ecc,1.000000,1
000000092177.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000092177.png,resize_0.25,A_base,0.968750,0
000000092177.png,resize_0.25,B_ms,0.968750,0
000000092177.png,resize_0.25,C_ms_geo,0.968750,0
000000092177.png,resize_0.25,D_ecc,0.875000,0
000000092177.png,resize_0.25,E_ms_ecc,1.000000,1
000000092177.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000092177.png,rotate_73,A_base,0.500000,0
000000092177.png,rotate_73,B_ms,0.500000,0
000000092177.png,rotate_73,C_ms_geo,0.812500,0
000000092177.png,rotate_73,D_ecc,1.000000,1
000000092177.png,rotate_73,E_ms_ecc,1.000000,1
000000092177.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000092177.png,flip_h,A_base,0.625000,0
000000092177.png,flip_h,B_ms,0.625000,0
000000092177.png,flip_h,C_ms_geo,0.625000,0
000000092177.png,flip_h,D_ecc,0.875000,0
000000092177.png,flip_h,E_ms_ecc,1.000000,1
000000092177.png,flip_h,F_ms_ecc_geo,1.000000,1
000000098392.png,none,A_base,1.000000,1
000000098392.png,none,B_ms,1.000000,1
000000098392.png,none,C_ms_geo,1.000000,1
000000098392.png,none,D_ecc,1.000000,1
000000098392.png,none,E_ms_ecc,1.000000,1
000000098392.png,none,F_ms_ecc_geo,1.000000,1
000000098392.png,center_crop_0.5,A_base,0.500000,0
000000098392.png,center_crop_0.5,B_ms,1.000000,1
000000098392.png,center_crop_0.5,C_ms_geo,1.000000,1
000000098392.png,center_crop_0.5,D_ecc,1.000000,1
000000098392.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000098392.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000098392.png,random_crop_0.5,A_base,0.562500,0
000000098392.png,random_crop_0.5,B_ms,0.812500,0
000000098392.png,random_crop_0.5,C_ms_geo,0.812500,0
000000098392.png,random_crop_0.5,D_ecc,1.000000,1
000000098392.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000098392.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000098392.png,jpeg_q30,A_base,1.000000,1
000000098392.png,jpeg_q30,B_ms,1.000000,1
000000098392.png,jpeg_q30,C_ms_geo,1.000000,1
000000098392.png,jpeg_q30,D_ecc,1.000000,1
000000098392.png,jpeg_q30,E_ms_ecc,1.000000,1
000000098392.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000098392.png,resize_0.25,A_base,0.968750,0
000000098392.png,resize_0.25,B_ms,0.968750,0
000000098392.png,resize_0.25,C_ms_geo,0.968750,0
000000098392.png,resize_0.25,D_ecc,0.875000,0
000000098392.png,resize_0.25,E_ms_ecc,1.000000,1
000000098392.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000098392.png,rotate_73,A_base,0.437500,0
000000098392.png,rotate_73,B_ms,0.500000,0
000000098392.png,rotate_73,C_ms_geo,0.875000,0
000000098392.png,rotate_73,D_ecc,1.000000,1
000000098392.png,rotate_73,E_ms_ecc,1.000000,1
000000098392.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000098392.png,flip_h,A_base,0.625000,0
000000098392.png,flip_h,B_ms,0.625000,0
