image,scheme,tamper,localizer,message,predicted,bit_accuracy,mask_pixels,tamper_coverage,global_precision,global_recall,global_f1,global_iou,covered_precision,covered_recall,covered_f1,covered_iou,psnr_watermarked,psnr_tampered
alpaca.jpg,dwsf_q50_5block,remove_center_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,25088,0.476653,0.970881,0.470121,0.633492,0.463585,0.970881,0.986298,0.978528,0.957960,36.8851,37.8603
alpaca.jpg,dwsf_q50_5block,remove_center_40,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,21778,0.421164,0.982485,0.411172,0.579727,0.408180,0.982485,0.976276,0.979370,0.959575,36.8851,38.5312
alpaca.jpg,dwsf_q50_5block,remove_center_40,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,21778,0.423672,0.985389,0.413680,0.582724,0.411158,0.985389,0.976416,0.980881,0.962481,36.8851,38.5312
alpaca.jpg,dwsf_q50_5block,remove_center_40,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,21778,0.430963,0.976363,0.425485,0.592686,0.421147,0.976363,0.987289,0.981795,0.964242,36.8851,38.5312
alpaca.jpg,dwsf_q50_5block,remove_top_left_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24557,0.496669,0.983529,0.491824,0.655739,0.487806,0.983529,0.990245,0.986875,0.974091,36.8851,37.8100
alpaca.jpg,dwsf_q50_5block,remove_top_left_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24557,0.496185,0.997664,0.491340,0.658415,0.490775,0.997664,0.990236,0.993935,0.987944,36.8851,37.8100
alpaca.jpg,dwsf_q50_5block,remove_top_left_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24557,0.503937,0.996637,0.502604,0.668223,0.501753,0.996637,0.997356,0.996996,0.994011,36.8851,37.8100
alpaca.jpg,dwsf_q50_5block,remove_bottom_right_25,expected_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24603,0.494587,0.981973,0.489235,0.653089,0.484880,0.981973,0.989179,0.985562,0.971537,36.8851,38.1681
alpaca.jpg,dwsf_q50_5block,remove_bottom_right_25,clean_missing,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24603,0.497662,0.996141,0.492311,0.658954,0.491373,0.996141,0.989246,0.992681,0.985470,36.8851,38.1681
alpaca.jpg,dwsf_q50_5block,remove_bottom_right_25,prob_drop,00100010111111010000001000111101,00100010111111010000001000111101,1.000000,24603,0.500861,0.993994,0.498893,0.664345,0.497393,0.993994,0.996070,0.995030,0.990111,36.8851,38.1681
