image,attack,method,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,best_scale
000000119995.png,random_crop_0.5,multi_scale,0.687500,0,10.2841,7.2007,0.50
000000119995.png,jpeg_q30,single_scale,1.000000,1,10.2841,12.9501,1.0
000000119995.png,jpeg_q30,multi_scale,1.000000,1,10.2841,12.9501,1.00
000000120420.png,none,single_scale,1.000000,1,10.1136,10.1136,1.0
000000120420.png,none,multi_scale,1.000000,1,10.1136,10.1136,1.00
000000120420.png,center_crop_0.5,single_scale,0.500000,0,10.1136,6.5704,1.0
000000120420.png,center_crop_0.5,multi_scale,1.000000,1,10.1136,6.5704,0.50
000000120420.png,center_crop_0.75,single_scale,0.531250,0,10.1136,7.7640,1.0
000000120420.png,center_crop_0.75,multi_scale,1.000000,1,10.1136,7.7640,0.75
000000120420.png,random_crop_0.5,single_scale,0.500000,0,10.1136,7.8343,1.0
000000120420.png,random_crop_0.5,multi_scale,0.812500,0,10.1136,7.8343,0.50
000000120420.png,jpeg_q30,single_scale,1.000000,1,10.1136,12.9244,1.0
000000120420.png,jpeg_q30,multi_scale,1.000000,1,10.1136,12.9244,1.00
000000120572.png,none,single_scale,1.000000,1,9.9040,9.9040,1.0
000000120572.png,none,multi_scale,1.000000,1,9.9040,9.9040,1.00
000000120572.png,center_crop_0.5,single_scale,0.500000,0,9.9040,7.3922,1.0
000000120572.png,center_crop_0.5,multi_scale,1.000000,1,9.9040,7.3922,0.50
000000120572.png,center_crop_0.75,single_scale,0.531250,0,9.9040,8.2766,1.0
000000120572.png,center_crop_0.75,multi_scale,1.000000,1,9.9040,8.2766,0.75
000000120572.png,random_crop_0.5,single_scale,0.531250,0,9.9040,8.7487,1.0
000000120572.png,random_crop_0.5,multi_scale,0.656250,0,9.9040,8.7487,0.50
000000120572.png,jpeg_q30,single_scale,1.000000,1,9.9040,12.8661,1.0
000000120572.png,jpeg_q30,multi_scale,1.000000,1,9.9040,12.8661,1.00
000000120584.png,none,single_scale,1.000000,1,10.1372,10.1372,1.0
000000120584.png,none,multi_scale,1.000000,1,10.1372,10.1372,1.00
000000120584.png,center_crop_0.5,single_scale,0.500000,0,10.1372,7.2742,1.0
000000120584.png,center_crop_0.5,multi_scale,1.000000,1,10.1372,7.2742,0.50
000000120584.png,center_crop_0.75,single_scale,0.500000,0,10.1372,8.7337,1.0
000000120584.png,center_crop_0.75,multi_scale,1.000000,1,10.1372,8.7337,0.75
000000120584.png,random_crop_0.5,single_scale,0.500000,0,10.1372,8.0721,1.0
000000120584.png,random_crop_0.5,multi_scale,0.687500,0,10.1372,8.0721,0.50
000000120584.png,jpeg_q30,single_scale,0.968750,0,10.1372,12.9482,1.0
000000120584.png,jpeg_q30,multi_scale,0.968750,0,10.1372,12.9482,1.00
000000120777.png,none,single_scale,1.000000,1,10.1296,10.1296,1.0
000000120777.png,none,multi_scale,1.000000,1,10.1296,10.1296,1.00
000000120777.png,center_crop_0.5,single_scale,0.500000,0,10.1296,6.3190,1.0
000000120777.png,center_crop_0.5,multi_scale,1.000000,1,10.1296,6.3190,0.50
000000120777.png,center_crop_0.75,single_scale,0.531250,0,10.1296,7.4126,1.0
000000120777.png,center_crop_0.75,multi_scale,1.000000,1,10.1296,7.4126,0.75
000000120777.png,random_crop_0.5,single_scale,0.437500,0,10.1296,6.8758,1.0
000000120777.png,random_crop_0.5,multi_scale,0.718750,0,10.1296,6.8758,0.50
000000120777.png,jpeg_q30,single_scale,1.000000,1,10.1296,12.9724,1.0
000000120777.png,jpeg_q30,multi_scale,1.000000,1,10.1296,12.9724,1.00
000000120853.png,none,single_scale,1.000000,1,9.9309,9.9309,1.0
000000120853.png,none,multi_scale,1.000000,1,9.9309,9.9309,1.00
000000120853.png,center_crop_0.5,single_scale,0.500000,0,9.9309,7.0169,1.0
000000120853.png,center_crop_0.5,multi_scale,1.000000,1,9.9309,7.0169,0.50
000000120853.png,center_crop_0.75,single_scale,0.562500,0,9.9309,7.6687,1.0
000000120853.png,center_crop_0.75,multi_scale,1.000000,1,9.9309,7.6687,0.75
000000120853.png,random_crop_0.5,single_scale,0.437500,0,9.9309,7.4188,1.0
000000120853.png,random_crop_0.5,multi_scale,0.750000,0,9.9309,7.4188,0.50
000000120853.png,jpeg_q30,single_scale,1.000000,1,9.9309,12.9287,1.0
000000120853.png,jpeg_q30,multi_scale,1.000000,1,9.9309,12.9287,1.00
000000121031.png,none,single_scale,1.000000,1,9.9526,9.9526,1.0
000000121031.png,none,multi_scale,1.000000,1,9.9526,9.9526,1.00
000000121031.png,center_crop_0.5,single_scale,0.500000,0,9.9526,7.4307,1.0
000000121031.png,center_crop_0.5,multi_scale,1.000000,1,9.9526,7.4307,0.50
000000121031.png,center_crop_0.75,single_scale,0.500000,0,9.9526,8.5174,1.0
000000121031.png,center_crop_0.75,multi_scale,1.000000,1,9.9526,8.5174,0.75
000000121031.png,random_crop_0.5,single_scale,0.500000,0,9.9526,8.3116,1.0
000000121031.png,random_crop_0.5,multi_scale,0.562500,0,9.9526,8.3116,0.50
000000121031.png,jpeg_q30,single_scale,1.000000,1,9.9526,12.7706,1.0
000000121031.png,jpeg_q30,multi_scale,1.000000,1,9.9526,12.7706,1.00
000000121153.png,none,single_scale,1.000000,1,10.4092,10.4092,1.0
000000121153.png,none,multi_scale,1.000000,1,10.4092,10.4092,1.00
000000121153.png,center_crop_0.5,single_scale,0.500000,0,10.4092,6.5285,1.0
000000121153.png,center_crop_0.5,multi_scale,1.000000,1,10.4092,6.5285,0.50
000000121153.png,center_crop_0.75,single_scale,0.500000,0,10.4092,8.0363,1.0
000000121153.png,center_crop_0.75,multi_scale,1.000000,1,10.4092,8.0363,0.75
000000121153.png,random_crop_0.5,single_scale,0.562500,0,10.4092,7.1310,1.0
000000121153.png,random_crop_0.5,multi_scale,0.656250,0,10.4092,7.1310,0.50
000000121153.png,jpeg_q30,single_scale,1.000000,1,10.4092,12.8759,1.0
000000121153.png,jpeg_q30,multi_scale,1.000000,1,10.4092,12.8759,1.00
000000121242.png,none,single_scale,1.000000,1,10.3414,10.3414,1.0
000000121242.png,none,multi_scale,1.000000,1,10.3414,10.3414,1.00
000000121242.png,center_crop_0.5,single_scale,0.500000,0,10.3414,6.8352,1.0
000000121242.png,center_crop_0.5,multi_scale,1.000000,1,10.3414,6.8352,0.50
000000121242.png,center_crop_0.75,single_scale,0.531250,0,10.3414,7.5335,1.0
000000121242.png,center_crop_0.75,multi_scale,1.000000,1,10.3414,7.5335,0.75
000000121242.png,random_crop_0.5,single_scale,0.531250,0,10.3414,7.0011,1.0
000000121242.png,random_crop_0.5,multi_scale,0.781250,0,10.3414,7.0011,0.50
000000121242.png,jpeg_q30,single_scale,1.000000,1,10.3414,12.9125,1.0
000000121242.png,jpeg_q30,multi_scale,1.000000,1,10.3414,12.9125,1.00
000000121417.png,none,single_scale,1.000000,1,10.1674,10.1674,1.0
000000121417.png,none,multi_scale,1.000000,1,10.1674,10.1674,1.00
000000121417.png,center_crop_0.5,single_scale,0.500000,0,10.1674,6.9625,1.0
000000121417.png,center_crop_0.5,multi_scale,1.000000,1,10.1674,6.9625,0.50
000000121417.png,center_crop_0.75,single_scale,0.531250,0,10.1674,7.8727,1.0
000000121417.png,center_crop_0.75,multi_scale,1.000000,1,10.1674,7.8727,0.75
000000121417.png,random_crop_0.5,single_scale,0.562500,0,10.1674,8.0916,1.0
000000121417.png,random_crop_0.5,multi_scale,0.812500,0,10.1674,8.0916,0.50
000000121417.png,jpeg_q30,single_scale,1.000000,1,10.1674,12.9572,1.0
000000121417.png,jpeg_q30,multi_scale,1.000000,1,10.1674,12.9572,1.00
000000121497.png,none,single_scale,1.000000,1,10.2214,10.2214,1.0
000000121497.png,none,multi_scale,1.000000,1,10.2214,10.2214,1.00
000000121497.png,center_crop_0.5,single_scale,0.500000,0,10.2214,7.1832,1.0
000000121497.png,center_crop_0.5,multi_scale,1.000000,1,10.2214,7.1832,0.50
000000121497.png,center_crop_0.75,single_scale,0.531250,0,10.2214,7.9286,1.0
000000121497.png,center_crop_0.75,multi_scale,1.000000,1,10.2214,7.9286,0.75
000000121497.png,random_crop_0.5,single_scale,0.562500,0,10.2214,7.4819,1.0
000000121497.png,random_crop_0.5,multi_scale,0.718750,0,10.2214,7.4819,0.50
000000121497.png,jpeg_q30,single_scale,1.000000,1,10.2214,12.9171,1.0
000000121497.png,jpeg_q30,multi_scale,1.000000,1,10.2214,12.9171,1.00
000000121506.png,none,single_scale,1.000000,1,10.4083,10.4083,1.0
000000121506.png,none,multi_scale,1.000000,1,10.4083,10.4083,1.00
000000121506.png,center_crop_0.5,single_scale,0.500000,0,10.4083,6.2004,1.0
000000121506.png,center_crop_0.5,multi_scale,1.000000,1,10.4083,6.2004,0.50
000000121506.png,center_crop_0.75,single_scale,0.562500,0,10.4083,7.1467,1.0
000000121506.png,center_crop_0.75,multi_scale,1.000000,1,10.4083,7.1467,0.75
000000121506.png,random_crop_0.5,single_scale,0.531250,0,10.4083,6.4181,1.0
000000121506.png,random_crop_0.5,multi_scale,0.531250,0,10.4083,6.4181,1.00
000000121506.png,jpeg_q30,single_scale,1.000000,1,10.4083,13.0321,1.0
000000121506.png,jpeg_q30,multi_scale,1.000000,1,10.4083,13.0321,1.00
000000121586.png,none,single_scale,1.000000,1,9.8860,9.8860,1.0
000000121586.png,none,multi_scale,1.000000,1,9.8860,9.8860,1.00
000000121586.png,center_crop_0.5,single_scale,0.500000,0,9.8860,6.7960,1.0
000000121586.png,center_crop_0.5,multi_scale,1.000000,1,9.8860,6.7960,0.50
000000121586.png,center_crop_0.75,single_scale,0.531250,0,9.8860,7.6094,1.0
000000121586.png,center_crop_0.75,multi_scale,1.000000,1,9.8860,7.6094,0.75
000000121586.png,random_crop_0.5,single_scale,0.500000,0,9.8860,6.8351,1.0
000000121586.png,random_crop_0.5,multi_scale,0.937500,0,9.8860,6.8351,0.50
000000121586.png,jpeg_q30,single_scale,1.000000,1,9.8860,12.9568,1.0
000000121586.png,jpeg_q30,multi_scale,1.000000,1,9.8860,12.9568,1.00
000000121591.png,none,single_scale,1.000000,1,9.8685,9.8685,1.0
000000121591.png,none,multi_scale,1.000000,1,9.8685,9.8685,1.00
000000121591.png,center_crop_0.5,single_scale,0.500000,0,9.8685,6.3374,1.0
000000121591.png,center_crop_0.5,multi_scale,1.000000,1,9.8685,6.3374,0.50
000000121591.png,center_crop_0.75,single_scale,0.531250,0,9.8685,7.3445,1.0
000000121591.png,center_crop_0.75,multi_scale,1.000000,1,9.8685,7.3445,0.75
000000121591.png,random_crop_0.5,single_scale,0.531250,0,9.8685,8.6742,1.0
000000121591.png,random_crop_0.5,multi_scale,0.593750,0,9.8685,8.6742,0.50
000000121591.png,jpeg_q30,single_scale,1.000000,1,9.8685,12.7140,1.0
000000121591.png,jpeg_q30,multi_scale,1.000000,1,9.8685,12.7140,1.00
000000121673.png,none,single_scale,1.000000,1,10.0220,10.0220,1.0
000000121673.png,none,multi_scale,1.000000,1,10.0220,10.0220,1.00
000000121673.png,center_crop_0.5,single_scale,0.500000,0,10.0220,6.9265,1.0
000000121673.png,center_crop_0.5,multi_scale,1.000000,1,10.0220,6.9265,0.50
000000121673.png,center_crop_0.75,single_scale,0.531250,0,10.0220,8.0893,1.0
000000121673.png,center_crop_0.75,multi_scale,1.000000,1,10.0220,8.0893,0.75
000000121673.png,random_crop_0.5,single_scale,0.500000,0,10.0220,7.0279,1.0
000000121673.png,random_crop_0.5,multi_scale,0.781250,0,10.0220,7.0279,0.50
000000121673.png,jpeg_q30,single_scale,1.000000,1,10.0220,12.8928,1.0
000000121673.png,jpeg_q30,multi_scale,1.000000,1,10.0220,12.8928,1.00
000000121744.png,none,single_scale,1.000000,1,10.2178,10.2178,1.0
000000121744.png,none,multi_scale,1.000000,1,10.2178,10.2178,1.00
000000121744.png,center_crop_0.5,single_scale,0.500000,0,10.2178,6.9428,1.0
000000121744.png,center_crop_0.5,multi_scale,1.000000,1,10.2178,6.9428,0.50
000000121744.png,center_crop_0.75,single_scale,0.531250,0,10.2178,7.7927,1.0
000000121744.png,center_crop_0.75,multi_scale,1.000000,1,10.2178,7.7927,0.75
000000121744.png,random_crop_0.5,single_scale,0.375000,0,10.2178,7.3194,1.0
000000121744.png,random_crop_0.5,multi_scale,0.750000,0,10.2178,7.3194,0.50
000000121744.png,jpeg_q30,single_scale,1.000000,1,10.2178,12.7943,1.0
000000121744.png,jpeg_q30,multi_scale,1.000000,1,10.2178,12.7943,1.00
000000122046.png,none,single_scale,1.000000,1,10.5695,10.5695,1.0
000000122046.png,none,multi_scale,1.000000,1,10.5695,10.5695,1.00
000000122046.png,center_crop_0.5,single_scale,0.500000,0,10.5695,6.6212,1.0
000000122046.png,center_crop_0.5,multi_scale,1.000000,1,10.5695,6.6212,0.50
000000122046.png,center_crop_0.75,single_scale,0.531250,0,10.5695,8.2697,1.0
000000122046.png,center_crop_0.75,multi_scale,1.000000,1,10.5695,8.2697,0.75
000000122046.png,random_crop_0.5,single_scale,0.500000,0,10.5695,8.2910,1.0
000000122046.png,random_crop_0.5,multi_scale,0.812500,0,10.5695,8.2910,0.50
000000122046.png,jpeg_q30,single_scale,1.000000,1,10.5695,12.9435,1.0
000000122046.png,jpeg_q30,multi_scale,1.000000,1,10.5695,12.9435,1.00
000000122166.png,none,single_scale,1.000000,1,10.0842,10.0842,1.0
000000122166.png,none,multi_scale,1.000000,1,10.0842,10.0842,1.00
000000122166.png,center_crop_0.5,single_scale,0.500000,0,10.0842,6.5150,1.0
000000122166.png,center_crop_0.5,multi_scale,1.000000,1,10.0842,6.5150,0.50
000000122166.png,center_crop_0.75,single_scale,0.531250,0,10.0842,6.7989,1.0
000000122166.png,center_crop_0.75,multi_scale,1.000000,1,10.0842,6.7989,0.75
000000122166.png,random_crop_0.5,single_scale,0.500000,0,10.0842,6.2782,1.0
000000122166.png,random_crop_0.5,multi_scale,0.843750,0,10.0842,6.2782,0.50
000000122166.png,jpeg_q30,single_scale,1.000000,1,10.0842,12.8781,1.0
000000122166.png,jpeg_q30,multi_scale,1.000000,1,10.0842,12.8781,1.00
000000122217.png,none,single_scale,1.000000,1,9.7193,9.7193,1.0
000000122217.png,none,multi_scale,1.000000,1,9.7193,9.7193,1.00
000000122217.png,center_crop_0.5,single_scale,0.500000,0,9.7193,6.4725,1.0
000000122217.png,center_crop_0.5,multi_scale,1.000000,1,9.7193,6.4725,0.50
000000122217.png,center_crop_0.75,single_scale,0.531250,0,9.7193,7.7491,1.0
000000122217.png,center_crop_0.75,multi_scale,1.000000,1,9.7193,7.7491,0.75
000000122217.png,random_crop_0.5,single_scale,0.343750,0,9.7193,6.4632,1.0
000000122217.png,random_crop_0.5,multi_scale,0.750000,0,9.7193,6.4632,0.50
000000122217.png,jpeg_q30,single_scale,1.000000,1,9.7193,12.9554,1.0
000000122217.png,jpeg_q30,multi_scale,1.000000,1,9.7193,12.9554,1.00
000000122606.png,none,single_scale,1.000000,1,10.2389,10.2389,1.0
000000122606.png,none,multi_scale,1.000000,1,10.2389,10.2389,1.00
000000122606.png,center_crop_0.5,single_scale,0.500000,0,10.2389,6.4335,1.0
000000122606.png,center_crop_0.5,multi_scale,1.000000,1,10.2389,6.4335,0.50
000000122606.png,center_crop_0.75,single_scale,0.531250,0,10.2389,7.2136,1.0
000000122606.png,center_crop_0.75,multi_scale,1.000000,1,10.2389,7.2136,0.75
000000122606.png,random_crop_0.5,single_scale,0.500000,0,10.2389,7.2568,1.0
000000122606.png,random_crop_0.5,multi_scale,0.500000,0,10.2389,7.2568,1.00
000000122606.png,jpeg_q30,single_scale,1.000000,1,10.2389,12.8004,1.0
000000122606.png,jpeg_q30,multi_scale,1.000000,1,10.2389,12.8004,1.00
000000122672.png,none,single_scale,1.000000,1,10.1076,10.1076,1.0
000000122672.png,none,multi_scale,1.000000,1,10.1076,10.1076,1.00
000000122672.png,center_crop_0.5,single_scale,0.500000,0,10.1076,6.6282,1.0
000000122672.png,center_crop_0.5,multi_scale,1.000000,1,10.1076,6.6282,0.50
000000122672.png,center_crop_0.75,single_scale,0.531250,0,10.1076,7.4087,1.0
000000122672.png,center_crop_0.75,multi_scale,1.000000,1,10.1076,7.4087,0.75
000000122672.png,random_crop_0.5,single_scale,0.593750,0,10.1076,7.9022,1.0
000000122672.png,random_crop_0.5,multi_scale,0.750000,0,10.1076,7.9022,0.50
000000122672.png,jpeg_q30,single_scale,1.000000,1,10.1076,12.8678,1.0
000000122672.png,jpeg_q30,multi_scale,1.000000,1,10.1076,12.8678,1.00
000000122745.png,none,single_scale,1.000000,1,11.1323,11.1323,1.0
000000122745.png,none,multi_scale,1.000000,1,11.1323,11.1323,1.00
000000122745.png,center_crop_0.5,single_scale,0.500000,0,11.1323,7.6725,1.0
000000122745.png,center_crop_0.5,multi_scale,1.000000,1,11.1323,7.6725,0.50
000000122745.png,center_crop_0.75,single_scale,0.625000,0,11.1323,8.2944,1.0
000000122745.png,center_crop_0.75,multi_scale,1.000000,1,11.1323,8.2944,0.75
000000122745.png,random_crop_0.5,single_scale,0.562500,0,11.1323,7.5473,1.0
000000122745.png,random_crop_0.5,multi_scale,0.562500,0,11.1323,7.5473,1.00
000000122745.png,jpeg_q30,single_scale,1.000000,1,11.1323,12.7425,1.0
000000122745.png,jpeg_q30,multi_scale,1.000000,1,11.1323,12.7425,1.00
000000122927.png,none,single_scale,1.000000,1,10.4796,10.4796,1.0
000000122927.png,none,multi_scale,1.000000,1,10.4796,10.4796,1.00
000000122927.png,center_crop_0.5,single_scale,0.500000,0,10.4796,7.5911,1.0
000000122927.png,center_crop_0.5,multi_scale,1.000000,1,10.4796,7.5911,0.50
000000122927.png,center_crop_0.75,single_scale,0.625000,0,10.4796,8.1457,1.0
000000122927.png,center_crop_0.75,multi_scale,1.000000,1,10.4796,8.1457,0.75
000000122927.png,random_crop_0.5,single_scale,0.468750,0,10.4796,6.5249,1.0
000000122927.png,random_crop_0.5,multi_scale,0.718750,0,10.4796,6.5249,0.50
000000122927.png,jpeg_q30,single_scale,1.000000,1,10.4796,13.0563,1.0
000000122927.png,jpeg_q30,multi_scale,1.000000,1,10.4796,13.0563,1.00
000000122962.png,none,single_scale,1.000000,1,10.0538,10.0538,1.0
000000122962.png,none,multi_scale,1.000000,1,10.0538,10.0538,1.00
000000122962.png,center_crop_0.5,single_scale,0.500000,0,10.0538,6.7788,1.0
000000122962.png,center_crop_0.5,multi_scale,0.968750,0,10.0538,6.7788,0.50
000000122962.png,center_crop_0.75,single_scale,0.531250,0,10.0538,7.4887,1.0
000000122962.png,center_crop_0.75,multi_scale,1.000000,1,10.0538,7.4887,0.75
000000122962.png,random_crop_0.5,single_scale,0.500000,0,10.0538,8.0866,1.0
000000122962.png,random_crop_0.5,multi_scale,0.562500,0,10.0538,8.0866,0.50
000000122962.png,jpeg_q30,single_scale,1.000000,1,10.0538,12.8373,1.0
000000122962.png,jpeg_q30,multi_scale,1.000000,1,10.0538,12.8373,1.00
000000122969.png,none,single_scale,1.000000,1,10.2197,10.2197,1.0
000000122969.png,none,multi_scale,1.000000,1,10.2197,10.2197,1.00
000000122969.png,center_crop_0.5,single_scale,0.500000,0,10.2197,6.6120,1.0
000000122969.png,center_crop_0.5,multi_scale,1.000000,1,10.2197,6.6120,0.50
000000122969.png,center_crop_0.75,single_scale,0.531250,0,10.2197,7.4181,1.0
000000122969.png,center_crop_0.75,multi_scale,1.000000,1,10.2197,7.4181,0.75
000000122969.png,random_crop_0.5,single_scale,0.531250,0,10.2197,7.3365,1.0
000000122969.png,random_crop_0.5,multi_scale,0.718750,0,10.2197,7.3365,0.50
000000122969.png,jpeg_q30,single_scale,1.000000,1,10.2197,12.9215,1.0
000000122969.png,jpeg_q30,multi_scale,1.000000,1,10.2197,12.9215,1.00
000000123131.png,none,single_scale,1.000000,1,10.6155,10.6155,1.0
000000123131.png,none,multi_scale,1.000000,1,10.6155,10.6155,1.00
000000123131.png,center_crop_0.5,single_scale,0.500000,0,10.6155,6.5498,1.0
000000123131.png,center_crop_0.5,multi_scale,1.000000,1,10.6155,6.5498,0.50
000000123131.png,center_crop_0.75,single_scale,0.531250,0,10.6155,7.5372,1.0
000000123131.png,center_crop_0.75,multi_scale,1.000000,1,10.6155,7.5372,0.75
000000123131.png,random_crop_0.5,single_scale,0.468750,0,10.6155,7.2445,1.0
000000123131.png,random_crop_0.5,multi_scale,0.781250,0,10.6155,7.2445,0.50
000000123131.png,jpeg_q30,single_scale,1.000000,1,10.6155,12.9031,1.0
000000123131.png,jpeg_q30,multi_scale,1.000000,1,10.6155,12.9031,1.00
000000123213.png,none,single_scale,1.000000,1,9.7674,9.7674,1.0
000000123213.png,none,multi_scale,1.000000,1,9.7674,9.7674,1.00
000000123213.png,center_crop_0.5,single_scale,0.500000,0,9.7674,6.8032,1.0
000000123213.png,center_crop_0.5,multi_scale,1.000000,1,9.7674,6.8032,0.50
000000123213.png,center_crop_0.75,single_scale,0.531250,0,9.7674,7.5530,1.0
000000123213.png,center_crop_0.75,multi_scale,1.000000,1,9.7674,7.5530,0.75
000000123213.png,random_crop_0.5,single_scale,0.437500,0,9.7674,6.8690,1.0
000000123213.png,random_crop_0.5,multi_scale,0.656250,0,9.7674,6.8690,0.50
000000123213.png,jpeg_q30,single_scale,1.000000,1,9.7674,12.9169,1.0
000000123213.png,jpeg_q30,multi_scale,1.000000,1,9.7674,12.9169,1.00
000000123321.png,none,single_scale,1.000000,1,10.0569,10.0569,1.0
000000123321.png,none,multi_scale,1.000000,1,10.0569,10.0569,1.00
000000123321.png,center_crop_0.5,single_scale,0.500000,0,10.0569,6.8620,1.0
000000123321.png,center_crop_0.5,multi_scale,1.000000,1,10.0569,6.8620,0.50
000000123321.png,center_crop_0.75,single_scale,0.500000,0,10.0569,7.8319,1.0
000000123321.png,center_crop_0.75,multi_scale,1.000000,1,10.0569,7.8319,0.75
000000123321.png,random_crop_0.5,single_scale,0.500000,0,10.0569,8.1807,1.0
000000123321.png,random_crop_0.5,multi_scale,0.718750,0,10.0569,8.1807,0.50
000000123321.png,jpeg_q30,single_scale,1.000000,1,10.0569,13.0191,1.0
000000123321.png,jpeg_q30,multi_scale,1.000000,1,10.0569,13.0191,1.00
