image,attack,method,bit_accuracy,message_success,psnr_watermarked,psnr_attacked,best_scale
000000427055.png,center_crop_0.75,single_scale,0.531250,0,10.0532,7.9233,1.0
000000427055.png,center_crop_0.75,multi_scale,1.000000,1,10.0532,7.9233,0.75
000000427055.png,random_crop_0.5,single_scale,0.500000,0,10.0532,7.8479,1.0
000000427055.png,random_crop_0.5,multi_scale,0.750000,0,10.0532,7.8479,0.50
000000427055.png,jpeg_q30,single_scale,1.000000,1,10.0532,12.8393,1.0
000000427055.png,jpeg_q30,multi_scale,1.000000,1,10.0532,12.8393,1.00
000000427077.png,none,single_scale,1.000000,1,9.9628,9.9628,1.0
000000427077.png,none,multi_scale,1.000000,1,9.9628,9.9628,1.00
000000427077.png,center_crop_0.5,single_scale,0.500000,0,9.9628,6.4134,1.0
000000427077.png,center_crop_0.5,multi_scale,1.000000,1,9.9628,6.4134,0.50
000000427077.png,center_crop_0.75,single_scale,0.593750,0,9.9628,7.3413,1.0
000000427077.png,center_crop_0.75,multi_scale,1.000000,1,9.9628,7.3413,0.75
000000427077.png,random_crop_0.5,single_scale,0.375000,0,9.9628,7.3575,1.0
000000427077.png,random_crop_0.5,multi_scale,0.781250,0,9.9628,7.3575,0.50
000000427077.png,jpeg_q30,single_scale,1.000000,1,9.9628,13.0384,1.0
000000427077.png,jpeg_q30,multi_scale,1.000000,1,9.9628,13.0384,1.00
000000427160.png,none,single_scale,1.000000,1,10.6132,10.6132,1.0
000000427160.png,none,multi_scale,1.000000,1,10.6132,10.6132,1.00
000000427160.png,center_crop_0.5,single_scale,0.531250,0,10.6132,7.1360,1.0
000000427160.png,center_crop_0.5,multi_scale,1.000000,1,10.6132,7.1360,0.50
000000427160.png,center_crop_0.75,single_scale,0.531250,0,10.6132,8.2522,1.0
000000427160.png,center_crop_0.75,multi_scale,1.000000,1,10.6132,8.2522,0.75
000000427160.png,random_crop_0.5,single_scale,0.500000,0,10.6132,7.3715,1.0
000000427160.png,random_crop_0.5,multi_scale,0.625000,0,10.6132,7.3715,1.50
000000427160.png,jpeg_q30,single_scale,1.000000,1,10.6132,12.9615,1.0
000000427160.png,jpeg_q30,multi_scale,1.000000,1,10.6132,12.9615,1.00
000000427256.png,none,single_scale,1.000000,1,10.7070,10.7070,1.0
000000427256.png,none,multi_scale,1.000000,1,10.7070,10.7070,1.00
000000427256.png,center_crop_0.5,single_scale,0.437500,0,10.7070,8.0223,1.0
000000427256.png,center_crop_0.5,multi_scale,1.000000,1,10.7070,8.0223,0.50
000000427256.png,center_crop_0.75,single_scale,0.500000,0,10.7070,8.5183,1.0
000000427256.png,center_crop_0.75,multi_scale,1.000000,1,10.7070,8.5183,0.75
000000427256.png,random_crop_0.5,single_scale,0.593750,0,10.7070,8.1432,1.0
000000427256.png,random_crop_0.5,multi_scale,0.625000,0,10.7070,8.1432,0.50
000000427256.png,jpeg_q30,single_scale,1.000000,1,10.7070,12.9164,1.0
000000427256.png,jpeg_q30,multi_scale,1.000000,1,10.7070,12.9164,1.00
000000427338.png,none,single_scale,1.000000,1,9.9839,9.9839,1.0
000000427338.png,none,multi_scale,1.000000,1,9.9839,9.9839,1.00
000000427338.png,center_crop_0.5,single_scale,0.500000,0,9.9839,7.0412,1.0
000000427338.png,center_crop_0.5,multi_scale,1.000000,1,9.9839,7.0412,0.50
000000427338.png,center_crop_0.75,single_scale,0.531250,0,9.9839,7.6525,1.0
000000427338.png,center_crop_0.75,multi_scale,1.000000,1,9.9839,7.6525,0.75
000000427338.png,random_crop_0.5,single_scale,0.468750,0,9.9839,7.4450,1.0
000000427338.png,random_crop_0.5,multi_scale,0.812500,0,9.9839,7.4450,0.50
000000427338.png,jpeg_q30,single_scale,1.000000,1,9.9839,12.9153,1.0
000000427338.png,jpeg_q30,multi_scale,1.000000,1,9.9839,12.9153,1.00
000000427500.png,none,single_scale,1.000000,1,9.7998,9.7998,1.0
000000427500.png,none,multi_scale,1.000000,1,9.7998,9.7998,1.00
000000427500.png,center_crop_0.5,single_scale,0.500000,0,9.7998,6.8808,1.0
000000427500.png,center_crop_0.5,multi_scale,1.000000,1,9.7998,6.8808,0.50
000000427500.png,center_crop_0.75,single_scale,0.531250,0,9.7998,7.8345,1.0
000000427500.png,center_crop_0.75,multi_scale,1.000000,1,9.7998,7.8345,0.75
000000427500.png,random_crop_0.5,single_scale,0.562500,0,9.7998,7.9017,1.0
000000427500.png,random_crop_0.5,multi_scale,0.812500,0,9.7998,7.9017,0.50
000000427500.png,jpeg_q30,single_scale,1.000000,1,9.7998,12.7667,1.0
000000427500.png,jpeg_q30,multi_scale,1.000000,1,9.7998,12.7667,1.00
000000427649.png,none,single_scale,1.000000,1,9.7688,9.7688,1.0
000000427649.png,none,multi_scale,1.000000,1,9.7688,9.7688,1.00
000000427649.png,center_crop_0.5,single_scale,0.500000,0,9.7688,6.6215,1.0
000000427649.png,center_crop_0.5,multi_scale,1.000000,1,9.7688,6.6215,0.50
000000427649.png,center_crop_0.75,single_scale,0.531250,0,9.7688,8.4837,1.0
000000427649.png,center_crop_0.75,multi_scale,1.000000,1,9.7688,8.4837,0.75
000000427649.png,random_crop_0.5,single_scale,0.593750,0,9.7688,6.6516,1.0
000000427649.png,random_crop_0.5,multi_scale,0.718750,0,9.7688,6.6516,0.50
000000427649.png,jpeg_q30,single_scale,1.000000,1,9.7688,12.8342,1.0
000000427649.png,jpeg_q30,multi_scale,1.000000,1,9.7688,12.8342,1.00
000000427655.png,none,single_scale,1.000000,1,10.3640,10.3640,1.0
000000427655.png,none,multi_scale,1.000000,1,10.3640,10.3640,1.00
000000427655.png,center_crop_0.5,single_scale,0.500000,0,10.3640,6.7790,1.0
000000427655.png,center_crop_0.5,multi_scale,1.000000,1,10.3640,6.7790,0.50
000000427655.png,center_crop_0.75,single_scale,0.500000,0,10.3640,7.2364,1.0
000000427655.png,center_crop_0.75,multi_scale,1.000000,1,10.3640,7.2364,0.75
000000427655.png,random_crop_0.5,single_scale,0.562500,0,10.3640,6.8108,1.0
000000427655.png,random_crop_0.5,multi_scale,0.593750,0,10.3640,6.8108,0.50
000000427655.png,jpeg_q30,single_scale,1.000000,1,10.3640,12.8290,1.0
000000427655.png,jpeg_q30,multi_scale,1.000000,1,10.3640,12.8290,1.00
000000427997.png,none,single_scale,1.000000,1,9.5545,9.5545,1.0
000000427997.png,none,multi_scale,1.000000,1,9.5545,9.5545,1.00
000000427997.png,center_crop_0.5,single_scale,0.500000,0,9.5545,7.0927,1.0
000000427997.png,center_crop_0.5,multi_scale,1.000000,1,9.5545,7.0927,0.50
000000427997.png,center_crop_0.75,single_scale,0.531250,0,9.5545,7.9519,1.0
000000427997.png,center_crop_0.75,multi_scale,1.000000,1,9.5545,7.9519,0.75
000000427997.png,random_crop_0.5,single_scale,0.500000,0,9.5545,6.8915,1.0
000000427997.png,random_crop_0.5,multi_scale,0.937500,0,9.5545,6.8915,0.50
000000427997.png,jpeg_q30,single_scale,1.000000,1,9.5545,12.9080,1.0
000000427997.png,jpeg_q30,multi_scale,1.000000,1,9.5545,12.9080,1.00
000000428111.png,none,single_scale,1.000000,1,10.2484,10.2484,1.0
000000428111.png,none,multi_scale,1.000000,1,10.2484,10.2484,1.00
000000428111.png,center_crop_0.5,single_scale,0.500000,0,10.2484,7.2052,1.0
000000428111.png,center_crop_0.5,multi_scale,1.000000,1,10.2484,7.2052,0.50
000000428111.png,center_crop_0.75,single_scale,0.531250,0,10.2484,7.7286,1.0
000000428111.png,center_crop_0.75,multi_scale,1.000000,1,10.2484,7.7286,0.75
000000428111.png,random_crop_0.5,single_scale,0.531250,0,10.2484,8.1450,1.0
000000428111.png,random_crop_0.5,multi_scale,0.656250,0,10.2484,8.1450,0.50
000000428111.png,jpeg_q30,single_scale,0.968750,0,10.2484,12.9389,1.0
000000428111.png,jpeg_q30,multi_scale,0.968750,0,10.2484,12.9389,1.00
000000428218.png,none,single_scale,1.000000,1,9.8781,9.8781,1.0
000000428218.png,none,multi_scale,1.000000,1,9.8781,9.8781,1.00
000000428218.png,center_crop_0.5,single_scale,0.500000,0,9.8781,7.1689,1.0
000000428218.png,center_crop_0.5,multi_scale,1.000000,1,9.8781,7.1689,0.50
000000428218.png,center_crop_0.75,single_scale,0.531250,0,9.8781,7.8443,1.0
000000428218.png,center_crop_0.75,multi_scale,1.000000,1,9.8781,7.8443,0.75
000000428218.png,random_crop_0.5,single_scale,0.531250,0,9.8781,7.1388,1.0
000000428218.png,random_crop_0.5,multi_scale,0.781250,0,9.8781,7.1388,0.50
000000428218.png,jpeg_q30,single_scale,1.000000,1,9.8781,12.8839,1.0
000000428218.png,jpeg_q30,multi_scale,1.000000,1,9.8781,12.8839,1.00
000000428280.png,none,single_scale,1.000000,1,9.9015,9.9015,1.0
000000428280.png,none,multi_scale,1.000000,1,9.9015,9.9015,1.00
000000428280.png,center_crop_0.5,single_scale,0.500000,0,9.9015,7.3047,1.0
000000428280.png,center_crop_0.5,multi_scale,0.968750,0,9.9015,7.3047,0.50
000000428280.png,center_crop_0.75,single_scale,0.531250,0,9.9015,8.3358,1.0
000000428280.png,center_crop_0.75,multi_scale,1.000000,1,9.9015,8.3358,0.75
000000428280.png,random_crop_0.5,single_scale,0.468750,0,9.9015,8.7654,1.0
000000428280.png,random_crop_0.5,multi_scale,0.687500,0,9.9015,8.7654,0.50
000000428280.png,jpeg_q30,single_scale,1.000000,1,9.9015,12.7677,1.0
000000428280.png,jpeg_q30,multi_scale,1.000000,1,9.9015,12.7677,1.00
000000428454.png,none,single_scale,1.000000,1,9.6075,9.6075,1.0
000000428454.png,none,multi_scale,1.000000,1,9.6075,9.6075,1.00
000000428454.png,center_crop_0.5,single_scale,0.500000,0,9.6075,6.7874,1.0
000000428454.png,center_crop_0.5,multi_scale,1.000000,1,9.6075,6.7874,0.50
000000428454.png,center_crop_0.75,single_scale,0.531250,0,9.6075,8.0865,1.0
000000428454.png,center_crop_0.75,multi_scale,1.000000,1,9.6075,8.0865,0.75
000000428454.png,random_crop_0.5,single_scale,0.531250,0,9.6075,8.0823,1.0
000000428454.png,random_crop_0.5,multi_scale,0.812500,0,9.6075,8.0823,0.50
000000428454.png,jpeg_q30,single_scale,1.000000,1,9.6075,12.8814,1.0
000000428454.png,jpeg_q30,multi_scale,1.000000,1,9.6075,12.8814,1.00
000000428562.png,none,single_scale,1.000000,1,10.1033,10.1033,1.0
000000428562.png,none,multi_scale,1.000000,1,10.1033,10.1033,1.00
000000428562.png,center_crop_0.5,single_scale,0.500000,0,10.1033,6.6020,1.0
000000428562.png,center_crop_0.5,multi_scale,1.000000,1,10.1033,6.6020,0.50
000000428562.png,center_crop_0.75,single_scale,0.531250,0,10.1033,7.5577,1.0
000000428562.png,center_crop_0.75,multi_scale,1.000000,1,10.1033,7.5577,0.75
000000428562.png,random_crop_0.5,single_scale,0.500000,0,10.1033,6.5031,1.0
000000428562.png,random_crop_0.5,multi_scale,0.843750,0,10.1033,6.5031,0.50
000000428562.png,jpeg_q30,single_scale,1.000000,1,10.1033,12.7563,1.0
000000428562.png,jpeg_q30,multi_scale,1.000000,1,10.1033,12.7563,1.00
000000428867.png,none,single_scale,1.000000,1,10.4422,10.4422,1.0
000000428867.png,none,multi_scale,1.000000,1,10.4422,10.4422,1.00
000000428867.png,center_crop_0.5,single_scale,0.500000,0,10.4422,6.9356,1.0
000000428867.png,center_crop_0.5,multi_scale,1.000000,1,10.4422,6.9356,0.50
000000428867.png,center_crop_0.75,single_scale,0.531250,0,10.4422,8.0119,1.0
000000428867.png,center_crop_0.75,multi_scale,1.000000,1,10.4422,8.0119,0.75
000000428867.png,random_crop_0.5,single_scale,0.437500,0,10.4422,6.9497,1.0
000000428867.png,random_crop_0.5,multi_scale,0.750000,0,10.4422,6.9497,0.50
000000428867.png,jpeg_q30,single_scale,1.000000,1,10.4422,13.0371,1.0
000000428867.png,jpeg_q30,multi_scale,1.000000,1,10.4422,13.0371,1.00
000000429011.png,none,single_scale,1.000000,1,10.2435,10.2435,1.0
000000429011.png,none,multi_scale,1.000000,1,10.2435,10.2435,1.00
000000429011.png,center_crop_0.5,single_scale,0.500000,0,10.2435,7.1379,1.0
000000429011.png,center_crop_0.5,multi_scale,1.000000,1,10.2435,7.1379,0.50
000000429011.png,center_crop_0.75,single_scale,0.531250,0,10.2435,8.1451,1.0
000000429011.png,center_crop_0.75,multi_scale,1.000000,1,10.2435,8.1451,0.75
000000429011.png,random_crop_0.5,single_scale,0.500000,0,10.2435,8.5308,1.0
000000429011.png,random_crop_0.5,multi_scale,0.562500,0,10.2435,8.5308,0.50
000000429011.png,jpeg_q30,single_scale,1.000000,1,10.2435,12.9301,1.0
000000429011.png,jpeg_q30,multi_scale,1.000000,1,10.2435,12.9301,1.00
000000429109.png,none,single_scale,1.000000,1,10.2079,10.2079,1.0
000000429109.png,none,multi_scale,1.000000,1,10.2079,10.2079,1.00
000000429109.png,center_crop_0.5,single_scale,0.500000,0,10.2079,6.7599,1.0
000000429109.png,center_crop_0.5,multi_scale,1.000000,1,10.2079,6.7599,0.50
000000429109.png,center_crop_0.75,single_scale,0.531250,0,10.2079,7.2975,1.0
000000429109.png,center_crop_0.75,multi_scale,1.000000,1,10.2079,7.2975,0.75
000000429109.png,random_crop_0.5,single_scale,0.562500,0,10.2079,7.3188,1.0
000000429109.png,random_crop_0.5,multi_scale,0.750000,0,10.2079,7.3188,0.50
000000429109.png,jpeg_q30,single_scale,1.000000,1,10.2079,12.8138,1.0
000000429109.png,jpeg_q30,multi_scale,1.000000,1,10.2079,12.8138,1.00
000000429281.png,none,single_scale,1.000000,1,10.3184,10.3184,1.0
000000429281.png,none,multi_scale,1.000000,1,10.3184,10.3184,1.00
000000429281.png,center_crop_0.5,single_scale,0.500000,0,10.3184,6.6797,1.0
000000429281.png,center_crop_0.5,multi_scale,1.000000,1,10.3184,6.6797,0.50
000000429281.png,center_crop_0.75,single_scale,0.531250,0,10.3184,7.1578,1.0
000000429281.png,center_crop_0.75,multi_scale,1.000000,1,10.3184,7.1578,0.75
000000429281.png,random_crop_0.5,single_scale,0.531250,0,10.3184,7.3357,1.0
000000429281.png,random_crop_0.5,multi_scale,0.531250,0,10.3184,7.3357,1.00
000000429281.png,jpeg_q30,single_scale,1.000000,1,10.3184,12.9537,1.0
000000429281.png,jpeg_q30,multi_scale,1.000000,1,10.3184,12.9537,1.00
000000429530.png,none,single_scale,1.000000,1,9.9618,9.9618,1.0
000000429530.png,none,multi_scale,1.000000,1,9.9618,9.9618,1.00
000000429530.png,center_crop_0.5,single_scale,0.500000,0,9.9618,6.5275,1.0
000000429530.png,center_crop_0.5,multi_scale,1.000000,1,9.9618,6.5275,0.50
000000429530.png,center_crop_0.75,single_scale,0.531250,0,9.9618,7.4766,1.0
000000429530.png,center_crop_0.75,multi_scale,1.000000,1,9.9618,7.4766,0.75
000000429530.png,random_crop_0.5,single_scale,0.500000,0,9.9618,7.0042,1.0
000000429530.png,random_crop_0.5,multi_scale,0.718750,0,9.9618,7.0042,0.50
000000429530.png,jpeg_q30,single_scale,1.000000,1,9.9618,12.8657,1.0
000000429530.png,jpeg_q30,multi_scale,1.000000,1,9.9618,12.8657,1.00
000000429598.png,none,single_scale,1.000000,1,10.0591,10.0591,1.0
000000429598.png,none,multi_scale,1.000000,1,10.0591,10.0591,1.00
000000429598.png,center_crop_0.5,single_scale,0.500000,0,10.0591,7.1178,1.0
000000429598.png,center_crop_0.5,multi_scale,1.000000,1,10.0591,7.1178,0.50
000000429598.png,center_crop_0.75,single_scale,0.531250,0,10.0591,7.8253,1.0
000000429598.png,center_crop_0.75,multi_scale,1.000000,1,10.0591,7.8253,0.75
000000429598.png,random_crop_0.5,single_scale,0.500000,0,10.0591,8.5627,1.0
000000429598.png,random_crop_0.5,multi_scale,0.625000,0,10.0591,8.5627,0.50
000000429598.png,jpeg_q30,single_scale,1.000000,1,10.0591,13.0220,1.0
000000429598.png,jpeg_q30,multi_scale,1.000000,1,10.0591,13.0220,1.00
000000429623.png,none,single_scale,1.000000,1,10.1052,10.1052,1.0
000000429623.png,none,multi_scale,1.000000,1,10.1052,10.1052,1.00
000000429623.png,center_crop_0.5,single_scale,0.500000,0,10.1052,6.6338,1.0
000000429623.png,center_crop_0.5,multi_scale,1.000000,1,10.1052,6.6338,0.50
000000429623.png,center_crop_0.75,single_scale,0.531250,0,10.1052,7.8354,1.0
000000429623.png,center_crop_0.75,multi_scale,1.000000,1,10.1052,7.8354,0.75
000000429623.png,random_crop_0.5,single_scale,0.562500,0,10.1052,7.5487,1.0
000000429623.png,random_crop_0.5,multi_scale,0.687500,0,10.1052,7.5487,0.50
000000429623.png,jpeg_q30,single_scale,1.000000,1,10.1052,12.9648,1.0
000000429623.png,jpeg_q30,multi_scale,1.000000,1,10.1052,12.9648,1.00
000000429690.png,none,single_scale,1.000000,1,9.9743,9.9743,1.0
000000429690.png,none,multi_scale,1.000000,1,9.9743,9.9743,1.00
000000429690.png,center_crop_0.5,single_scale,0.500000,0,9.9743,6.2790,1.0
000000429690.png,center_crop_0.5,multi_scale,1.000000,1,9.9743,6.2790,0.50
000000429690.png,center_crop_0.75,single_scale,0.531250,0,9.9743,7.3595,1.0
000000429690.png,center_crop_0.75,multi_scale,1.000000,1,9.9743,7.3595,0.75
000000429690.png,random_crop_0.5,single_scale,0.437500,0,9.9743,7.2957,1.0
000000429690.png,random_crop_0.5,multi_scale,0.718750,0,9.9743,7.2957,0.50
000000429690.png,jpeg_q30,single_scale,1.000000,1,9.9743,12.9270,1.0
000000429690.png,jpeg_q30,multi_scale,1.000000,1,9.9743,12.9270,1.00
000000429718.png,none,single_scale,1.000000,1,10.3713,10.3713,1.0
000000429718.png,none,multi_scale,1.000000,1,10.3713,10.3713,1.00
000000429718.png,center_crop_0.5,single_scale,0.500000,0,10.3713,7.6069,1.0
000000429718.png,center_crop_0.5,multi_scale,1.000000,1,10.3713,7.6069,0.50
000000429718.png,center_crop_0.75,single_scale,0.500000,0,10.3713,8.4337,1.0
000000429718.png,center_crop_0.75,multi_scale,1.000000,1,10.3713,8.4337,0.75
000000429718.png,random_crop_0.5,single_scale,0.468750,0,10.3713,6.2124,1.0
000000429718.png,random_crop_0.5,multi_scale,0.687500,0,10.3713,6.2124,0.50
000000429718.png,jpeg_q30,single_scale,1.000000,1,10.3713,12.9890,1.0
000000429718.png,jpeg_q30,multi_scale,1.000000,1,10.3713,12.9890,1.00
000000429761.png,none,single_scale,1.000000,1,9.7525,9.7525,1.0
000000429761.png,none,multi_scale,1.000000,1,9.7525,9.7525,1.00
000000429761.png,center_crop_0.5,single_scale,0.500000,0,9.7525,7.3671,1.0
000000429761.png,center_crop_0.5,multi_scale,1.000000,1,9.7525,7.3671,0.50
000000429761.png,center_crop_0.75,single_scale,0.531250,0,9.7525,8.5426,1.0
000000429761.png,center_crop_0.75,multi_scale,1.000000,1,9.7525,8.5426,0.75
000000429761.png,random_crop_0.5,single_scale,0.500000,0,9.7525,8.4199,1.0
000000429761.png,random_crop_0.5,multi_scale,0.718750,0,9.7525,8.4199,0.50
000000429761.png,jpeg_q30,single_scale,1.000000,1,9.7525,12.9413,1.0
000000429761.png,jpeg_q30,multi_scale,1.000000,1,9.7525,12.9413,1.00
